kept_index,curve_id,doi,doi_dir,top_dir,figure_folder,figure_label,figure_short,panel_letter,series_id,legend_hint,csv_path,max_x_hours,abs_max_pce,pce_at_200h,norm_pce_at_200h,delta_pce_rel_pct,max_pce_source,max_pce_bin,max_pce_bin_index,max_pce_bin_absolute,max_pce_bin_absolute_index,som_cluster_id,som_coord
592,609,10.3390/cryst11121588,10.3390_cryst11121588,x_time_day,Fig4_A_stability_performance_curve_pce,Fig4_A,Fig4,_A,Series_1,Control,x_time_day/10.3390_cryst11121588/Fig4_A_stability_performance_curve_pce/accepted/10.3390_cryst11121588__Fig4__A__stability_performance_curve_pce__Control__Series_1.csv,710.1508363077741,1.0045744774053504,0.9908763982685538,0.9865161180496216,1.3483881950378418,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
593,610,10.3390/cryst11121588,10.3390_cryst11121588,x_time_day,Fig4_A_stability_performance_curve_pce,Fig4_A,Fig4,_A,Series_2,OABr,x_time_day/10.3390_cryst11121588/Fig4_A_stability_performance_curve_pce/accepted/10.3390_cryst11121588__Fig4__A__stability_performance_curve_pce__OABr__Series_2.csv,716.6292865677385,1.0045744774053504,0.9611972268054941,0.9558181762695312,4.418182373046875,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
594,611,10.3390/cryst12020290,10.3390_cryst12020290,x_time_day,Fig10_whole_stability_performance_curve,Fig10,Fig10,,Series_1,PSC_0.0wt%,x_time_day/10.3390_cryst12020290/Fig10_whole_stability_performance_curve/accepted/10.3390_cryst12020290__Fig10__whole__stability_performance_curve__PSC_0.0wt%__Series_1.csv,711.4053169164406,10.069903234391475,9.332475821410624,0.9303600192070007,6.963997840881348,absolute,Q5,4,Q1,0,0,"(0,0)"
595,612,10.3390/cryst12081090,10.3390_cryst12081090,x_time_day,Fig6_D_stability_performance_curve_pce,Fig6_D,Fig6,_D,Series_1,FTO_TiO2,x_time_day/10.3390_cryst12081090/Fig6_D_stability_performance_curve_pce/accepted/10.3390_cryst12081090__Fig6__D__stability_performance_curve_pce__FTO_TiO2__Series_1.csv,357.0220404535544,1.0046848288618264,0.8842801182941343,0.8846517205238342,11.534828186035156,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
596,613,10.3390/cryst12081090,10.3390_cryst12081090,x_time_day,Fig6_D_stability_performance_curve_pce,Fig6_D,Fig6,_D,Series_2,FTO_PEIE,x_time_day/10.3390_cryst12081090/Fig6_D_stability_performance_curve_pce/accepted/10.3390_cryst12081090__Fig6__D__stability_performance_curve_pce__FTO_PEIE__Series_2.csv,357.0220404535544,1.0002253951370972,0.7817131426253594,0.7848880887031555,21.51119041442871,pre-normalised,Q2,1,n/a,-1,2,"(1,0)"
597,614,10.3390/en16237849,10.3390_en16237849,x_time_day,Fig8_F_stability_performance_curve_pce,Fig8_F,Fig8,_F,Series_1,CsPbI3−xBrx,x_time_day/10.3390_en16237849/Fig8_F_stability_performance_curve_pce/accepted/10.3390_en16237849__Fig8__F__stability_performance_curve_pce__CsPbI3−xBrx__Series_1.csv,238.9593384820712,1.00242549607942,0.40226312783632934,0.422372967004776,57.7627067565918,pre-normalised,Q3,2,n/a,-1,1,"(0,1)"
598,615,10.3390/ijms232214441,10.3390_ijms232214441,x_time_day,Fig5_C_stability_performance_curve_pce,Fig5_C,Fig5,_C,Series_1,PCE_(30_%_UCNPs),x_time_day/10.3390_ijms232214441/Fig5_C_stability_performance_curve_pce/accepted/10.3390_ijms232214441__Fig5__C__stability_performance_curve_pce__PCE_(30_%_UCNPs)__Series_1.csv,238.38478740671866,18.572964865962128,17.40795867811324,0.9392535090446472,6.074648857116699,absolute,Q5,4,Q3,2,0,"(0,0)"
599,616,10.3390/ijms232214441,10.3390_ijms232214441,x_time_day,Fig5_C_stability_performance_curve_pce,Fig5_C,Fig5,_C,Series_2,PCE_(pristine),x_time_day/10.3390_ijms232214441/Fig5_C_stability_performance_curve_pce/accepted/10.3390_ijms232214441__Fig5__C__stability_performance_curve_pce__PCE_(pristine)__Series_2.csv,238.38478740671866,16.6375513603422,11.939945764177333,0.718112051486969,28.18879508972168,absolute,Q5,4,Q3,2,2,"(1,0)"
600,617,10.3390/mi16040379,10.3390_mi16040379,x_time_day,Fig5_C_stability_performance_curve_pce,Fig5_C,Fig5,_C,Series_1,→—Cs₃Sb2I9,x_time_day/10.3390_mi16040379/Fig5_C_stability_performance_curve_pce/accepted/10.3390_mi16040379__Fig5__C__stability_performance_curve_pce__→—Cs₃Sb2I9__Series_1.csv,1401.1819949149815,0.9994960486527004,0.9781999054898816,0.9786626696586609,2.133733034133911,pre-normalised,Q2,1,n/a,-1,0,"(0,0)"
601,618,10.3390/molecules28134976,10.3390_molecules28134976,x_time_day,Fig5_whole_stability,Fig5,Fig5,,Series_1,0—0THI,x_time_day/10.3390_molecules28134976/Fig5_whole_stability/accepted/10.3390_molecules28134976__Fig5__whole__stability__0—0THI__Series_1.csv,710.5614872081437,100.00517744351454,90.8402437087293,0.912550151348114,8.74498462677002,absolute,Q5,4,Q5,4,0,"(0,0)"
602,619,10.3390/molecules29112556,10.3390_molecules29112556,x_time_day,Fig6_whole_stability_performance_curve_pce,Fig6,Fig6,,Series_1,PSC_device_30%_UCNPs,x_time_day/10.3390_molecules29112556/Fig6_whole_stability_performance_curve_pce/accepted/10.3390_molecules29112556__Fig6__whole__stability_performance_curve_pce__PSC_device_30%_UCNPs__Series_1.csv,359.6488113961508,16.519221905580814,15.521559817829278,0.9407436847686768,5.925631523132324,absolute,Q5,4,Q3,2,0,"(0,0)"
603,620,10.3390/molecules29112556,10.3390_molecules29112556,x_time_day,Fig6_whole_stability_performance_curve_pce,Fig6,Fig6,,Series_3,Pristine_device,x_time_day/10.3390_molecules29112556/Fig6_whole_stability_performance_curve_pce/accepted/10.3390_molecules29112556__Fig6__whole__stability_performance_curve_pce__Pristine_device__Series_3.csv,359.9274848153962,15.099020580663922,11.918239100891379,0.7907480001449585,20.925199508666992,absolute,Q5,4,Q2,1,2,"(1,0)"
604,621,10.3390/molecules29215064,10.3390_molecules29215064,x_time_day,Fig5_A_stability_performance_curve,Fig5_A,Fig5,_A,Series_2,PEDOT_PSS,x_time_day/10.3390_molecules29215064/Fig5_A_stability_performance_curve/accepted/10.3390_molecules29215064__Fig5__A__stability_performance_curve__PEDOT_PSS__Series_2.csv,451.10008137056695,0.9987562854533681,0.5777780696899132,0.5834538340568542,41.65461730957031,pre-normalised,Q2,1,n/a,-1,2,"(1,0)"
605,622,10.3390/molecules29215064,10.3390_molecules29215064,x_time_day,Fig5_B_stability_performance_curve_pce,Fig5_B,Fig5,_B,Series_1,PEDOT_PSS,x_time_day/10.3390_molecules29215064/Fig5_B_stability_performance_curve_pce/accepted/10.3390_molecules29215064__Fig5__B__stability_performance_curve_pce__PEDOT_PSS__Series_1.csv,309.81786443593506,0.9970045786679841,0.5042665595976955,0.5275769829750061,47.24230194091797,pre-normalised,Q2,1,n/a,-1,1,"(0,1)"
606,623,10.7498/aps.71.20211344,10.7498_aps.71.20211344,x_time_day,Fig13_B_image,Fig13_B,Fig13,_B,Series_1,w_oPEABr,x_time_day/10.7498_aps.71.20211344/Fig13_B_image/accepted/10.7498_aps.71.20211344__Fig13__B__image__w_oPEABr__Series_1.csv,1435.4072776881926,0.9214984002486091,0.8912285329479565,0.8731060028076172,12.689399719238281,pre-normalised,Q1,0,n/a,-1,2,"(1,0)"
607,624,10.7498/aps.72.20230636,10.7498_aps.72.20230636,x_time_day,Fig14_whole_stability,Fig14,Fig14,,Series_1,o—Control,x_time_day/10.7498_aps.72.20230636/Fig14_whole_stability/accepted/10.7498_aps.72.20230636__Fig14__whole__stability__o—Control__Series_1.csv,1425.039399393931,1.0193350998687327,0.9983770838929722,0.9782639741897583,2.17360258102417,pre-normalised,Q4,3,n/a,-1,0,"(0,0)"
608,625,10.1002/adem.202000990,10.1002_adem.202000990,x_time_h,Fig5_C_jv_curve_stability_performance_pce,Fig5_C,Fig5,_C,Series_1,Pero@Pbl₂-300°C,x_time_h/10.1002_adem.202000990/Fig5_C_jv_curve_stability_performance_pce/accepted/10.1002_adem.202000990__Fig5__C__jv_curve_stability_performance_pce__Pero@Pbl₂-300°C__Series_1.csv,378.6632919943971,1.0064995690794183,0.8631526658568115,0.8625771999359131,13.742280006408691,pre-normalised,Q4,3,n/a,-1,0,"(0,0)"
609,626,10.1002/adem.202000990,10.1002_adem.202000990,x_time_h,Fig5_C_jv_curve_stability_performance_pce,Fig5_C,Fig5,_C,Series_3,Pero@Pbl2-70°C,x_time_h/10.1002_adem.202000990/Fig5_C_jv_curve_stability_performance_pce/accepted/10.1002_adem.202000990__Fig5__C__jv_curve_stability_performance_pce__Pero@Pbl2-70°C__Series_3.csv,118.07013734201495,1.0064995690794183,0.11297053899183584,0.11353294551372528,88.6467056274414,pre-normalised,Q4,3,n/a,-1,3,"(1,1)"
610,627,10.1002/adfm.201601119,10.1002_adfm.201601119,x_time_h,Fig5_B_stability_performance_curve,Fig5_B,Fig5,_B,Series_2,[spiro-OMeTAD],x_time_h/10.1002_adfm.201601119/Fig5_B_stability_performance_curve/accepted/10.1002_adfm.201601119__Fig5__B__stability_performance_curve__[spiro-OMeTAD]__Series_2.csv,983.1199609376076,15.213402223387508,11.398149913913993,0.7647058963775635,23.52941131591797,absolute,Q5,4,Q2,1,2,"(1,0)"
611,628,10.1002/adfm.201605988,10.1002_adfm.201605988,x_time_h,Fig7_D_stability_performance_curve_pce,Fig7_D,Fig7,_D,Series_1,FAPbl₃,x_time_h/10.1002_adfm.201605988/Fig7_D_stability_performance_curve_pce/accepted/10.1002_adfm.201605988__Fig7__D__stability_performance_curve_pce__FAPbl₃__Series_1.csv,982.6654751301872,1.0037826547967226,0.8002935140688604,0.809198260307312,19.08017349243164,pre-normalised,Q3,2,n/a,-1,2,"(1,0)"
612,629,10.1002/adfm.201702090,10.1002_adfm.201702090,x_time_h,Fig4_B_mppt_stability_performance_curve,Fig4_B,Fig4,_B,Series_2,Mesoporous_Ts_TiO2,x_time_h/10.1002_adfm.201702090/Fig4_B_mppt_stability_performance_curve/accepted/10.1002_adfm.201702090__Fig4__B__mppt_stability_performance_curve__Mesoporous_Ts_TiO2__Series_2.csv,494.2114014123856,1.0099350040377526,0.7035094087550465,0.6963013410568237,30.36986541748047,pre-normalised,Q4,3,n/a,-1,2,"(1,0)"
613,630,10.1002/adfm.201705363,10.1002_adfm.201705363,x_time_h,Fig4_C_stability_performance_curve_pce,Fig4_C,Fig4,_C,Series_1,without_PTT,x_time_h/10.1002_adfm.201705363/Fig4_C_stability_performance_curve_pce/accepted/10.1002_adfm.201705363__Fig4__C__stability_performance_curve_pce__without_PTT__Series_1.csv,401.72077073014435,1.0000255231632431,0.33314289800103414,0.3729710280895233,62.70289611816406,pre-normalised,Q2,1,n/a,-1,1,"(0,1)"
614,631,10.1002/adfm.201705363,10.1002_adfm.201705363,x_time_h,Fig4_C_stability_performance_curve_pce,Fig4_C,Fig4,_C,Series_2,withPTT,x_time_h/10.1002_adfm.201705363/Fig4_C_stability_performance_curve_pce/accepted/10.1002_adfm.201705363__Fig4__C__stability_performance_curve_pce__withPTT__Series_2.csv,403.2671717139857,1.0000255231632431,0.7188399386732073,0.7216460108757019,27.835399627685547,pre-normalised,Q2,1,n/a,-1,2,"(1,0)"
615,632,10.1002/adfm.201706777,10.1002_adfm.201706777,x_time_h,Fig4_D_stability_performance_curve_pce,Fig4_D,Fig4,_D,Series_1,ITO_Ag,x_time_h/10.1002_adfm.201706777/Fig4_D_stability_performance_curve_pce/accepted/10.1002_adfm.201706777__Fig4__D__stability_performance_curve_pce__ITO_Ag__Series_1.csv,1549.8801057703067,0.9659494991476325,0.8880621152453287,0.9321119785308838,6.788802146911621,pre-normalised,Q1,0,n/a,-1,0,"(0,0)"
616,633,10.1002/adfm.201706777,10.1002_adfm.201706777,x_time_h,Fig4_D_stability_performance_curve_pce,Fig4_D,Fig4,_D,Series_2,ITO_Au,x_time_h/10.1002_adfm.201706777/Fig4_D_stability_performance_curve_pce/accepted/10.1002_adfm.201706777__Fig4__D__stability_performance_curve_pce__ITO_Au__Series_2.csv,1541.4586660122854,1.0121951333396255,0.9367417301842687,0.9258620738983154,7.413792610168457,pre-normalised,Q4,3,n/a,-1,0,"(0,0)"
617,634,10.1002/adfm.201706923,10.1002_adfm.201706923,x_time_h,Fig5_B_stability_performance_curve_pce,Fig5_B,Fig5,_B,Series_2,→Control,x_time_h/10.1002_adfm.201706923/Fig5_B_stability_performance_curve_pce/accepted/10.1002_adfm.201706923__Fig5__B__stability_performance_curve_pce__→Control__Series_2.csv,1001.5998871279575,1.0026977911524024,0.9069207467168701,0.9130079746246338,8.699202537536621,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
618,635,10.1002/adfm.201800346,10.1002_adfm.201800346,x_time_h,Fig4_A_stability,Fig4_A,Fig4,_A,Series_2,PCBM,x_time_h/10.1002_adfm.201800346/Fig4_A_stability/accepted/10.1002_adfm.201800346__Fig4__A__stability__PCBM__Series_2.csv,494.4602132144405,20.043767053057117,18.33218795154934,0.9189580678939819,8.104192733764648,absolute,Q5,4,Q4,3,0,"(0,0)"
619,636,10.1002/adfm.201803269,10.1002_adfm.201803269,x_time_h,Fig7_A_stability_performance_curve_pce,Fig7_A,Fig7,_A,Series_1,w_o_DMSO-adducts,x_time_h/10.1002_adfm.201803269/Fig7_A_stability_performance_curve_pce/accepted/10.1002_adfm.201803269__Fig7__A__stability_performance_curve_pce__w_o_DMSO-adducts__Series_1.csv,495.5986665941931,10.581640952345893,7.201245770106775,0.6795893907546997,32.04106140136719,absolute,Q5,4,Q1,0,2,"(1,0)"
620,637,10.1002/adfm.201804856,10.1002_adfm.201804856,x_time_h,Fig5_F_stability_performance_curve_eqe,Fig5_F,Fig5,_F,Series_1,MAPbI₃,x_time_h/10.1002_adfm.201804856/Fig5_F_stability_performance_curve_eqe/accepted/10.1002_adfm.201804856__Fig5__F__stability_performance_curve_eqe__MAPbI₃__Series_1.csv,396.11340176321124,0.997230556287941,0.7131965163448026,0.7224871516227722,27.751285552978516,pre-normalised,Q2,1,n/a,-1,2,"(1,0)"
621,638,10.1002/adfm.201807850,10.1002_adfm.201807850,x_time_h,Fig7_F_stability_performance_curve_pce,Fig7_F,Fig7,_F,Series_1,w_NbF₅,x_time_h/10.1002_adfm.201807850/Fig7_F_stability_performance_curve_pce/accepted/10.1002_adfm.201807850__Fig7__F__stability_performance_curve_pce__w_NbF₅__Series_1.csv,245.7835041610232,1.0034334681098083,0.4590979148297458,0.46150797605514526,53.84920120239258,pre-normalised,Q3,2,n/a,-1,1,"(0,1)"
622,639,10.1002/adfm.201807850,10.1002_adfm.201807850,x_time_h,Fig7_F_stability_performance_curve_pce,Fig7_F,Fig7,_F,Series_2,w_o_NbF₅,x_time_h/10.1002_adfm.201807850/Fig7_F_stability_performance_curve_pce/accepted/10.1002_adfm.201807850__Fig7__F__stability_performance_curve_pce__w_o_NbF₅__Series_2.csv,58.441923474955715,0.9773887047949728,0.2038592343443576,0.21046385169029236,78.95361328125,pre-normalised,Q1,0,n/a,-1,3,"(1,1)"
623,640,10.1002/adfm.201808119,10.1002_adfm.201808119,x_time_h,Fig7_B_stability_performance_curve,Fig7_B,Fig7,_B,Series_2,Control,x_time_h/10.1002_adfm.201808119/Fig7_B_stability_performance_curve/accepted/10.1002_adfm.201808119__Fig7__B__stability_performance_curve__Control__Series_2.csv,974.0994938454528,0.9991964570945099,0.9293264984185076,0.9457546472549438,5.424535274505615,pre-normalised,Q2,1,n/a,-1,0,"(0,0)"
624,641,10.1002/adfm.201901026,10.1002_adfm.201901026,x_time_h,Fig7_C_stability_performance_curve_pce,Fig7_C,Fig7,_C,Series_3,0%,x_time_h/10.1002_adfm.201901026/Fig7_C_stability_performance_curve_pce/accepted/10.1002_adfm.201901026__Fig7__C__stability_performance_curve_pce__0%__Series_3.csv,1002.7371770614814,1.0361623674277252,0.9108515551833682,0.8790279030799866,12.097209930419922,pre-normalised,Q4,3,n/a,-1,0,"(0,0)"
625,642,10.1002/adfm.201901296,10.1002_adfm.201901296,x_time_h,Fig7_B_stability_performance_curve_pce,Fig7_B,Fig7,_B,Series_1,Doped_Spiro-OMeTAD,x_time_h/10.1002_adfm.201901296/Fig7_B_stability_performance_curve_pce/accepted/10.1002_adfm.201901296__Fig7__B__stability_performance_curve_pce__Doped_Spiro-OMeTAD__Series_1.csv,502.6161161547202,1.0039023108435083,0.923470862656942,0.9198675155639648,8.013248443603516,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
626,643,10.1002/adfm.201905951,10.1002_adfm.201905951,x_time_h,Fig7_A_mppt_stability,Fig7_A,Fig7,_A,Series_1,PCBM,x_time_h/10.1002_adfm.201905951/Fig7_A_mppt_stability/accepted/10.1002_adfm.201905951__Fig7__A__mppt_stability__PCBM__Series_1.csv,994.5808094004425,20.031196523672968,18.31347598587422,0.9138537645339966,8.6146240234375,absolute,Q5,4,Q4,3,0,"(0,0)"
627,644,10.1002/adfm.201905951,10.1002_adfm.201905951,x_time_h,Fig7_A_mppt_stability,Fig7_A,Fig7,_A,Series_2,NDI-ID(RS),x_time_h/10.1002_adfm.201905951/Fig7_A_mppt_stability/accepted/10.1002_adfm.201905951__Fig7__A__mppt_stability__NDI-ID(RS)__Series_2.csv,992.6846824252754,19.928646043804388,19.005691724987148,0.953345775604248,4.665422439575195,absolute,Q5,4,Q4,3,0,"(0,0)"
628,645,10.1002/adfm.201909737,10.1002_adfm.201909737,x_time_h,Fig8_B_stability_performance_curve_pce,Fig8_B,Fig8,_B,Series_1,MAPbI₃,x_time_h/10.1002_adfm.201909737/Fig8_B_stability_performance_curve_pce/accepted/10.1002_adfm.201909737__Fig8__B__stability_performance_curve_pce__MAPbI₃__Series_1.csv,1742.2022146738877,0.9622380721278592,0.5995810448219141,0.6292856931686401,37.07143020629883,pre-normalised,Q1,0,n/a,-1,1,"(0,1)"
629,646,10.1002/adfm.201910620,10.1002_adfm.201910620,x_time_h,Fig5_D_stability_performance_curve_pce,Fig5_D,Fig5,_D,Series_1,w_oM2P,x_time_h/10.1002_adfm.201910620/Fig5_D_stability_performance_curve_pce/accepted/10.1002_adfm.201910620__Fig5__D__stability_performance_curve_pce__w_oM2P__Series_1.csv,586.2426063589769,0.9673414504582117,0.734961636543092,0.7626537680625916,23.734622955322266,pre-normalised,Q1,0,n/a,-1,2,"(1,0)"
630,647,10.1002/adfm.202000034,10.1002_adfm.202000034,x_time_h,Fig6_F_stability_performance_curve_pce,Fig6_F,Fig6,_F,Series_2,BA_(n=4),x_time_h/10.1002_adfm.202000034/Fig6_F_stability_performance_curve_pce/accepted/10.1002_adfm.202000034__Fig6__F__stability_performance_curve_pce__BA_(n=4)__Series_2.csv,236.39115537262296,1.0044595347269274,0.6964977782146087,0.6930137276649475,30.698627471923828,pre-normalised,Q3,2,n/a,-1,2,"(1,0)"
631,648,10.1002/adfm.202000034,10.1002_adfm.202000034,x_time_h,Fig6_F_stability_performance_curve_pce,Fig6_F,Fig6,_F,Series_3,3D,x_time_h/10.1002_adfm.202000034/Fig6_F_stability_performance_curve_pce/accepted/10.1002_adfm.202000034__Fig6__F__stability_performance_curve_pce__3D__Series_3.csv,239.4611167641159,1.0021613126634026,0.49195601456090454,0.4881672263145447,51.18327713012695,pre-normalised,Q3,2,n/a,-1,1,"(0,1)"
632,649,10.1002/adfm.202001788,10.1002_adfm.202001788,x_time_h,Fig6_D_stability,Fig6_D,Fig6,_D,Series_1,Pero-pristine,x_time_h/10.1002_adfm.202001788/Fig6_D_stability/accepted/10.1002_adfm.202001788__Fig6__D__stability__Pero-pristine__Series_1.csv,861.4692771191449,1.0042195124720539,0.8723608703589816,0.8742199540138245,12.578004837036133,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
633,650,10.1002/adfm.202001788,10.1002_adfm.202001788,x_time_h,Fig6_D_stability,Fig6_D,Fig6,_D,Series_2,Pero-I-0.1,x_time_h/10.1002_adfm.202001788/Fig6_D_stability/accepted/10.1002_adfm.202001788__Fig6__D__stability__Pero-I-0.1__Series_2.csv,857.3305375935594,1.0042195124720539,0.9602666317676964,0.9560104012489319,4.398960113525391,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
634,651,10.1002/adfm.202001788,10.1002_adfm.202001788,x_time_h,Fig6_D_stability,Fig6_D,Fig6,_D,Series_3,Pero-Th-0.05,x_time_h/10.1002_adfm.202001788/Fig6_D_stability/accepted/10.1002_adfm.202001788__Fig6__D__stability__Pero-Th-0.05__Series_3.csv,862.1590670400758,1.0073590039509366,0.9508481573310484,0.9439271092414856,5.6072893142700195,pre-normalised,Q4,3,n/a,-1,0,"(0,0)"
635,652,10.1002/adfm.202005846,10.1002_adfm.202005846,x_time_h,Fig4_A_stability,Fig4_A,Fig4,_A,Series_2,Reference,x_time_h/10.1002_adfm.202005846/Fig4_A_stability/accepted/10.1002_adfm.202005846__Fig4__A__stability__Reference__Series_2.csv,984.850333503187,1.000254274550481,0.9397840561848957,0.9395011067390442,6.04988956451416,pre-normalised,Q2,1,n/a,-1,0,"(0,0)"
636,653,10.1002/adfm.202008801,10.1002_adfm.202008801,x_time_h,Fig6_C_stability_performance_curve_spectrum,Fig6_C,Fig6,_C,Series_1,w_oIMBF4,x_time_h/10.1002_adfm.202008801/Fig6_C_stability_performance_curve_spectrum/accepted/10.1002_adfm.202008801__Fig6__C__stability_performance_curve_spectrum__w_oIMBF4__Series_1.csv,972.5749128831967,0.999173363709092,0.928352917870986,0.9291877150535583,7.081228256225586,pre-normalised,Q2,1,n/a,-1,0,"(0,0)"
637,654,10.1002/adfm.202008801,10.1002_adfm.202008801,x_time_h,Fig6_C_stability_performance_curve_spectrum,Fig6_C,Fig6,_C,Series_2,with_IMBF4,x_time_h/10.1002_adfm.202008801/Fig6_C_stability_performance_curve_spectrum/accepted/10.1002_adfm.202008801__Fig6__C__stability_performance_curve_spectrum__with_IMBF4__Series_2.csv,970.9207502924787,1.004057532387582,0.9845208576736219,0.9806381464004517,1.936185359954834,pre-normalised,Q3,2,n/a,-1,0,"(0,0)"
638,655,10.1002/adfm.202010368,10.1002_adfm.202010368,x_time_h,Fig7_B_stability_performance_curve,Fig7_B,Fig7,_B,Series_1,Control,x_time_h/10.1002_adfm.202010368/Fig7_B_stability_performance_curve/accepted/10.1002_adfm.202010368__Fig7__B__stability_performance_curve__Control__Series_1.csv,1080.545473842135,0.9997596569506354,0.9277947302115265,0.9333329200744629,6.666707992553711,pre-normalised,Q2,1,n/a,-1,0,"(0,0)"
639,656,10.1002/adfm.202010368,10.1002_adfm.202010368,x_time_h,Fig7_E_stability_performance_curve,Fig7_E,Fig7,_E,Series_1,Control,x_time_h/10.1002_adfm.202010368/Fig7_E_stability_performance_curve/accepted/10.1002_adfm.202010368__Fig7__E__stability_performance_curve__Control__Series_1.csv,748.5071846826647,0.991110523205972,0.9447746457863833,0.9533148407936096,4.668516159057617,pre-normalised,Q1,0,n/a,-1,0,"(0,0)"
640,657,10.1002/adfm.202010696,10.1002_adfm.202010696,x_time_h,Fig6_B_mppt_stability_performance_curve_pce,Fig6_B,Fig6,_B,Series_2,"→CsPbl,Br-PT_Spiro-OMeTAD","x_time_h/10.1002_adfm.202010696/Fig6_B_mppt_stability_performance_curve_pce/accepted/10.1002_adfm.202010696__Fig6__B__mppt_stability_performance_curve_pce__→CsPbl,Br-PT_Spiro-OMeTAD__Series_2.csv",966.8877438129568,0.9947979412333603,0.785872347600431,0.7900869846343994,20.991302490234375,pre-normalised,Q1,0,n/a,-1,2,"(1,0)"
641,658,10.1002/adfm.202103316,10.1002_adfm.202103316,x_time_h,Fig6_B_stability_performance_curve_pce_image,Fig6_B,Fig6,_B,Series_1,reference,x_time_h/10.1002_adfm.202103316/Fig6_B_stability_performance_curve_pce_image/accepted/10.1002_adfm.202103316__Fig6__B__stability_performance_curve_pce_image__reference__Series_1.csv,719.3758411383187,0.9996764700799183,0.7725550271378095,0.780669629573822,21.93303680419922,pre-normalised,Q2,1,n/a,-1,2,"(1,0)"
642,659,10.1002/adfm.202103316,10.1002_adfm.202103316,x_time_h,Fig6_B_stability_performance_curve_pce_image,Fig6_B,Fig6,_B,Series_2,w_5CzBn,x_time_h/10.1002_adfm.202103316/Fig6_B_stability_performance_curve_pce_image/accepted/10.1002_adfm.202103316__Fig6__B__stability_performance_curve_pce_image__w_5CzBn__Series_2.csv,715.0219774513565,0.9996764700799183,0.8781185147024517,0.8779663443565369,12.203365325927734,pre-normalised,Q2,1,n/a,-1,0,"(0,0)"
