curve_id,top_dir,doi,doi_dir,figure_folder,figure_label,figure_short,panel_letter,series_id,legend_hint,unit_label,unit_factor,max_x_raw,max_x_hours,n_points,csv_path
1585,x_time_h,10.1039/c6ra21775c,10.1039_c6ra21775c,Fig5_B_stability_performance_curve_jsc_pce,Fig5_B,Fig5,_B,Series_2,LiTFSI+TBP,hours,1.0,956.6295067614686,956.6295067614686,60,x_time_h/10.1039_c6ra21775c/Fig5_B_stability_performance_curve_jsc_pce/accepted/10.1039_c6ra21775c__Fig5__B__stability_performance_curve_jsc_pce__LiTFSI+TBP__Series_2.csv
1586,x_time_h,10.1039/c6ta01715k,10.1039_c6ta01715k,Fig7_A_stability_performance_curve,Fig7_A,Fig7,_A,Series_2,I-CSCNT-50_without_PMMA,hours,1.0,1534.3210006664397,1534.3210006664397,64,x_time_h/10.1039_c6ta01715k/Fig7_A_stability_performance_curve/accepted/10.1039_c6ta01715k__Fig7__A__stability_performance_curve__I-CSCNT-50_without_PMMA__Series_2.csv
1587,x_time_h,10.1039/c6ta02851a,10.1039_c6ta02851a,Fig7_A_stability_performance_curve_pce,Fig7_A,Fig7,_A,Series_1,Device_B,hours,1.0,2965.4305943347345,2965.4305943347345,75,x_time_h/10.1039_c6ta02851a/Fig7_A_stability_performance_curve_pce/accepted/10.1039_c6ta02851a__Fig7__A__stability_performance_curve_pce__Device_B__Series_1.csv
1588,x_time_h,10.1039/c6ta10605f,10.1039_c6ta10605f,Fig1_D_stability_performance_curve_pce,Fig1_D,Fig1,_D,Series_1,η,hours,1.0,739.3944125506544,739.3944125506544,74,x_time_h/10.1039_c6ta10605f/Fig1_D_stability_performance_curve_pce/accepted/10.1039_c6ta10605f__Fig1__D__stability_performance_curve_pce__η__Series_1.csv
1589,x_time_h,10.1039/c7ee02634j,10.1039_c7ee02634j,Fig4_D_mppt_stability_performance_curve_jsc,Fig4_D,Fig4,_D,Series_1,FAMA,hours,1.0,984.4020883921247,984.4020883921247,45,x_time_h/10.1039_c7ee02634j/Fig4_D_mppt_stability_performance_curve_jsc/accepted/10.1039_c7ee02634j__Fig4__D__mppt_stability_performance_curve_jsc__FAMA__Series_1.csv
1590,x_time_h,10.1039/c7ee02634j,10.1039_c7ee02634j,Fig4_D_mppt_stability_performance_curve_jsc,Fig4_D,Fig4,_D,Series_2,CsFAMA,hours,1.0,990.99443924166,990.99443924166,45,x_time_h/10.1039_c7ee02634j/Fig4_D_mppt_stability_performance_curve_jsc/accepted/10.1039_c7ee02634j__Fig4__D__mppt_stability_performance_curve_jsc__CsFAMA__Series_2.csv
1591,x_time_h,10.1039/c7nr01678f,10.1039_c7nr01678f,Fig2_A_stability_performance_curve_pce_work_function,Fig2_A,Fig2,_A,Series_1,PC70BM_Rh,hours,1.0,984.9555977047627,984.9555977047627,37,x_time_h/10.1039_c7nr01678f/Fig2_A_stability_performance_curve_pce_work_function/accepted/10.1039_c7nr01678f__Fig2__A__stability_performance_curve_pce_work_function__PC70BM_Rh__Series_1.csv
1592,x_time_h,10.1039/c7nr01678f,10.1039_c7nr01678f,Fig2_A_stability_performance_curve_pce_work_function,Fig2_A,Fig2,_A,Series_2,PC70BM,hours,1.0,982.2325066904945,982.2325066904945,37,x_time_h/10.1039_c7nr01678f/Fig2_A_stability_performance_curve_pce_work_function/accepted/10.1039_c7nr01678f__Fig2__A__stability_performance_curve_pce_work_function__PC70BM__Series_2.csv
1593,x_time_h,10.1039/c7nr01678f,10.1039_c7nr01678f,Fig2_A_stability_performance_curve_pce_work_function,Fig2_A,Fig2,_A,Series_3,PC60BM_Rh,hours,1.0,984.9555977047627,984.9555977047627,37,x_time_h/10.1039_c7nr01678f/Fig2_A_stability_performance_curve_pce_work_function/accepted/10.1039_c7nr01678f__Fig2__A__stability_performance_curve_pce_work_function__PC60BM_Rh__Series_3.csv
1594,x_time_h,10.1039/c7nr01678f,10.1039_c7nr01678f,Fig2_A_stability_performance_curve_pce_work_function,Fig2_A,Fig2,_A,Series_4,PC60BM,hours,1.0,979.509415676226,979.509415676226,37,x_time_h/10.1039_c7nr01678f/Fig2_A_stability_performance_curve_pce_work_function/accepted/10.1039_c7nr01678f__Fig2__A__stability_performance_curve_pce_work_function__PC60BM__Series_4.csv
1595,x_time_h,10.1039/c7ta06752f,10.1039_c7ta06752f,Fig7_D_stability_performance_curve_pce,Fig7_D,Fig7,_D,Series_1,CH₃NH₃PbI₃₋ₓClₓ_V₂Oₓ_(2.5_wt%),hours,1.0,358.8049997458546,358.8049997458546,73,x_time_h/10.1039_c7ta06752f/Fig7_D_stability_performance_curve_pce/accepted/10.1039_c7ta06752f__Fig7__D__stability_performance_curve_pce__CH₃NH₃PbI₃₋ₓClₓ_V₂Oₓ_(2.5_wt%)__Series_1.csv
1596,x_time_h,10.1039/c7ta06752f,10.1039_c7ta06752f,Fig7_D_stability_performance_curve_pce,Fig7_D,Fig7,_D,Series_2,CH₃NH₃PbI₃₋ₓClₓ_V₂Oₓ_(0_wt%),hours,1.0,358.8049997458546,358.8049997458546,73,x_time_h/10.1039_c7ta06752f/Fig7_D_stability_performance_curve_pce/accepted/10.1039_c7ta06752f__Fig7__D__stability_performance_curve_pce__CH₃NH₃PbI₃₋ₓClₓ_V₂Oₓ_(0_wt%)__Series_2.csv
1597,x_time_h,10.1039/c7ta07939g,10.1039_c7ta07939g,Fig9_A_stability_performance_curve,Fig9_A,Fig9,_A,Series_1,Pristine,hours,1.0,715.7954156858415,715.7954156858415,43,x_time_h/10.1039_c7ta07939g/Fig9_A_stability_performance_curve/accepted/10.1039_c7ta07939g__Fig9__A__stability_performance_curve__Pristine__Series_1.csv
1598,x_time_h,10.1039/c7ta09946k,10.1039_c7ta09946k,Fig5_A_stability_performance_curve,Fig5_A,Fig5,_A,Series_2,Spiro-OMeTAD,hours,1.0,501.03308431294903,501.03308431294903,84,x_time_h/10.1039_c7ta09946k/Fig5_A_stability_performance_curve/accepted/10.1039_c7ta09946k__Fig5__A__stability_performance_curve__Spiro-OMeTAD__Series_2.csv
1599,x_time_h,10.1039/c7ta10871k,10.1039_c7ta10871k,Fig7_A_stability_performance_curve_pce,Fig7_A,Fig7,_A,Series_2,CCE,hours,1.0,957.5265757730606,957.5265757730606,62,x_time_h/10.1039_c7ta10871k/Fig7_A_stability_performance_curve_pce/accepted/10.1039_c7ta10871k__Fig7__A__stability_performance_curve_pce__CCE__Series_2.csv
1600,x_time_h,10.1039/c7ta10871k,10.1039_c7ta10871k,Fig7_A_stability_performance_curve_pce,Fig7_A,Fig7,_A,Series_4,PF-3,hours,1.0,959.0832001524018,959.0832001524018,62,x_time_h/10.1039_c7ta10871k/Fig7_A_stability_performance_curve_pce/accepted/10.1039_c7ta10871k__Fig7__A__stability_performance_curve_pce__PF-3__Series_4.csv
1601,x_time_h,10.1039/c8ee02252f,10.1039_c8ee02252f,Fig6_F_stability_performance_curve_pce,Fig6_F,Fig6,_F,Series_2,Control,hours,1.0,1528.0548259241484,1528.0548259241484,74,x_time_h/10.1039_c8ee02252f/Fig6_F_stability_performance_curve_pce/accepted/10.1039_c8ee02252f__Fig6__F__stability_performance_curve_pce__Control__Series_2.csv
1602,x_time_h,10.1039/c8ee02404a,10.1039_c8ee02404a,Fig6_E_mppt_stability_performance_curve_pce,Fig6_E,Fig6,_E,Series_1,Reference,hours,1.0,494.53646579998025,494.53646579998025,87,x_time_h/10.1039_c8ee02404a/Fig6_E_mppt_stability_performance_curve_pce/accepted/10.1039_c8ee02404a__Fig6__E__mppt_stability_performance_curve_pce__Reference__Series_1.csv
1603,x_time_h,10.1039/c8nr00152a,10.1039_c8nr00152a,Fig7_B_stability_performance_curve_pce,Fig7_B,Fig7,_B,Series_3,FA,hours,1.0,287.1012647013746,287.1012647013746,19,x_time_h/10.1039_c8nr00152a/Fig7_B_stability_performance_curve_pce/accepted/10.1039_c8nr00152a__Fig7__B__stability_performance_curve_pce__FA__Series_3.csv
1604,x_time_h,10.1039/c8nr05698f,10.1039_c8nr05698f,Fig6_A_stability_performance_curve_pce_conductivity,Fig6_A,Fig6,_A,Series_2,PEDOT_PSS,hours,1.0,210.5567447585493,210.5567447585493,44,x_time_h/10.1039_c8nr05698f/Fig6_A_stability_performance_curve_pce_conductivity/accepted/10.1039_c8nr05698f__Fig6__A__stability_performance_curve_pce_conductivity__PEDOT_PSS__Series_2.csv
1605,x_time_h,10.1039/c8nr07638c,10.1039_c8nr07638c,Fig4_D_stability_performance_curve_pce,Fig4_D,Fig4,_D,Series_1,PSCwith_β-CD,hours,1.0,486.05669604524047,486.05669604524047,57,x_time_h/10.1039_c8nr07638c/Fig4_D_stability_performance_curve_pce/accepted/10.1039_c8nr07638c__Fig4__D__stability_performance_curve_pce__PSCwith_β-CD__Series_1.csv
1606,x_time_h,10.1039/c8nr07638c,10.1039_c8nr07638c,Fig4_D_stability_performance_curve_pce,Fig4_D,Fig4,_D,Series_2,PSCwithout_β-CD,hours,1.0,258.38865029191123,258.38865029191123,32,x_time_h/10.1039_c8nr07638c/Fig4_D_stability_performance_curve_pce/accepted/10.1039_c8nr07638c__Fig4__D__stability_performance_curve_pce__PSCwithout_β-CD__Series_2.csv
1607,x_time_h,10.1039/c8nr08295b,10.1039_c8nr08295b,Fig6_B_stability_performance_curve_pce,Fig6_B,Fig6,_B,Series_1,W_O_CQDs,hours,1.0,212.61477373686535,212.61477373686535,73,x_time_h/10.1039_c8nr08295b/Fig6_B_stability_performance_curve_pce/accepted/10.1039_c8nr08295b__Fig6__B__stability_performance_curve_pce__W_O_CQDs__Series_1.csv
1608,x_time_h,10.1039/c8qm00620b,10.1039_c8qm00620b,Fig3_D_stability_performance_curve,Fig3_D,Fig3,_D,Series_1,SnO₂,hours,1.0,733.1456227060465,733.1456227060465,71,x_time_h/10.1039_c8qm00620b/Fig3_D_stability_performance_curve/accepted/10.1039_c8qm00620b__Fig3__D__stability_performance_curve__SnO₂__Series_1.csv
1609,x_time_h,10.1039/c8qm00620b,10.1039_c8qm00620b,Fig3_D_stability_performance_curve,Fig3_D,Fig3,_D,Series_2,SnO₂_C₆₀-SAM,hours,1.0,744.6697715388509,744.6697715388509,72,x_time_h/10.1039_c8qm00620b/Fig3_D_stability_performance_curve/accepted/10.1039_c8qm00620b__Fig3__D__stability_performance_curve__SnO₂_C₆₀-SAM__Series_2.csv
1610,x_time_h,10.1039/c8qm00620b,10.1039_c8qm00620b,Fig3_D_stability_performance_curve,Fig3_D,Fig3,_D,Series_3,ZnO_SnO₂_C₆₀-SAM,hours,1.0,734.1932725999378,734.1932725999378,71,x_time_h/10.1039_c8qm00620b/Fig3_D_stability_performance_curve/accepted/10.1039_c8qm00620b__Fig3__D__stability_performance_curve__ZnO_SnO₂_C₆₀-SAM__Series_3.csv
1611,x_time_h,10.1039/c8ra02556h,10.1039_c8ra02556h,Fig6_A_pce,Fig6_A,Fig6,_A,Series_3,PEDOT_PSS,hours,1.0,209.39888044499236,209.39888044499236,34,x_time_h/10.1039_c8ra02556h/Fig6_A_pce/accepted/10.1039_c8ra02556h__Fig6__A__pce__PEDOT_PSS__Series_3.csv
1612,x_time_h,10.1039/c8ra03559h,10.1039_c8ra03559h,Fig4_D_stability_performance_curve,Fig4_D,Fig4,_D,Series_2,TiO2,hours,1.0,1416.7102214484544,1416.7102214484544,32,x_time_h/10.1039_c8ra03559h/Fig4_D_stability_performance_curve/accepted/10.1039_c8ra03559h__Fig4__D__stability_performance_curve__TiO2__Series_2.csv
1613,x_time_h,10.1039/c8se00450a,10.1039_c8se00450a,Fig5_D_pce,Fig5_D,Fig5,_D,Series_1,CusCN_Carbon,hours,1.0,4424.111681835225,4424.111681835225,32,x_time_h/10.1039_c8se00450a/Fig5_D_pce/accepted/10.1039_c8se00450a__Fig5__D__pce__CusCN_Carbon__Series_1.csv
1614,x_time_h,10.1039/c8ta00267c,10.1039_c8ta00267c,Fig5_B_stability_performance_curve_pce,Fig5_B,Fig5,_B,Series_1,Pristine,hours,1.0,980.7982582544614,980.7982582544614,71,x_time_h/10.1039_c8ta00267c/Fig5_B_stability_performance_curve_pce/accepted/10.1039_c8ta00267c__Fig5__B__stability_performance_curve_pce__Pristine__Series_1.csv
1615,x_time_h,10.1039/c8ta00267c,10.1039_c8ta00267c,Fig5_C_stability_performance_curve_pce,Fig5_C,Fig5,_C,Series_1,Pristine,hours,1.0,734.969886455558,734.969886455558,56,x_time_h/10.1039_c8ta00267c/Fig5_C_stability_performance_curve_pce/accepted/10.1039_c8ta00267c__Fig5__C__stability_performance_curve_pce__Pristine__Series_1.csv
1616,x_time_h,10.1039/c8ta00769a,10.1039_c8ta00769a,Fig8_D_stability_performance_curve_pce,Fig8_D,Fig8,_D,Series_1,Control,hours,1.0,1187.1058377099885,1187.1058377099885,57,x_time_h/10.1039_c8ta00769a/Fig8_D_stability_performance_curve_pce/accepted/10.1039_c8ta00769a__Fig8__D__stability_performance_curve_pce__Control__Series_1.csv
1617,x_time_h,10.1039/c8ta00769a,10.1039_c8ta00769a,Fig8_E_stability_performance_curve_pce,Fig8_E,Fig8,_E,Series_2,Control,hours,1.0,829.6326237910374,829.6326237910374,56,x_time_h/10.1039_c8ta00769a/Fig8_E_stability_performance_curve_pce/accepted/10.1039_c8ta00769a__Fig8__E__stability_performance_curve_pce__Control__Series_2.csv
1618,x_time_h,10.1039/c8ta02121j,10.1039_c8ta02121j,Fig6_B_stability_performance_curve_pce,Fig6_B,Fig6,_B,Series_2,Without_CH₃CONH₂,hours,1.0,670.3623570732257,670.3623570732257,60,x_time_h/10.1039_c8ta02121j/Fig6_B_stability_performance_curve_pce/accepted/10.1039_c8ta02121j__Fig6__B__stability_performance_curve_pce__Without_CH₃CONH₂__Series_2.csv
1619,x_time_h,10.1039/c8ta02672f,10.1039_c8ta02672f,Fig3_M_jv_curve_stability_performance,Fig3_M,Fig3,_M,Series_1,AuCl₃-Graphene,hours,1.0,974.8079261413934,974.8079261413934,77,x_time_h/10.1039_c8ta02672f/Fig3_M_jv_curve_stability_performance/accepted/10.1039_c8ta02672f__Fig3__M__jv_curve_stability_performance__AuCl₃-Graphene__Series_1.csv
1620,x_time_h,10.1039/c8ta03953d,10.1039_c8ta03953d,Fig6_C_stability_performance_curve_pce,Fig6_C,Fig6,_C,Series_2,Cl-0_%,hours,1.0,983.4647691506598,983.4647691506598,41,x_time_h/10.1039_c8ta03953d/Fig6_C_stability_performance_curve_pce/accepted/10.1039_c8ta03953d__Fig6__C__stability_performance_curve_pce__Cl-0_%__Series_2.csv
1621,x_time_h,10.1039/c8ta04453h,10.1039_c8ta04453h,Fig4_A_stability_performance_curve_pce,Fig4_A,Fig4,_A,Series_2,x_=_0,hours,1.0,323.8559835199945,323.8559835199945,30,x_time_h/10.1039_c8ta04453h/Fig4_A_stability_performance_curve_pce/accepted/10.1039_c8ta04453h__Fig4__A__stability_performance_curve_pce__x_=_0__Series_2.csv
1622,x_time_h,10.1039/c8ta04936j,10.1039_c8ta04936j,Fig5_A_stability_performance_curve_pce,Fig5_A,Fig5,_A,Series_1,MDx=0.10,hours,1.0,1562.5354981160426,1562.5354981160426,89,x_time_h/10.1039_c8ta04936j/Fig5_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig5__A__stability_performance_curve_pce__MDx=0.10__Series_1.csv
1623,x_time_h,10.1039/c8ta04936j,10.1039_c8ta04936j,Fig5_A_stability_performance_curve_pce,Fig5_A,Fig5,_A,Series_2,MA,hours,1.0,1558.9584649577118,1558.9584649577118,86,x_time_h/10.1039_c8ta04936j/Fig5_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig5__A__stability_performance_curve_pce__MA__Series_2.csv
1624,x_time_h,10.1039/c8ta04936j,10.1039_c8ta04936j,Fig5_A_stability_performance_curve_pce,Fig5_A,Fig5,_A,Series_3,MDx=0.03,hours,1.0,1553.5929152202152,1553.5929152202152,87,x_time_h/10.1039_c8ta04936j/Fig5_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig5__A__stability_performance_curve_pce__MDx=0.03__Series_3.csv
1625,x_time_h,10.1039/c8ta04936j,10.1039_c8ta04936j,Fig5_A_stability_performance_curve_pce,Fig5_A,Fig5,_A,Series_4,MDx=0.05,hours,1.0,1551.8043986410498,1551.8043986410498,87,x_time_h/10.1039_c8ta04936j/Fig5_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig5__A__stability_performance_curve_pce__MDx=0.05__Series_4.csv
1626,x_time_h,10.1039/c8ta04936j,10.1039_c8ta04936j,Fig6_A_stability_performance_curve_pce,Fig6_A,Fig6,_A,Series_1,MDx=0.10,hours,1.0,238.47499967950102,238.47499967950102,88,x_time_h/10.1039_c8ta04936j/Fig6_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig6__A__stability_performance_curve_pce__MDx=0.10__Series_1.csv
1627,x_time_h,10.1039/c8ta04936j,10.1039_c8ta04936j,Fig6_A_stability_performance_curve_pce,Fig6_A,Fig6,_A,Series_2,MDx=0.03,hours,1.0,237.92977371327441,237.92977371327441,88,x_time_h/10.1039_c8ta04936j/Fig6_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig6__A__stability_performance_curve_pce__MDx=0.03__Series_2.csv
1628,x_time_h,10.1039/c8ta04936j,10.1039_c8ta04936j,Fig6_A_stability_performance_curve_pce,Fig6_A,Fig6,_A,Series_3,MA,hours,1.0,238.47499967950102,238.47499967950102,88,x_time_h/10.1039_c8ta04936j/Fig6_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig6__A__stability_performance_curve_pce__MA__Series_3.csv
1629,x_time_h,10.1039/c8ta04936j,10.1039_c8ta04936j,Fig6_A_stability_performance_curve_pce,Fig6_A,Fig6,_A,Series_4,MDX=0.05,hours,1.0,239.5654516119542,239.5654516119542,88,x_time_h/10.1039_c8ta04936j/Fig6_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig6__A__stability_performance_curve_pce__MDX=0.05__Series_4.csv
1630,x_time_h,10.1039/c8ta05541f,10.1039_c8ta05541f,Fig5_B_modeling_curve_stability_performance_pce,Fig5_B,Fig5,_B,Series_1,FA,hours,1.0,1647.2411454278576,1647.2411454278576,49,x_time_h/10.1039_c8ta05541f/Fig5_B_modeling_curve_stability_performance_pce/accepted/10.1039_c8ta05541f__Fig5__B__modeling_curve_stability_performance_pce__FA__Series_1.csv
1631,x_time_h,10.1039/c8ta07368f,10.1039_c8ta07368f,Fig7_whole_stability,Fig7,Fig7,,Series_1,Spiro-OMeTAD,hours,1.0,492.38301787627336,492.38301787627336,128,x_time_h/10.1039_c8ta07368f/Fig7_whole_stability/accepted/10.1039_c8ta07368f__Fig7__whole__stability__Spiro-OMeTAD__Series_1.csv
1632,x_time_h,10.1039/c8ta10094b,10.1039_c8ta10094b,Fig4_D_stability_performance_curve_pce,Fig4_D,Fig4,_D,Series_2,IPA,hours,1.0,547.2241153728555,547.2241153728555,30,x_time_h/10.1039_c8ta10094b/Fig4_D_stability_performance_curve_pce/accepted/10.1039_c8ta10094b__Fig4__D__stability_performance_curve_pce__IPA__Series_2.csv
1633,x_time_h,10.1039/c8ta11524a,10.1039_c8ta11524a,Fig4_I_stability_performance_curve_pce,Fig4_I,Fig4,_I,Series_2,Control,hours,1.0,928.2518115214837,928.2518115214837,25,x_time_h/10.1039_c8ta11524a/Fig4_I_stability_performance_curve_pce/accepted/10.1039_c8ta11524a__Fig4__I__stability_performance_curve_pce__Control__Series_2.csv
1634,x_time_h,10.1039/c8ta11800k,10.1039_c8ta11800k,Fig3_F_mppt_stability_performance_curve_eqe,Fig3_F,Fig3,_F,Series_1,Spiro-OMeTAD,hours,1.0,297.48593123962155,297.48593123962155,50,x_time_h/10.1039_c8ta11800k/Fig3_F_mppt_stability_performance_curve_eqe/accepted/10.1039_c8ta11800k__Fig3__F__mppt_stability_performance_curve_eqe__Spiro-OMeTAD__Series_1.csv
1635,x_time_h,10.1039/c8ta11925b,10.1039_c8ta11925b,Fig6_F_stability_performance_curve_pce,Fig6_F,Fig6,_F,Series_1,ABS-0,hours,1.0,400.0060133312163,400.0060133312163,65,x_time_h/10.1039_c8ta11925b/Fig6_F_stability_performance_curve_pce/accepted/10.1039_c8ta11925b__Fig6__F__stability_performance_curve_pce__ABS-0__Series_1.csv
1636,x_time_h,10.1039/c8ta12284a,10.1039_c8ta12284a,Fig6_D_stability_performance_curve_pce,Fig6_D,Fig6,_D,Series_2,W_O_tBAI,hours,1.0,942.2051868201756,942.2051868201756,42,x_time_h/10.1039_c8ta12284a/Fig6_D_stability_performance_curve_pce/accepted/10.1039_c8ta12284a__Fig6__D__stability_performance_curve_pce__W_O_tBAI__Series_2.csv
1637,x_time_h,10.1039/c9cc07785e,10.1039_c9cc07785e,Fig4_A_stability_performance_curve_pce_2,Fig4_A,Fig4,_A,Series_2,CE,hours,1.0,1005.9609937662617,1005.9609937662617,81,x_time_h/10.1039_c9cc07785e/Fig4_A_stability_performance_curve_pce_2/accepted/10.1039_c9cc07785e__Fig4__A__stability_performance_curve_pce_2__CE__Series_2.csv
1638,x_time_h,10.1039/c9ee02391g,10.1039_c9ee02391g,Fig5_A_uv_vis_curve_stability_performance_pce,Fig5_A,Fig5,_A,Series_1,Au-based_PSC,hours,1.0,581.8498628130089,581.8498628130089,27,x_time_h/10.1039_c9ee02391g/Fig5_A_uv_vis_curve_stability_performance_pce/accepted/10.1039_c9ee02391g__Fig5__A__uv_vis_curve_stability_performance_pce__Au-based_PSC__Series_1.csv
1639,x_time_h,10.1039/c9ta00118b,10.1039_c9ta00118b,Fig6_B_mppt_stability_performance_curve_pce,Fig6_B,Fig6,_B,Series_2,C₆₀,hours,1.0,220.60329865492872,220.60329865492872,26,x_time_h/10.1039_c9ta00118b/Fig6_B_mppt_stability_performance_curve_pce/accepted/10.1039_c9ta00118b__Fig6__B__mppt_stability_performance_curve_pce__C₆₀__Series_2.csv
1640,x_time_h,10.1039/c9ta01070j,10.1039_c9ta01070j,Fig4_B_stability_performance_curve_pce,Fig4_B,Fig4,_B,Series_1,Spiro,hours,1.0,654.5579183718635,654.5579183718635,50,x_time_h/10.1039_c9ta01070j/Fig4_B_stability_performance_curve_pce/accepted/10.1039_c9ta01070j__Fig4__B__stability_performance_curve_pce__Spiro__Series_1.csv
1641,x_time_h,10.1039/c9ta01094g,10.1039_c9ta01094g,Fig4_D_stability_performance_curve,Fig4_D,Fig4,_D,Series_1,Spiro-MeOTAD_at_65_±_1_°C_without_sealing_in_nitrogen_atmosphere,hours,1.0,691.1016861650616,691.1016861650616,80,x_time_h/10.1039_c9ta01094g/Fig4_D_stability_performance_curve/accepted/10.1039_c9ta01094g__Fig4__D__stability_performance_curve__Spiro-MeOTAD_at_65_±_1_°C_without_sealing_in_nitrogen_atmosphere__Series_1.csv
1642,x_time_h,10.1039/c9ta01094g,10.1039_c9ta01094g,Fig5_C_stability,Fig5_C,Fig5,_C,Series_2,CuScN_rG0_@_85_%c,hours,1.0,989.3004865095179,989.3004865095179,128,x_time_h/10.1039_c9ta01094g/Fig5_C_stability/accepted/10.1039_c9ta01094g__Fig5__C__stability__CuScN_rG0_@_85_%c__Series_2.csv
1643,x_time_h,10.1039/c9ta01760g,10.1039_c9ta01760g,Fig3_E_stability_performance_curve_pce,Fig3_E,Fig3,_E,Series_2,W_0g-C3N4,hours,1.0,299.18316316923574,299.18316316923574,34,x_time_h/10.1039_c9ta01760g/Fig3_E_stability_performance_curve_pce/accepted/10.1039_c9ta01760g__Fig3__E__stability_performance_curve_pce__W_0g-C3N4__Series_2.csv
1644,x_time_h,10.1039/c9ta03454d,10.1039_c9ta03454d,Fig3_D_stability_performance_curve,Fig3_D,Fig3,_D,Series_1,y_=_0,hours,1.0,1007.6978657048921,1007.6978657048921,58,x_time_h/10.1039_c9ta03454d/Fig3_D_stability_performance_curve/accepted/10.1039_c9ta03454d__Fig3__D__stability_performance_curve__y_=_0__Series_1.csv
1645,x_time_h,10.1039/c9ta05422g,10.1039_c9ta05422g,Fig7_D_jv_curve_stability_performance_pce,Fig7_D,Fig7,_D,Series_1,c-Ti02,hours,1.0,977.7089995262595,977.7089995262595,48,x_time_h/10.1039_c9ta05422g/Fig7_D_jv_curve_stability_performance_pce/accepted/10.1039_c9ta05422g__Fig7__D__jv_curve_stability_performance_pce__c-Ti02__Series_1.csv
1646,x_time_h,10.1039/c9ta05422g,10.1039_c9ta05422g,Fig7_D_jv_curve_stability_performance_pce,Fig7_D,Fig7,_D,Series_2,c-Ti02_Sn02,hours,1.0,981.8338356255895,981.8338356255895,47,x_time_h/10.1039_c9ta05422g/Fig7_D_jv_curve_stability_performance_pce/accepted/10.1039_c9ta05422g__Fig7__D__jv_curve_stability_performance_pce__c-Ti02_Sn02__Series_2.csv
1647,x_time_h,10.1039/c9ta05802h,10.1039_c9ta05802h,Fig5_B_stability_performance_curve_jsc,Fig5_B,Fig5,_B,Series_1,C-ZnO,hours,1.0,492.7239599099951,492.7239599099951,66,x_time_h/10.1039_c9ta05802h/Fig5_B_stability_performance_curve_jsc/accepted/10.1039_c9ta05802h__Fig5__B__stability_performance_curve_jsc__C-ZnO__Series_1.csv
1648,x_time_h,10.1039/c9ta06718c,10.1039_c9ta06718c,Fig6_C_pce,Fig6_C,Fig6,_C,Series_2,W_O_DTA,hours,1.0,496.5957355490814,496.5957355490814,74,x_time_h/10.1039_c9ta06718c/Fig6_C_pce/accepted/10.1039_c9ta06718c__Fig6__C__pce__W_O_DTA__Series_2.csv
1649,x_time_h,10.1039/c9ta07238a,10.1039_c9ta07238a,Fig5_A_stability_performance_curve_pce,Fig5_A,Fig5,_A,Series_1,Prisitine,hours,1.0,1992.1159265802582,1992.1159265802582,100,x_time_h/10.1039_c9ta07238a/Fig5_A_stability_performance_curve_pce/accepted/10.1039_c9ta07238a__Fig5__A__stability_performance_curve_pce__Prisitine__Series_1.csv
1650,x_time_h,10.1039/c9ta08177a,10.1039_c9ta08177a,Fig6_A_stability_performance_curve,Fig6_A,Fig6,_A,Series_1,withoutPEI_CNT,hours,1.0,585.7748568395334,585.7748568395334,44,x_time_h/10.1039_c9ta08177a/Fig6_A_stability_performance_curve/accepted/10.1039_c9ta08177a__Fig6__A__stability_performance_curve__withoutPEI_CNT__Series_1.csv
1651,x_time_h,10.1039/c9ta08177a,10.1039_c9ta08177a,Fig6_A_stability_performance_curve,Fig6_A,Fig6,_A,Series_2,with_PEI_CNT,hours,1.0,585.7748568395334,585.7748568395334,44,x_time_h/10.1039_c9ta08177a/Fig6_A_stability_performance_curve/accepted/10.1039_c9ta08177a__Fig6__A__stability_performance_curve__with_PEI_CNT__Series_2.csv
1652,x_time_h,10.1039/c9ta09101g,10.1039_c9ta09101g,Fig2_E_stability_performance_curve_jsc,Fig2_E,Fig2,_E,Series_1,W_oTBAB,hours,1.0,478.98791706634654,478.98791706634654,62,x_time_h/10.1039_c9ta09101g/Fig2_E_stability_performance_curve_jsc/accepted/10.1039_c9ta09101g__Fig2__E__stability_performance_curve_jsc__W_oTBAB__Series_1.csv
1653,x_time_h,10.1039/c9ta11344d,10.1039_c9ta11344d,Fig9_A_pce,Fig9_A,Fig9,_A,Series_2,SnO₂,hours,1.0,1468.1046597483783,1468.1046597483783,56,x_time_h/10.1039_c9ta11344d/Fig9_A_pce/accepted/10.1039_c9ta11344d__Fig9__A__pce__SnO₂__Series_2.csv
