curve_id,qc_status,qc_reason,n_points_original,pce_max,doi,figure_label,series_id,unit_label
x_time_day/10.1016_j.nanoen.2019.03.014/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.03.014__Fig5__C__stability_performance_curve_pce__BAI5min__Series_1.csv,included,,12.0,1.0074028281736924,10.1016/j.nanoen.2019.03.014,Fig5_C,Series_1,days
x_time_day/10.1016_j.nanoen.2019.03.014/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.03.014__Fig5__C__stability_performance_curve_pce__wlo__Series_2.csv,included,,12.0,1.0016086459148417,10.1016/j.nanoen.2019.03.014,Fig5_C,Series_2,days
x_time_day/10.1016_j.nanoen.2019.03.081/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.03.081__Fig6__C__stability_performance_curve_pce__o—W_o_MoO3__Series_1.csv,excluded,"Too few unique time points (9) in [0,200]h window (data spans 79% of window)",9.0,,10.1016/j.nanoen.2019.03.081,Fig6_C,Series_1,days
x_time_day/10.1016_j.nanoen.2019.103866/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.103866__Fig5__C__stability_performance_curve_pce__Control_(PCBM)__Series_3.csv,included,,12.0,0.9939388026929328,10.1016/j.nanoen.2019.103866,Fig5_C,Series_3,days
x_time_day/10.1016_j.nanoen.2019.104412/Fig3_A_pce/accepted/10.1016_j.nanoen.2019.104412__Fig3__A__pce__Ca-TFSI₂__Series_3.csv,excluded,"Too few unique time points (4) in [0,200]h window (data spans 95% of window)",4.0,,10.1016/j.nanoen.2019.104412,Fig3_A,Series_3,days
x_time_day/10.1016_j.nanoen.2019.104412/Fig3_A_pce/accepted/10.1016_j.nanoen.2019.104412__Fig3__A__pce__Li-TFSI__Series_1.csv,excluded,"Too few unique time points (3) in [0,200]h window (data spans 64% of window)",3.0,,10.1016/j.nanoen.2019.104412,Fig3_A,Series_1,days
x_time_day/10.1016_j.nanoen.2019.104412/Fig3_A_pce/accepted/10.1016_j.nanoen.2019.104412__Fig3__A__pce__Mg-TFSI₂__Series_2.csv,excluded,"Too few unique time points (2) in [0,200]h window (data spans 32% of window)",2.0,,10.1016/j.nanoen.2019.104412,Fig3_A,Series_2,days
x_time_day/10.1016_j.nanoen.2020.104635/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2020.104635__Fig4__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_2.csv,included,,16.0,0.992915962643042,10.1016/j.nanoen.2020.104635,Fig4_A,Series_2,days
x_time_day/10.1016_j.nanoen.2021.105788/Fig2_E_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2021.105788__Fig2__E__stability_performance_curve_pce__Ref__Series_1.csv,included,,10.0,0.9933405377388926,10.1016/j.nanoen.2021.105788,Fig2_E,Series_1,days
x_time_day/10.1016_j.nanoen.2021.106445/Fig5_B_stability_performance_curve/accepted/10.1016_j.nanoen.2021.106445__Fig5__B__stability_performance_curve__Control__Series_2.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 88% of window)",7.0,,10.1016/j.nanoen.2021.106445,Fig5_B,Series_2,days
x_time_day/10.1016_j.nanoen.2021.106495/Fig3_B_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2021.106495__Fig3__B__stability_performance_curve_pce__63%__Series_1.csv,included,,14.0,1.0060093911533319,10.1016/j.nanoen.2021.106495,Fig3_B,Series_1,days
x_time_day/10.1016_j.nanoen.2021.106495/Fig3_B_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2021.106495__Fig3__B__stability_performance_curve_pce__85%__Series_2.csv,included,,13.0,1.0172704086133646,10.1016/j.nanoen.2021.106495,Fig3_B,Series_2,days
x_time_day/10.1016_j.nanoen.2022.107138/Fig4_B_stability/accepted/10.1016_j.nanoen.2022.107138__Fig4__B__stability__SnO₂__Series_1.csv,included,,17.0,1.0005428070939821,10.1016/j.nanoen.2022.107138,Fig4_B,Series_1,days
x_time_day/10.1016_j.optmat.2021.111214/Fig7_E_stability_performance_curve_pce/accepted/10.1016_j.optmat.2021.111214__Fig7__E__stability_performance_curve_pce__0_Vol%ofAc__Series_1.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 83% of window)",8.0,,10.1016/j.optmat.2021.111214,Fig7_E,Series_1,days
x_time_day/10.1016_j.optmat.2021.111214/Fig7_E_stability_performance_curve_pce/accepted/10.1016_j.optmat.2021.111214__Fig7__E__stability_performance_curve_pce__8Vol%of_Ac__Series_2.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 83% of window)",8.0,,10.1016/j.optmat.2021.111214,Fig7_E,Series_2,days
x_time_day/10.1016_j.optmat.2021.111313/Fig8_whole_stability/accepted/10.1016_j.optmat.2021.111313__Fig8__whole__stability__FTO_cTiO₂_ETL1_CH₃NH₃PbI₃__Series_1.csv,included,,20.0,0.9785943377213958,10.1016/j.optmat.2021.111313,Fig8,Series_1,days
x_time_day/10.1016_j.orgel.2017.06.023/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.orgel.2017.06.023__Fig5__B__stability_performance_curve_pce__conventional_device__Series_2.csv,included,,38.0,0.9999587856336508,10.1016/j.orgel.2017.06.023,Fig5_B,Series_2,days
x_time_day/10.1016_j.orgel.2017.10.034/Fig10_whole_stability_performance_curve_pce/accepted/10.1016_j.orgel.2017.10.034__Fig10__whole__stability_performance_curve_pce__Ref__Series_1.csv,included,,47.0,103.17383070678552,10.1016/j.orgel.2017.10.034,Fig10,Series_1,days
x_time_day/10.1016_j.orgel.2017.11.045/Fig7_D_pce/accepted/10.1016_j.orgel.2017.11.045__Fig7__D__pce__FA0.8Cs0.2PbI2.68Br0.32__Series_2.csv,included,,12.0,1.0009968880610778,10.1016/j.orgel.2017.11.045,Fig7_D,Series_2,days
x_time_day/10.1016_j.orgel.2018.01.029/Fig4_D_stability_performance_curve_pce/accepted/10.1016_j.orgel.2018.01.029__Fig4__D__stability_performance_curve_pce__Anti-solvent__Series_2.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 88% of window)",8.0,,10.1016/j.orgel.2018.01.029,Fig4_D,Series_2,days
x_time_day/10.1016_j.orgel.2018.05.024/Fig9_D_pce/accepted/10.1016_j.orgel.2018.05.024__Fig9__D__pce__B186__Series_2.csv,included,,18.0,1.072739500123438,10.1016/j.orgel.2018.05.024,Fig9_D,Series_2,days
x_time_day/10.1016_j.orgel.2018.05.024/Fig9_D_pce/accepted/10.1016_j.orgel.2018.05.024__Fig9__D__pce__Spiro-OMeTAD__Series_1.csv,included,,18.0,0.9985745147787995,10.1016/j.orgel.2018.05.024,Fig9_D,Series_1,days
x_time_day/10.1016_j.orgel.2018.07.029/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2018.07.029__Fig6__A__stability_performance_curve_pce__ITIC-Th__Series_2.csv,included,,63.0,1.002349886501263,10.1016/j.orgel.2018.07.029,Fig6_A,Series_2,days
x_time_day/10.1016_j.orgel.2018.07.029/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2018.07.029__Fig6__A__stability_performance_curve_pce__PCBM__Series_1.csv,included,,63.0,1.002349886501263,10.1016/j.orgel.2018.07.029,Fig6_A,Series_1,days
x_time_day/10.1016_j.orgel.2018.09.040/Fig8_whole_stability_performance_curve_pce/accepted/10.1016_j.orgel.2018.09.040__Fig8__whole__stability_performance_curve_pce__0mM_KSCN__Series_1.csv,included,,55.0,0.9954804015078791,10.1016/j.orgel.2018.09.040,Fig8,Series_1,days
x_time_day/10.1016_j.orgel.2018.12.012/Fig8_whole_figure/accepted/10.1016_j.orgel.2018.12.012__Fig8__whole__figure__without_DOBD__Series_2.csv,included,,16.0,1.002356687332783,10.1016/j.orgel.2018.12.012,Fig8,Series_2,days
x_time_day/10.1016_j.orgel.2019.03.033/Fig7_D_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.03.033__Fig7__D__stability_performance_curve_pce__reference__Series_1.csv,included,,15.0,1.000493326297364,10.1016/j.orgel.2019.03.033,Fig7_D,Series_1,days
x_time_day/10.1016_j.orgel.2019.03.035/Fig7_whole_stability/accepted/10.1016_j.orgel.2019.03.035__Fig7__whole__stability__Spiro-OMeTAD__Series_2.csv,included,,26.0,100.10899137792859,10.1016/j.orgel.2019.03.035,Fig7,Series_2,days
x_time_day/10.1016_j.orgel.2019.06.039/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.06.039__Fig5__A__stability_performance_curve_pce__control__Series_1.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 92% of window)",8.0,,10.1016/j.orgel.2019.06.039,Fig5_A,Series_1,days
x_time_day/10.1016_j.orgel.2019.105519/Fig8_whole_pce/accepted/10.1016_j.orgel.2019.105519__Fig8__whole__pce__W_O_Habtc__Series_2.csv,included,,33.0,0.9993746392305871,10.1016/j.orgel.2019.105519,Fig8,Series_2,days
x_time_day/10.1016_j.orgel.2020.105681/Fig8_D_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105681__Fig8__D__stability_performance_curve_pce__Reference__Series_1.csv,included,,41.0,16.22665931819955,10.1016/j.orgel.2020.105681,Fig8_D,Series_1,days
x_time_day/10.1016_j.orgel.2020.105681/Fig8_D_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105681__Fig8__D__stability_performance_curve_pce__TSA_passivated__Series_2.csv,included,,42.0,18.079176106616437,10.1016/j.orgel.2020.105681,Fig8_D,Series_2,days
x_time_day/10.1016_j.orgel.2020.105922/Fig8_F_stability_performance_curve/accepted/10.1016_j.orgel.2020.105922__Fig8__F__stability_performance_curve__4-CIBA-TiO2__Series_1.csv,included,,24.0,1.0059165355782702,10.1016/j.orgel.2020.105922,Fig8_F,Series_1,days
x_time_day/10.1016_j.orgel.2020.105922/Fig8_F_stability_performance_curve/accepted/10.1016_j.orgel.2020.105922__Fig8__F__stability_performance_curve__TiO2$__Series_2.csv,included,,24.0,0.997046807509977,10.1016/j.orgel.2020.105922,Fig8_F,Series_2,days
x_time_day/10.1016_j.orgel.2020.106007/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.106007__Fig5__A__stability_performance_curve_pce__with__Series_2.csv,excluded,"Too few unique time points (5) in [0,200]h window (data spans 76% of window)",5.0,,10.1016/j.orgel.2020.106007,Fig5_A,Series_2,days
x_time_day/10.1016_j.orgel.2020.106007/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.106007__Fig5__A__stability_performance_curve_pce__without__Series_1.csv,excluded,"Too few unique time points (6) in [0,200]h window (data spans 94% of window)",6.0,,10.1016/j.orgel.2020.106007,Fig5_A,Series_1,days
x_time_day/10.1016_j.orgel.2021.106249/Fig8_B_stability_performance_curve_pce/accepted/10.1016_j.orgel.2021.106249__Fig8__B__stability_performance_curve_pce__Spiro__Series_2.csv,included,,14.0,0.9977257078828959,10.1016/j.orgel.2021.106249,Fig8_B,Series_2,days
x_time_day/10.1016_j.orgel.2021.106258/Fig9_D_pce/accepted/10.1016_j.orgel.2021.106258__Fig9__D__pce__CH3NH3PbI3__Series_1.csv,included,,11.0,0.9733346620642004,10.1016/j.orgel.2021.106258,Fig9_D,Series_1,days
x_time_day/10.1016_j.orgel.2021.106258/Fig9_H_pce/accepted/10.1016_j.orgel.2021.106258__Fig9__H__pce__CH3NH3Pbl3__Series_1.csv,included,,11.0,0.982184391400101,10.1016/j.orgel.2021.106258,Fig9_H,Series_1,days
x_time_day/10.1016_j.orgel.2021.106293/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.orgel.2021.106293__Fig6__C__stability_performance_curve_pce__TiO₂__Series_1.csv,included,,20.0,1.0027867835964825,10.1016/j.orgel.2021.106293,Fig6_C,Series_1,days
x_time_day/10.1016_j.orgel.2021.106428/Fig9_whole_stability/accepted/10.1016_j.orgel.2021.106428__Fig9__whole__stability__NiOx__Series_3.csv,included,,12.0,1.002317778042685,10.1016/j.orgel.2021.106428,Fig9,Series_3,days
x_time_day/10.1016_j.orgel.2021.106428/Fig9_whole_stability/accepted/10.1016_j.orgel.2021.106428__Fig9__whole__stability__TPA-Py-PTZ__Series_1.csv,included,,17.0,1.007642116446357,10.1016/j.orgel.2021.106428,Fig9,Series_1,days
x_time_day/10.1016_j.orgel.2021.106428/Fig9_whole_stability/accepted/10.1016_j.orgel.2021.106428__Fig9__whole__stability__TPA-TPy__Series_2.csv,included,,18.0,1.003308421056485,10.1016/j.orgel.2021.106428,Fig9,Series_2,days
x_time_day/10.1016_j.solener.2016.07.034/Fig8_D_sem_image_stability_performance_curve_pce/accepted/10.1016_j.solener.2016.07.034__Fig8__D__sem_image_stability_performance_curve_pce__device_with_small_crystal__Series_1.csv,included,,11.0,14.921878122134078,10.1016/j.solener.2016.07.034,Fig8_D,Series_1,days
x_time_day/10.1016_j.solener.2016.10.005/Fig7_whole_stability/accepted/10.1016_j.solener.2016.10.005__Fig7__whole__stability__PEDOT_PSS__Series_2.csv,included,,61.0,0.9880686731164721,10.1016/j.solener.2016.10.005,Fig7,Series_2,days
x_time_day/10.1016_j.solener.2017.05.089/Fig5_D_stability_performance_curve_ff/accepted/10.1016_j.solener.2017.05.089__Fig5__D__stability_performance_curve_ff__Spiro-OMeTAD__Series_1.csv,included,,17.0,0.9889603156512169,10.1016/j.solener.2017.05.089,Fig5_D,Series_1,days
x_time_day/10.1016_j.solener.2017.05.089/Fig5_D_stability_performance_curve_ff/accepted/10.1016_j.solener.2017.05.089__Fig5__D__stability_performance_curve_ff__ZnPcNO2-OPh__Series_3.csv,included,,18.0,1.0093897148230901,10.1016/j.solener.2017.05.089,Fig5_D,Series_3,days
x_time_day/10.1016_j.solener.2018.05.086/Fig7_A_stability_performance_curve/accepted/10.1016_j.solener.2018.05.086__Fig7__A__stability_performance_curve__FMC__Series_2.csv,included,,18.0,5.70996545145269,10.1016/j.solener.2018.05.086,Fig7_A,Series_2,days
x_time_day/10.1016_j.solener.2018.05.086/Fig7_A_stability_performance_curve/accepted/10.1016_j.solener.2018.05.086__Fig7__A__stability_performance_curve__MAPI__Series_1.csv,included,,18.0,2.2130517477296996,10.1016/j.solener.2018.05.086,Fig7_A,Series_1,days
x_time_day/10.1016_j.solener.2019.02.020/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.02.020__Fig7__B__stability_performance_curve_pce__EA__Series_2.csv,included,,20.0,0.9994082663243087,10.1016/j.solener.2019.02.020,Fig7_B,Series_2,days
x_time_day/10.1016_j.solener.2019.02.020/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.02.020__Fig7__B__stability_performance_curve_pce__EI12__Series_1.csv,included,,20.0,0.9972193366226748,10.1016/j.solener.2019.02.020,Fig7_B,Series_1,days
x_time_day/10.1016_j.solener.2019.02.020/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.02.020__Fig7__B__stability_performance_curve_pce__IPA__Series_3.csv,included,,20.0,0.9982494279662903,10.1016/j.solener.2019.02.020,Fig7_B,Series_3,days
x_time_day/10.1016_j.solener.2019.05.073/Fig6_whole_stability/accepted/10.1016_j.solener.2019.05.073__Fig6__whole__stability__W_oCTAB__Series_1.csv,included,,20.0,99.02988847580627,10.1016/j.solener.2019.05.073,Fig6,Series_1,days
x_time_day/10.1016_j.solener.2019.10.034/Fig1_A_pce/accepted/10.1016_j.solener.2019.10.034__Fig1__A__pce__Spiro-OMeTAD__Series_2.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 85% of window)",7.0,,10.1016/j.solener.2019.10.034,Fig1_A,Series_2,days
x_time_day/10.1016_j.solener.2019.10.034/Fig1_B_pce/accepted/10.1016_j.solener.2019.10.034__Fig1__B__pce__Spiro-OMeTAD__Series_1.csv,included,,24.0,0.9789661718200895,10.1016/j.solener.2019.10.034,Fig1_B,Series_1,days
x_time_day/10.1016_j.solener.2019.10.034/Fig1_C_pce/accepted/10.1016_j.solener.2019.10.034__Fig1__C__pce__Spiro-OMeTAD__Series_2.csv,included,,28.0,0.909818205607926,10.1016/j.solener.2019.10.034,Fig1_C,Series_2,days
x_time_day/10.1016_j.solener.2019.10.067/Fig5_D_stability_performance_curve/accepted/10.1016_j.solener.2019.10.067__Fig5__D__stability_performance_curve__ACN-spiro__Series_1.csv,included,,23.0,0.9993804485301363,10.1016/j.solener.2019.10.067,Fig5_D,Series_1,days
x_time_day/10.1016_j.solener.2019.12.031/Fig9_A_stability_performance_curve/accepted/10.1016_j.solener.2019.12.031__Fig9__A__stability_performance_curve__Spiro-OMeTAD__Series_2.csv,included,,11.0,0.9699910727097178,10.1016/j.solener.2019.12.031,Fig9_A,Series_2,days
x_time_day/10.1016_j.solener.2020.03.034/Fig6_D_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.03.034__Fig6__D__stability_performance_curve_pce__0_mg_ml_PbS__Series_4.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 85% of window)",7.0,,10.1016/j.solener.2020.03.034,Fig6_D,Series_4,days
x_time_day/10.1016_j.solener.2020.03.034/Fig6_D_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.03.034__Fig6__D__stability_performance_curve_pce__1_mg_ml_PbS__Series_1.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 85% of window)",7.0,,10.1016/j.solener.2020.03.034,Fig6_D,Series_1,days
x_time_day/10.1016_j.solener.2020.03.034/Fig6_D_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.03.034__Fig6__D__stability_performance_curve_pce__3_mg_ml_PbS__Series_2.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 85% of window)",7.0,,10.1016/j.solener.2020.03.034,Fig6_D,Series_2,days
x_time_day/10.1016_j.solener.2020.03.034/Fig6_D_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.03.034__Fig6__D__stability_performance_curve_pce__5_mg_ml_PbS__Series_3.csv,excluded,"Too few unique time points (6) in [0,200]h window (data spans 85% of window)",6.0,,10.1016/j.solener.2020.03.034,Fig6_D,Series_3,days
x_time_day/10.1016_j.solener.2020.09.058/Fig6_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.09.058__Fig6__B__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv,included,,19.0,0.9967531429997472,10.1016/j.solener.2020.09.058,Fig6_B,Series_1,days
x_time_day/10.1016_j.solener.2021.03.036/Fig5_whole_stability/accepted/10.1016_j.solener.2021.03.036__Fig5__whole__stability__without_GuaI__Series_2.csv,included,,14.0,1.0064409931933236,10.1016/j.solener.2021.03.036,Fig5,Series_2,days
x_time_day/10.1016_j.solener.2021.03.055/Fig3_D_stability_performance_curve_pce/accepted/10.1016_j.solener.2021.03.055__Fig3__D__stability_performance_curve_pce__P0__Series_1.csv,included,,36.0,1.0038886082845886,10.1016/j.solener.2021.03.055,Fig3_D,Series_1,days
x_time_day/10.1016_j.solener.2021.04.053/Fig6_whole_stability/accepted/10.1016_j.solener.2021.04.053__Fig6__whole__stability__0.0%_Mg(Ac)₂__Series_1.csv,included,,17.0,1.0066278764619578,10.1016/j.solener.2021.04.053,Fig6,Series_1,days
x_time_day/10.1016_j.solmat.2016.12.025/Fig3_C_stability_performance_curve_pce/accepted/10.1016_j.solmat.2016.12.025__Fig3__C__stability_performance_curve_pce__By_normal_Pbl2__Series_2.csv,included,,51.0,12.54642511417486,10.1016/j.solmat.2016.12.025,Fig3_C,Series_2,days
x_time_day/10.1016_j.solmat.2017.07.022/Fig7_whole_stability/accepted/10.1016_j.solmat.2017.07.022__Fig7__whole__stability__Control__Series_1.csv,included,,69.0,0.9855501337956761,10.1016/j.solmat.2017.07.022,Fig7,Series_1,days
x_time_day/10.1016_j.solmat.2017.07.022/Fig7_whole_stability/accepted/10.1016_j.solmat.2017.07.022__Fig7__whole__stability__PDDA-perovskite__Series_2.csv,included,,68.0,0.9855501337956761,10.1016/j.solmat.2017.07.022,Fig7,Series_2,days
x_time_day/10.1016_j.solmat.2017.08.032/Fig8_A_stability_performance_curve_pce/accepted/10.1016_j.solmat.2017.08.032__Fig8__A__stability_performance_curve_pce__CA_Device__Series_2.csv,included,,19.0,1.0047787479166845,10.1016/j.solmat.2017.08.032,Fig8_A,Series_2,days
x_time_day/10.1016_j.solmat.2017.08.032/Fig8_A_stability_performance_curve_pce/accepted/10.1016_j.solmat.2017.08.032__Fig8__A__stability_performance_curve_pce__CC_Device__Series_1.csv,included,,19.0,0.9950761209475065,10.1016/j.solmat.2017.08.032,Fig8_A,Series_1,days
x_time_day/10.1016_j.solmat.2018.01.025/Fig3_D_stability_performance_curve_pce/accepted/10.1016_j.solmat.2018.01.025__Fig3__D__stability_performance_curve_pce__0-PEDOT__Series_3.csv,included,,57.0,14.654954092455487,10.1016/j.solmat.2018.01.025,Fig3_D,Series_3,days
x_time_day/10.1016_j.solmat.2018.05.022/Fig5_whole_stability/accepted/10.1016_j.solmat.2018.05.022__Fig5__whole__stability__spiro__Series_2.csv,included,,17.0,0.9931494973154777,10.1016/j.solmat.2018.05.022,Fig5,Series_2,days
x_time_day/10.1016_j.solmat.2018.07.009/Fig5_F_stability_performance_curve_pce/accepted/10.1016_j.solmat.2018.07.009__Fig5__F__stability_performance_curve_pce__CH3NH3PbI3cell__Series_1.csv,excluded,"Too few unique time points (6) in [0,200]h window (data spans 64% of window)",6.0,,10.1016/j.solmat.2018.07.009,Fig5_F,Series_1,days
"x_time_day/10.1016_j.solmat.2018.07.031/Fig5_whole_stability_performance_curve/accepted/10.1016_j.solmat.2018.07.031__Fig5__whole__stability_performance_curve__with1,6-DD__Series_2.csv",included,,38.0,1.0014959151007372,10.1016/j.solmat.2018.07.031,Fig5,Series_2,days
x_time_day/10.1016_j.solmat.2018.07.031/Fig5_whole_stability_performance_curve/accepted/10.1016_j.solmat.2018.07.031__Fig5__whole__stability_performance_curve__一with_1-HH__Series_3.csv,included,,39.0,0.990187352270084,10.1016/j.solmat.2018.07.031,Fig5,Series_3,days
x_time_day/10.1016_j.solmat.2018.07.031/Fig5_whole_stability_performance_curve/accepted/10.1016_j.solmat.2018.07.031__Fig5__whole__stability_performance_curve__一without_additive__Series_1.csv,included,,39.0,0.990187352270084,10.1016/j.solmat.2018.07.031,Fig5,Series_1,days
