array_row,curve_id,peak_time_h,peak_value,pce_0h,pce_200h,initial_gain,post_peak_drop,post_peak_nonincrease_fraction_5h,rise_then_fall_broad,rise_then_fall_medium,rise_then_fall_core,rise_then_fall_strong
95,x_time_day/10.1002_solr.201800205/Fig3_A_stability_performance_curve_pce/accepted/10.1002_solr.201800205__Fig3__A__stability_performance_curve_pce__FTO_PTCA__Series_1.csv,0.0,0.9999836462062703,0.9999836462062703,0.9241255663203096,0.0,0.07585807988596072,1.0,False,False,False,False
96,x_time_day/10.1002_solr.201800205/Fig3_A_stability_performance_curve_pce/accepted/10.1002_solr.201800205__Fig3__A__stability_performance_curve_pce__FTO__Series_2.csv,0.0,0.9999505783622231,0.9999505783622231,0.3052068783581152,0.0,0.6947437000041079,1.0,False,False,False,False
97,x_time_day/10.1002_solr.201800216/Fig4_C_image/accepted/10.1002_solr.201800216__Fig4__C__image__PEAI-1__Series_1.csv,0.0,1.0000000000000002,1.0000000000000002,0.7566317094685642,0.0,0.24336829053143605,1.0,False,False,False,False
98,x_time_day/10.1002_solr.201800216/Fig4_C_image/accepted/10.1002_solr.201800216__Fig4__C__image__Pristine__Series_2.csv,0.0,1.0000000000000002,1.0000000000000002,0.9205048075280988,0.0,0.0794951924719014,1.0,False,False,False,False
99,x_time_day/10.1002_solr.201800232/Fig4_D_stability_performance_curve_pce/accepted/10.1002_solr.201800232__Fig4__D__stability_performance_curve_pce__Spiro-OMeTAD_Devices__Series_1.csv,0.0,0.9999999999999998,0.9999999999999998,0.9057465846679976,0.0,0.09425341533200216,1.0,False,False,False,False
100,x_time_day/10.1002_solr.201800240/Fig6_E_stability_performance_curve/accepted/10.1002_solr.201800240__Fig6__E__stability_performance_curve__ZnO_based_PSCs__Series_1.csv,0.0,0.999971142477738,0.999971142477738,0.9119662045528204,0.0,0.08800493792491759,1.0,False,False,False,False
101,x_time_day/10.1002_solr.201800352/Fig5_A_stability_performance_curve_pce/accepted/10.1002_solr.201800352__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD_(doped)__Series_1.csv,0.0,0.999828169184577,0.999828169184577,0.578043967657457,0.0,0.42178420152711993,1.0,False,False,False,False
102,x_time_day/10.1002_solr.201900207/Fig4_A_stability_performance_curve_pce/accepted/10.1002_solr.201900207__Fig4__A__stability_performance_curve_pce__PCBM__Series_1.csv,0.0,0.9998398914540073,0.9998398914540073,0.7466128525614523,0.0,0.25322703889255505,1.0,False,False,False,False
103,x_time_day/10.1002_solr.201900249/Fig1_C_stability_performance_curve_pce/accepted/10.1002_solr.201900249__Fig1__C__stability_performance_curve_pce__o—pero-pristine__Series_1.csv,34.666666666666664,0.9999401349476602,0.9969173668479334,0.9687306145000233,0.0030227680997267914,0.031209520447636918,1.0,False,False,False,False
104,x_time_day/10.1002_solr.201900249/Fig6_E_stability_performance_curve_pce/accepted/10.1002_solr.201900249__Fig6__E__stability_performance_curve_pce__pero-pristine__Series_1.csv,35.166666666666664,0.9999791604672086,0.95630627334481,0.8988131630302352,0.043672887122398585,0.10116599743697341,1.0,True,True,True,False
105,x_time_day/10.1002_solr.202000206/Fig7_A_stability_performance_curve_pce/accepted/10.1002_solr.202000206__Fig7__A__stability_performance_curve_pce__PEDOT_PSS__Series_2.csv,0.0,1.000007318635038,1.000007318635038,0.9248856897808779,0.0,0.07512162885416007,1.0,False,False,False,False
106,x_time_day/10.1002_solr.202000490/Fig2_F_stability_performance_curve_pce/accepted/10.1002_solr.202000490__Fig2__F__stability_performance_curve_pce__PS__Series_3.csv,0.0,0.9995472742131922,0.9995472742131922,0.7495325059793078,0.0,0.25001476823388447,1.0,False,False,False,False
107,x_time_day/10.1002_solr.202000490/Fig2_F_stability_performance_curve_pce/accepted/10.1002_solr.202000490__Fig2__F__stability_performance_curve_pce__Pristine__Series_1.csv,0.0,0.9997731939367053,0.9997731939367053,0.35657278936466663,0.0,0.6432004045720386,1.0,False,False,False,False
108,x_time_day/10.1002_solr.202000491/Fig7_B_stability_performance_curve/accepted/10.1002_solr.202000491__Fig7__B__stability_performance_curve__C-PSC_without_M_TLC__Series_1.csv,5.5,0.9999973204171703,0.9986982310164039,0.9503306277798527,0.0012990894007663956,0.0496666926373176,1.0,False,False,False,False
109,x_time_day/10.1002_solr.202000536/Fig5_B_stability_performance_curve_pce/accepted/10.1002_solr.202000536__Fig5__B__stability_performance_curve_pce__PTAA__Series_1.csv,30.333333333333332,0.999921522613829,0.9835040639188244,0.9703763767557358,0.01641745869500466,0.029545145858093202,1.0,True,False,False,False
110,x_time_day/10.1002_solr.202000573/Fig4_F_sem_curve_pce/accepted/10.1002_solr.202000573__Fig4__F__sem_curve_pce__Control__Series_1.csv,4.166666666666666,0.9999902130286807,0.999742897890734,0.8698705548574875,0.0002473151379467353,0.1301196581711932,1.0,False,False,False,False
111,x_time_day/10.1002_solr.202000637/Fig5_B_stability_performance_curve_pce/accepted/10.1002_solr.202000637__Fig5__B__stability_performance_curve_pce__Reference_PSCs__Series_1.csv,0.0,1.0,1.0,0.919833128020738,0.0,0.08016687197926198,1.0,False,False,False,False
112,x_time_day/10.1002_solr.202000801/Fig5_A_stability_performance_curve/accepted/10.1002_solr.202000801__Fig5__A__stability_performance_curve__PMMA_Spiro__Series_1.csv,0.0,0.9999999999999998,0.9999999999999998,0.9651106027262921,0.0,0.034889397273707656,1.0,False,False,False,False
113,x_time_day/10.1002_solr.202100058/Fig6_C_stability_performance_curve_pce/accepted/10.1002_solr.202100058__Fig6__C__stability_performance_curve_pce__SnO₂-CNS__Series_2.csv,0.0,0.999961317488787,0.999961317488787,0.8251254765829926,0.0,0.1748358409057944,1.0,False,False,False,False
114,x_time_day/10.1002_solr.202100058/Fig6_C_stability_performance_curve_pce/accepted/10.1002_solr.202100058__Fig6__C__stability_performance_curve_pce__SnO₂__Series_1.csv,0.0,0.9996459200050407,0.9996459200050407,0.7385726445446295,0.0,0.26107327546041126,1.0,False,False,False,False
115,x_time_day/10.1002_solr.202100178/Fig3_D_stability_performance_curve_pce/accepted/10.1002_solr.202100178__Fig3__D__stability_performance_curve_pce__Control__Series_1.csv,0.0,1.0000000000000002,1.0000000000000002,0.7794380368031386,0.0,0.2205619631968616,1.0,False,False,False,False
116,x_time_day/10.1002_solr.202100344/Fig5_A_pce/accepted/10.1002_solr.202100344__Fig5__A__pce__Pristine__Series_2.csv,0.0,1.0000000000000002,1.0000000000000002,0.9618363725896258,0.0,0.03816362741037438,1.0,False,False,False,False
117,x_time_day/10.1002_solr.202100404/Fig7_A_pce/accepted/10.1002_solr.202100404__Fig7__A__pce__W_O_BMIMBF₄__Series_2.csv,0.0,0.9999845533076585,0.9999845533076585,0.8136462584064755,0.0,0.18633829490118292,1.0,False,False,False,False
118,x_time_day/10.1002_solr.202100404/Fig7_A_pce/accepted/10.1002_solr.202100404__Fig7__A__pce__With_BMIMBF₄__Series_1.csv,0.0,1.0,1.0,0.9654132311155303,0.0,0.034586768884469654,1.0,False,False,False,False
119,x_time_day/10.1002_solr.202300091/Fig4_F_stability_performance_curve_pce/accepted/10.1002_solr.202300091__Fig4__F__stability_performance_curve_pce__w_o__Series_1.csv,188.5,1.0000081904212719,0.9946929368351747,0.9990058840091682,0.0053152535860971906,0.0010023064121036374,1.0,False,False,False,False
120,x_time_day/10.1007_s10853-021-06200-w/Fig7_A_stability_performance_curve_pce/accepted/10.1007_s10853-021-06200-w__Fig7__A__stability_performance_curve_pce__Two-steps__Series_1.csv,0.0,0.9999999999999998,0.9999999999999998,0.9484451188610104,0.0,0.05155488113898943,1.0,False,False,False,False
121,x_time_day/10.1007_s10854-021-06778-6/Fig4_A_stability_performance_curve_pce/accepted/10.1007_s10854-021-06778-6__Fig4__A__stability_performance_curve_pce__WithoutPCBM__Series_1.csv,0.0,0.9997290525143422,0.9997290525143422,0.5023279549185435,0.0,0.49740109759579865,1.0,False,False,False,False
122,x_time_day/10.1007_s11431-021-1861-y/Fig5_D_stability_performance_curve_pce_plot/accepted/10.1007_s11431-021-1861-y__Fig5__D__stability_performance_curve_pce_plot__Control__Series_1.csv,8.5,0.9999999999999604,0.9995945872572319,0.9515517954345892,0.0004054127427284282,0.048448204565371134,1.0,False,False,False,False
123,x_time_day/10.1007_s11664-018-6614-x/Fig5_D_stability_performance_curve_pce/accepted/10.1007_s11664-018-6614-x__Fig5__D__stability_performance_curve_pce__SampleB__Series_4.csv,0.0,1.000067159632419,1.000067159632419,0.5988173868427141,0.0,0.401249772789705,1.0,False,False,False,False
124,x_time_day/10.1007_s11664-018-6614-x/Fig5_D_stability_performance_curve_pce/accepted/10.1007_s11664-018-6614-x__Fig5__D__stability_performance_curve_pce__Sample_A__Series_3.csv,0.0,1.0002195005375643,1.0002195005375643,0.6091313278946061,0.0,0.39108817264295814,1.0,False,False,False,False
125,x_time_day/10.1007_s12274-021-3286-2/Fig5_F_stability_performance_curve_pce_decay/accepted/10.1007_s12274-021-3286-2__Fig5__F__stability_performance_curve_pce_decay__Control__Series_1.csv,0.0,1.0000198299860437,1.0000198299860437,0.9361819382766295,0.0,0.06383789170941412,1.0,False,False,False,False
126,x_time_day/10.1007_s13233-021-9020-9/Fig5_D_stability_performance_curve/accepted/10.1007_s13233-021-9020-9__Fig5__D__stability_performance_curve__Spiro-OMeTAD__Series_1.csv,0.0,1.0000244140225854,1.0000244140225854,0.9854299387630497,0.0,0.01459447525953561,1.0,False,False,False,False
127,x_time_day/10.1007_s40843-019-1287-3/Fig4_D_stability_performance_curve_pce/accepted/10.1007_s40843-019-1287-3__Fig4__D__stability_performance_curve_pce__w_o_KF__Series_2.csv,0.0,1.0003956627333404,1.0003956627333404,0.368762884070666,0.0,0.6316327786626743,1.0,False,False,False,False
128,x_time_day/10.1016_j.apsusc.2016.06.187/Fig9_whole_figure/accepted/10.1016_j.apsusc.2016.06.187__Fig9__whole__figure__cl-SnO2(SnO__Series_2.csv,0.0,1.0007487939798254,1.0007487939798254,0.9189578207824183,0.0,0.08179097319740714,1.0,False,False,False,False
129,x_time_day/10.1016_j.apsusc.2016.06.187/Fig9_whole_figure/accepted/10.1016_j.apsusc.2016.06.187__Fig9__whole__figure__cl-TiO2__Series_1.csv,0.0,1.0014249838582492,1.0014249838582492,0.8022071072414396,0.0,0.19921787661680956,1.0,False,False,False,False
130,"x_time_day/10.1016_j.apsusc.2017.02.057/Fig4_D_stability_performance_curve_pce/accepted/10.1016_j.apsusc.2017.02.057__Fig4__D__stability_performance_curve_pce__In-Pbl,based__Series_1.csv",0.0,0.9999607324935552,0.9999607324935552,0.6313613270051344,0.0,0.36859940548842085,0.85,False,False,False,False
131,x_time_day/10.1016_j.apsusc.2017.04.153/Fig5_D_pce/accepted/10.1016_j.apsusc.2017.04.153__Fig5__D__pce__spiro-OMeTAD__Series_2.csv,0.0,1.000024099286794,1.000024099286794,0.8792242239546226,0.0,0.12079987533217129,1.0,False,False,False,False
132,x_time_day/10.1016_j.apsusc.2019.145099/Fig6_whole_stability/accepted/10.1016_j.apsusc.2019.145099__Fig6__whole__stability__SnO₂__Series_1.csv,0.0,0.9999600985283242,0.9999600985283242,0.8423467840455898,0.0,0.1576133144827344,1.0,False,False,False,False
133,x_time_day/10.1016_j.apsusc.2020.145790/Fig7_F_stability_performance_curve_pce/accepted/10.1016_j.apsusc.2020.145790__Fig7__F__stability_performance_curve_pce__Reference__Series_3.csv,9.0,0.9999999999999601,0.9992370908552233,0.8816797165768323,0.0007629091447368674,0.11832028342312784,1.0,False,False,False,False
134,x_time_day/10.1016_j.apsusc.2020.147949/Fig8_A_stability_performance_curve_pattern/accepted/10.1016_j.apsusc.2020.147949__Fig8__A__stability_performance_curve_pattern__Pristine__Series_1.csv,164.66666666666666,0.9999933076759145,0.9625687135441449,0.9901235725392145,0.037424594131769684,0.009869735136700086,1.0,False,False,False,False
135,x_time_day/10.1016_j.apsusc.2021.149276/Fig5_D_stability_performance_curve_pce/accepted/10.1016_j.apsusc.2021.149276__Fig5__D__stability_performance_curve_pce__MAPbl₃__Series_1.csv,0.0,0.9999587347159506,0.9999587347159506,0.804548452024574,0.0,0.1954102826913766,1.0,False,False,False,False
136,x_time_day/10.1016_j.carbon.2019.10.101/Fig4_D_stability_performance_curve_pce/accepted/10.1016_j.carbon.2019.10.101__Fig4__D__stability_performance_curve_pce__CuSCN_Au_PSC__Series_2.csv,0.0,1.0012863534753478,1.0012863534753478,0.1264578007362599,0.0,0.8748285527390879,1.0,False,False,False,False
137,x_time_day/10.1016_j.carbon.2020.05.079/Fig8_D_pce/accepted/10.1016_j.carbon.2020.05.079__Fig8__D__pce__Control__Series_1.csv,0.0,1.0002968013268339,1.0002968013268339,0.6132848972244461,0.0,0.3870119041023877,1.0,False,False,False,False
138,x_time_day/10.1016_j.carbon.2021.05.008/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.carbon.2021.05.008__Fig6__A__stability_performance_curve_pce__PC61BM__Series_1.csv,0.0,1.000000191125719,1.000000191125719,0.772075167668825,0.0,0.22792502345689403,1.0,False,False,False,False
139,x_time_day/10.1016_j.cclet.2020.02.004/Fig4_D_charge_density/accepted/10.1016_j.cclet.2020.02.004__Fig4__D__charge_density__PHJ_PSCs__Series_2.csv,0.0,1.00042712176437,1.00042712176437,0.4117413113857534,0.0,0.5886858103786168,1.0,False,False,False,False
140,x_time_day/10.1016_j.cej.2020.126435/Fig4_F_stability_performance_curve_pce_structure/accepted/10.1016_j.cej.2020.126435__Fig4__F__stability_performance_curve_pce_structure__PSC-T-SnO₂_ETL__Series_1.csv,0.0,0.9999015628553891,0.9999015628553891,0.8129723999915389,0.0,0.1869291628638502,1.0,False,False,False,False
141,x_time_day/10.1016_j.cej.2021.128436/Fig8_A_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.128436__Fig8__A__stability_performance_curve_pce__SnO2_2D_Bi2O2Se_(20_nm)__Series_2.csv,0.0,1.0,1.0,0.8945740410818515,0.0,0.10542595891814854,1.0,False,False,False,False
142,x_time_day/10.1016_j.cej.2021.128436/Fig8_A_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.128436__Fig8__A__stability_performance_curve_pce__SnO₂__Series_1.csv,0.0,0.9999999999999998,0.9999999999999998,0.8344202352760276,0.0,0.16557976472397218,1.0,False,False,False,False
143,x_time_day/10.1016_j.cej.2021.128727/Fig7_F_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.128727__Fig7__F__stability_performance_curve_pce__Pristine__Series_1.csv,84.16666666666666,1.0000059775867862,0.9998870278283145,0.9177979662903368,0.00011894975847170919,0.08220801129644939,1.0,False,False,False,False
144,x_time_day/10.1016_j.cej.2021.128727/Fig7_F_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.128727__Fig7__F__stability_performance_curve_pce__w_Br-GO_HTM__Series_3.csv,0.0,1.0,1.0,0.9829041425862952,0.0,0.017095857413704785,1.0,False,False,False,False
145,x_time_day/10.1016_j.cej.2021.128727/Fig7_F_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.128727__Fig7__F__stability_performance_curve_pce__wloHTM__Series_2.csv,22.5,0.999999887061609,0.9997960721549857,0.9571125881209746,0.00020381490662335633,0.04288729894063448,1.0,False,False,False,False
146,x_time_day/10.1016_j.cej.2021.129735/Fig3_D_stability_performance_curve_pce_eqe/accepted/10.1016_j.cej.2021.129735__Fig3__D__stability_performance_curve_pce_eqe__DTB(Na)__Series_2.csv,21.0,0.9999999999999604,0.9971450703132713,0.9869941777917571,0.0028549296866891005,0.013005822208203233,1.0,False,False,False,False
147,x_time_day/10.1016_j.cej.2021.129735/Fig3_D_stability_performance_curve_pce_eqe/accepted/10.1016_j.cej.2021.129735__Fig3__D__stability_performance_curve_pce_eqe__。—TB(Na)__Series_1.csv,0.0,1.0000000000000002,1.0000000000000002,0.9585944571513458,0.0,0.041405542848654386,1.0,False,False,False,False
148,x_time_day/10.1016_j.cej.2021.130001/Fig5_I_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.130001__Fig5__I__stability_performance_curve_pce__withPPPDE__Series_1.csv,59.33333333333333,0.9999999999999604,0.965767193653271,0.9414543515727448,0.03423280634668935,0.058545648427215546,1.0,True,True,True,False
149,x_time_day/10.1016_j.cej.2021.130001/Fig5_I_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.130001__Fig5__I__stability_performance_curve_pce__wlo_PPPDE__Series_2.csv,35.33333333333333,0.9999999999999601,0.9951055719109142,0.9155830028103348,0.0048944280890459435,0.08441699718962536,1.0,False,False,False,False
150,"x_time_day/10.1016_j.cej.2021.131108/Fig11_E_stability/accepted/10.1016_j.cej.2021.131108__Fig11__E__stability__SGT-405(3,6)__Series_2.csv",26.5,1.000020458874836,0.998130881259085,0.9451409456278183,0.0018895776157510369,0.054879513247017786,1.0,False,False,False,False
151,x_time_day/10.1016_j.cej.2021.131108/Fig11_E_stability/accepted/10.1016_j.cej.2021.131108__Fig11__E__stability__spiro-OMeTAD__Series_3.csv,42.33333333333333,1.000018793676571,0.9980785089918937,0.925229575221742,0.0019402846846773292,0.074789218454829,1.0,False,False,False,False
152,x_time_day/10.1016_j.cej.2021.131357/Fig5_E_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.131357__Fig5__E__stability_performance_curve_pce__NiOx__Series_1.csv,7.166666666666666,0.99999999999996,0.9996585116003096,0.8861460795536209,0.00034148839965042477,0.11385392044633913,1.0,False,False,False,False
153,x_time_day/10.1016_j.cej.2021.131357/Fig5_F_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.131357__Fig5__F__stability_performance_curve_pce__→NiOx__Series_1.csv,0.0,0.9999999999999998,0.9999999999999998,0.8987732156432613,0.0,0.10122678435673849,1.0,False,False,False,False
154,x_time_day/10.1016_j.cej.2021.131358/Fig5_A_stability_performance_curve/accepted/10.1016_j.cej.2021.131358__Fig5__A__stability_performance_curve__Control__Series_1.csv,0.0,0.9999999999999998,0.9999999999999998,0.9197437497734702,0.0,0.0802562502265296,1.0,False,False,False,False
155,x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.ceramint.2020.07.260__Fig7__A__stability_performance_curve_pce__Cell_A__Series_2.csv,0.0,1.0,1.0,0.7918002649991189,0.0,0.20819973500088107,1.0,False,False,False,False
156,x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.ceramint.2020.07.260__Fig7__A__stability_performance_curve_pce__Cell_B__Series_1.csv,0.0,1.0000022556617554,1.0000022556617554,0.8311944671971712,0.0,0.16880778846458422,1.0,False,False,False,False
157,x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.ceramint.2020.07.260__Fig7__B__stability_performance_curve_pce__Cell_B__Series_2.csv,0.0,0.9999444591781317,0.9999444591781317,0.8640741454480078,0.0,0.13587031373012393,1.0,False,False,False,False
