curve_id,axis_valid,audit_reasons,source_file,doi,record,series_name,x_name,x_unit,y_name,y_unit,time_factor_to_hours,n_unique_points,duration_hours,x_min_original,x_max_original,y_min_original,y_max_original,final_class,strict_topology_match,strict_class,rule_ensemble_stability,confidence_level,review_recommended,final_status
10.1002_solr.202300091_Fig4_F_stability_performance_curve_pce_dc96ef3b18,True,,lab/data_all/x_time_day/10.1002_solr.202300091/Fig4_F_stability_performance_curve_pce/accepted/10.1002_solr.202300091__Fig4__F__stability_performance_curve_pce__w_o__Series_1.csv,10.1002/solr.202300091,Fig4_F_stability_performance_curve_pce,10.1002_solr.202300091__Fig4__F__stability_performance_curve_pce__w_o__Series_1,Time,(day),Normalized PCE,,24.0,51,1056.0973209530714,0.4098792807706282,44.413934320481935,0.833765241463171,1.008624479691331,IFO-Slope,False,unresolved_other_shape,1.0,unresolved_other_shape,True,assigned_four_way_but_unresolved_topology
10.1007_s11426-022-1403-6_Fig4_F_stability_performance_curve_pce_f185fa1fc5,True,,lab/data_all/x_time_day/10.1007_s11426-022-1403-6/Fig4_F_stability_performance_curve_pce/accepted/10.1007_s11426-022-1403-6__Fig4__F__stability_performance_curve_pce__Control__Series_1.csv,10.1007/s11426-022-1403-6,Fig4_F_stability_performance_curve_pce,10.1007_s11426-022-1403-6__Fig4__F__stability_performance_curve_pce__Control__Series_1,Time,(day),Normalized PCE,,24.0,39,2140.607394297351,0.5543822488027921,89.74635701119243,0.8944201975107008,1.0000872434298211,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1007_s11426-022-1403-6_Fig4_F_stability_performance_curve_pce_23566b39e6,True,,lab/data_all/x_time_day/10.1007_s11426-022-1403-6/Fig4_F_stability_performance_curve_pce/accepted/10.1007_s11426-022-1403-6__Fig4__F__stability_performance_curve_pce__w_IDT-C1__Series_2.csv,10.1007/s11426-022-1403-6,Fig4_F_stability_performance_curve_pce,10.1007_s11426-022-1403-6__Fig4__F__stability_performance_curve_pce__w_IDT-C1__Series_2,Time,(day),Normalized PCE,,24.0,39,2140.6073942973517,2.1973923102152355,91.38936707260488,0.5113771560538894,0.9901809578749036,IFO-Slope,False,unresolved_other_shape,0.64,unresolved_other_shape,True,assigned_four_way_but_unresolved_topology
10.1016_j.joule.2021.06.001_Fig4_F_stability_performance_curve_pce_73495db0b8,True,,lab/data_all/x_time_h/10.1016_j.joule.2021.06.001/Fig4_F_stability_performance_curve_pce/accepted/10.1016_j.joule.2021.06.001__Fig4__F__stability_performance_curve_pce__Control__Series_1.csv,10.1016/j.joule.2021.06.001,Fig4_F_stability_performance_curve_pce,10.1016_j.joule.2021.06.001__Fig4__F__stability_performance_curve_pce__Control__Series_1,Time,h,Normalized PCE,,1.0,54,977.8578770913625,3.994946685117469,981.85282377648,0.672634062286674,0.9401029786204445,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1021_acs.nanolett.9b01553_Fig4_F_stability_performance_curve_pce_fbf8196d8c,True,,lab/data_all/x_time_day/10.1021_acs.nanolett.9b01553/Fig4_F_stability_performance_curve_pce/accepted/10.1021_acs.nanolett.9b01553__Fig4__F__stability_performance_curve_pce__CuBr(0.2wt%)__Series_2.csv,10.1021/acs.nanolett.9b01553,Fig4_F_stability_performance_curve_pce,10.1021_acs.nanolett.9b01553__Fig4__F__stability_performance_curve_pce__CuBr(0.2wt%)__Series_2,Time,(day),Normalized PCE,(%),24.0,62,666.4194082342676,1.8110895385882255,29.57856488168271,0.9523771959834888,0.9843296380668844,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1021_acs.nanolett.9b01553_Fig4_F_stability_performance_curve_pce_285a404aa8,True,,lab/data_all/x_time_day/10.1021_acs.nanolett.9b01553/Fig4_F_stability_performance_curve_pce/accepted/10.1021_acs.nanolett.9b01553__Fig4__F__stability_performance_curve_pce__Pristine_perovskite__Series_1.csv,10.1021/acs.nanolett.9b01553,Fig4_F_stability_performance_curve_pce,10.1021_acs.nanolett.9b01553__Fig4__F__stability_performance_curve_pce__Pristine_perovskite__Series_1,Time,(day),Normalized PCE,(%),24.0,59,644.5695915708487,2.76701901761279,29.624085333064823,0.7327041566601444,0.9843296380668844,IFO-Slope,False,unresolved_other_shape,1.0,unresolved_other_shape,True,assigned_four_way_but_unresolved_topology
10.1021_acsaem.0c01571_Fig4_F_stability_performance_curve_pce_8d1cbd3695,True,,lab/data_all/x_time_day/10.1021_acsaem.0c01571/Fig4_F_stability_performance_curve_pce/accepted/10.1021_acsaem.0c01571__Fig4__F__stability_performance_curve_pce__MAPbl-IPA__Series_1.csv,10.1021/acsaem.0c01571,Fig4_F_stability_performance_curve_pce,10.1021_acsaem.0c01571__Fig4__F__stability_performance_curve_pce__MAPbl-IPA__Series_1,Storage Time (days),(days),Normalized PCE,,24.0,49,2126.12307391749,-0.9669394175550288,87.62152199567372,0.6259559667046987,1.0041945502579306,IFO-Slope,False,unresolved_other_shape,1.0,unresolved_other_shape,True,assigned_four_way_but_unresolved_topology
10.1021_acsami.9b06933_Fig4_F_stability_performance_curve_pce_c4e6b55ca0,True,,lab/data_all/x_time_h/10.1021_acsami.9b06933/Fig4_F_stability_performance_curve_pce/accepted/10.1021_acsami.9b06933__Fig4__F__stability_performance_curve_pce__o-spiro-OMeTAD__Series_2.csv,10.1021/acsami.9b06933,Fig4_F_stability_performance_curve_pce,10.1021_acsami.9b06933__Fig4__F__stability_performance_curve_pce__o-spiro-OMeTAD__Series_2,Time,(h),Norm. PCE,,1.0,40,995.5741964366192,9.536997759632158,1005.1111941962514,0.2676427596046652,0.9746994996414546,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1021_acsami.9b12323_Fig4_F_stability_performance_curve_pce_38352b21f5,True,,lab/data_all/x_time_day/10.1021_acsami.9b12323/Fig4_F_stability_performance_curve_pce/accepted/10.1021_acsami.9b12323__Fig4__F__stability_performance_curve_pce__0%__Series_2.csv,10.1021/acsami.9b12323,Fig4_F_stability_performance_curve_pce,10.1021_acsami.9b12323__Fig4__F__stability_performance_curve_pce__0%__Series_2,Time,days,Normalized PCE,,24.0,20,255.0741846134797,0.1827113611439283,10.810802386705582,0.606397661771115,1.0091796794397032,,,,,,,insufficient_duration_for_selected_window
10.1021_acsenergylett.7b00508_Fig4_F_stability_performance_curve_pce_d40741212e,True,,lab/data_all/x_time_h/10.1021_acsenergylett.7b00508/Fig4_F_stability_performance_curve_pce/accepted/10.1021_acsenergylett.7b00508__Fig4__F__stability_performance_curve_pce__α-CsPbI3__Series_1.csv,10.1021/acsenergylett.7b00508,Fig4_F_stability_performance_curve_pce,10.1021_acsenergylett.7b00508__Fig4__F__stability_performance_curve_pce__α-CsPbI3__Series_1,Time,(h),Efficiency,(%),1.0,71,165.44135164602932,-0.7589969818102276,164.68235466421908,0.975061847339866,8.237232771777279,,,,,,,insufficient_duration_for_selected_window
10.1021_acsenergylett.9b01042_Fig4_F_stability_performance_curve_pce_e8aa7c3109,True,,lab/data_all/x_time_h/10.1021_acsenergylett.9b01042/Fig4_F_stability_performance_curve_pce/accepted/10.1021_acsenergylett.9b01042__Fig4__F__stability_performance_curve_pce__LiTFSI__Series_2.csv,10.1021/acsenergylett.9b01042,Fig4_F_stability_performance_curve_pce,10.1021_acsenergylett.9b01042__Fig4__F__stability_performance_curve_pce__LiTFSI__Series_2,Time,(hrs),PCE,(%),1.0,33,475.7670250898528,-0.9774325962286952,474.78959249362407,0.3763201062378094,18.17093511655064,,,,,,,insufficient_duration_for_selected_window
10.1038_s41560-023-01358-w_Fig4_F_stability_performance_curve_pce_cd3aff8fb3,True,,lab/data_all/x_time_h/10.1038_s41560-023-01358-w/Fig4_F_stability_performance_curve_pce/accepted/10.1038_s41560-023-01358-w__Fig4__F__stability_performance_curve_pce__Control__Series_1.csv,10.1038/s41560-023-01358-w,Fig4_F_stability_performance_curve_pce,10.1038_s41560-023-01358-w__Fig4__F__stability_performance_curve_pce__Control__Series_1,Time,(h),Normalized PCE,(%),1.0,65,1450.633970497992,19.694473316074152,1470.3284438140663,0.6893636555806913,1.0286957922868665,IFO-Bridge,True,IFO-Bridge,0.49,low_review,True,classified_strict_topology
10.1039_D5SC08439C_Fig4_F_stability_performance_curve_pce_0aabcc287c,True,,lab/data_all/x_time_h/10.1039_D5SC08439C/Fig4_F_stability_performance_curve_pce/accepted/10.1039_D5SC08439C__Fig4__F__stability_performance_curve_pce__ITO__Series_3.csv,10.1039/d5sc08439c,Fig4_F_stability_performance_curve_pce,10.1039_D5SC08439C__Fig4__F__stability_performance_curve_pce__ITO__Series_3,Time,(h),Normalized PCE,,1.0,23,1038.756557006552,35.99384551503073,1074.7504025215826,0.6093644775254207,0.9928166149581392,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1039_D5SC08439C_Fig4_F_stability_performance_curve_pce_2ac17277af,True,,lab/data_all/x_time_h/10.1039_D5SC08439C/Fig4_F_stability_performance_curve_pce/accepted/10.1039_D5SC08439C__Fig4__F__stability_performance_curve_pce__Py__Series_1.csv,10.1039/d5sc08439c,Fig4_F_stability_performance_curve_pce,10.1039_D5SC08439C__Fig4__F__stability_performance_curve_pce__Py__Series_1,Time,(h),Normalized PCE,,1.0,39,1794.2158711931354,21.828983374032305,1816.0448545671677,0.7551396702684376,0.9991546668165312,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1039_c9ta13922b_Fig4_F_stability_performance_curve_pce_5d79ffdfa6,True,,lab/data_all/x_time_h/10.1039_c9ta13922b/Fig4_F_stability_performance_curve_pce/accepted/10.1039_c9ta13922b__Fig4__F__stability_performance_curve_pce__w_o_t-BCA__Series_2.csv,10.1039/c9ta13922b,Fig4_F_stability_performance_curve_pce,10.1039_c9ta13922b__Fig4__F__stability_performance_curve_pce__w_o_t-BCA__Series_2,Time,(h),Normalized PCE,(%),1.0,40,356.8853913575995,-3.4002014098516895,353.48518994774776,0.7550255799887715,1.0002855654435328,,,,,,,insufficient_duration_for_selected_window
10.1039_d4ee06038e_Fig4_F_stability_performance_curve_pce_8b39f57db5,True,,lab/data_all/x_time_h/10.1039_d4ee06038e/Fig4_F_stability_performance_curve_pce/accepted/10.1039_d4ee06038e__Fig4__F__stability_performance_curve_pce__Control__Series_1.csv,10.1039/d4ee06038e,Fig4_F_stability_performance_curve_pce,10.1039_d4ee06038e__Fig4__F__stability_performance_curve_pce__Control__Series_1,Time,(h),Normalized efficiency,,1.0,42,990.1224516592201,30.479877170292298,1020.6023288295124,0.8008358971378815,0.9573867886006696,IFO-Slope,False,unresolved_other_shape,1.0,unresolved_other_shape,True,assigned_four_way_but_unresolved_topology
10.1021_acsomega.1c01074_Fig4_F_stability_performance_curve_pce_eqe_601f768516,True,,lab/data_all/x_time_h/10.1021_acsomega.1c01074/Fig4_F_stability_performance_curve_pce_eqe/accepted/10.1021_acsomega.1c01074__Fig4__F__stability_performance_curve_pce_eqe__control__Series_2.csv,10.1021/acsomega.1c01074,Fig4_F_stability_performance_curve_pce_eqe,10.1021_acsomega.1c01074__Fig4__F__stability_performance_curve_pce_eqe__control__Series_2,Time (h),(h),Normalized PCE,,1.0,53,494.6234393422146,2.112404032597013,496.7358433748116,0.8007909640096315,1.0005536291759578,,,,,,,insufficient_duration_for_selected_window
10.1016_j.cej.2020.126435_Fig4_F_stability_performance_curve_pce_structure_9071e1463d,True,,lab/data_all/x_time_day/10.1016_j.cej.2020.126435/Fig4_F_stability_performance_curve_pce_structure/accepted/10.1016_j.cej.2020.126435__Fig4__F__stability_performance_curve_pce_structure__PSC-T-SnO₂_ETL__Series_1.csv,10.1016/j.cej.2020.126435,Fig4_F_stability_performance_curve_pce_structure,10.1016_j.cej.2020.126435__Fig4__F__stability_performance_curve_pce_structure__PSC-T-SnO₂_ETL__Series_1,Time,(day),Normallized PCE,,24.0,50,361.3360370962316,-0.1849627441689545,14.87070546817403,0.7228635918954722,1.0035167528082145,,,,,,,insufficient_duration_for_selected_window
10.1002_anie.202004256_Fig4_F_stability_performance_curve_voc_19cad3a7b8,True,,lab/data_all/x_time_h/10.1002_anie.202004256/Fig4_F_stability_performance_curve_voc/accepted/10.1002_anie.202004256__Fig4__F__stability_performance_curve_voc__DMF_DMSO__Series_1.csv,10.1002/anie.202004256,Fig4_F_stability_performance_curve_voc,10.1002_anie.202004256__Fig4__F__stability_performance_curve_voc__DMF_DMSO__Series_1,Time,(h),Normalized PCE,,1.0,41,1490.031402692634,-7.105507319869844,1482.9258953727642,0.8429866797961338,1.0032117174393909,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1016_j.jechem.2019.10.006_Fig4_F_stability_performance_curve_voc_6ae784d1d8,True,,lab/data_all/x_time_h/10.1016_j.jechem.2019.10.006/Fig4_F_stability_performance_curve_voc/accepted/10.1016_j.jechem.2019.10.006__Fig4__F__stability_performance_curve_voc__MAPbI₃__Series_1.csv,10.1016/j.jechem.2019.10.006,Fig4_F_stability_performance_curve_voc,10.1016_j.jechem.2019.10.006__Fig4__F__stability_performance_curve_voc__MAPbI₃__Series_1,Time,(h),Normalized PCE,,1.0,40,150.1604971249982,-1.2570640600814116,148.90343306491678,0.74521612381419,1.0038011569617864,,,,,,,insufficient_duration_for_selected_window
10.1016_j.jechem.2021.02.017_Fig4_F_stability_performance_curve_voc_06e36f6135,True,,lab/data_all/x_time_h/10.1016_j.jechem.2021.02.017/Fig4_F_stability_performance_curve_voc/accepted/10.1016_j.jechem.2021.02.017__Fig4__F__stability_performance_curve_voc__Control__Series_1.csv,10.1016/j.jechem.2021.02.017,Fig4_F_stability_performance_curve_voc,10.1016_j.jechem.2021.02.017__Fig4__F__stability_performance_curve_voc__Control__Series_1,Time,(h),Normalized PCE,(%),1.0,46,996.196518368969,-4.9989701490152925,991.1975482199538,83.21611263904768,100.44543836557366,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1016_j.isci.2021.102276_Fig4_G_jv_curve_stability_performance_pce_869d75ac10,True,,lab/data_all/x_time_h/10.1016_j.isci.2021.102276/Fig4_G_jv_curve_stability_performance_pce/accepted/10.1016_j.isci.2021.102276__Fig4__G__jv_curve_stability_performance_pce__Pristine__Series_1.csv,10.1016/j.isci.2021.102276,Fig4_G_jv_curve_stability_performance_pce,10.1016_j.isci.2021.102276__Fig4__G__jv_curve_stability_performance_pce__Pristine__Series_1,Aging Time,hrs,Normalized PCE,,1.0,36,978.5461409494869,-1.720200143456509,976.8259408060304,0.7181292747969523,0.9995083628739532,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1007_s40820-025-01677-5_Fig4_G_mppt_stability_performance_curve_eqe_3b8ed1fb8a,True,,lab/data_all/x_time_h/10.1007_s40820-025-01677-5/Fig4_G_mppt_stability_performance_curve_eqe/accepted/10.1007_s40820-025-01677-5__Fig4__G__mppt_stability_performance_curve_eqe__Control__Series_2.csv,10.1007/s40820-025-01677-5,Fig4_G_mppt_stability_performance_curve_eqe,10.1007_s40820-025-01677-5__Fig4__G__mppt_stability_performance_curve_eqe__Control__Series_2,Time,(h),Normalized PCE,,1.0,119,632.6759075624138,11.376383363302054,644.0522909257159,0.5886550604587435,0.9286580552758724,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1016_j.nanoen.2018.03.046_Fig4_G_sem_image_stability_performance_curve_pce_6e283e6fce,True,,lab/data_all/x_time_h/10.1016_j.nanoen.2018.03.046/Fig4_G_sem_image_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2018.03.046__Fig4__G__sem_image_stability_performance_curve_pce__Control__Series_1.csv,10.1016/j.nanoen.2018.03.046,Fig4_G_sem_image_stability_performance_curve_pce,10.1016_j.nanoen.2018.03.046__Fig4__G__sem_image_stability_performance_curve_pce__Control__Series_1,Exposure time,(h),Normalized PCE,,1.0,43,312.9610935432154,-2.7179907933070666,310.2431027499083,0.2006028465684087,1.0036856393659923,,,,,,,insufficient_duration_for_selected_window
10.1016_j.nanoen.2020.105737_Fig4_G_stability_performance_curve_f03e6ff61b,True,,lab/data_all/x_time_h/10.1016_j.nanoen.2020.105737/Fig4_G_stability_performance_curve/accepted/10.1016_j.nanoen.2020.105737__Fig4__G__stability_performance_curve__w_o_PPFC__Series_1.csv,10.1016/j.nanoen.2020.105737,Fig4_G_stability_performance_curve,10.1016_j.nanoen.2020.105737__Fig4__G__stability_performance_curve__w_o_PPFC__Series_1,Time,h,Relative Efficiency,a.u.,1.0,56,930.7080989447941,3.4135209424275956,934.1216198872216,0.5399035493417101,1.005078910391804,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1021_acsami.0c18862_Fig4_G_stability_performance_curve_f5de1af7ff,True,,lab/data_all/x_time_h/10.1021_acsami.0c18862/Fig4_G_stability_performance_curve/accepted/10.1021_acsami.0c18862__Fig4__G__stability_performance_curve__Control__Series_2.csv,10.1021/acsami.0c18862,Fig4_G_stability_performance_curve,10.1021_acsami.0c18862__Fig4__G__stability_performance_curve__Control__Series_2,Time,(h),Normalized PCE,,1.0,133,332.09768681128526,-1.063223222026238,331.034463589259,0.6324712265975297,1.0070682419351984,,,,,,,insufficient_duration_for_selected_window
10.1038_s41560-020-00692-7_Fig4_G_stability_performance_curve_jsc_86dc1e250f,True,,lab/data_all/x_time_h/10.1038_s41560-020-00692-7/Fig4_G_stability_performance_curve_jsc/accepted/10.1038_s41560-020-00692-7__Fig4__G__stability_performance_curve_jsc__2-T_tandem__Series_2.csv,10.1038/s41560-020-00692-7,Fig4_G_stability_performance_curve_jsc,10.1038_s41560-020-00692-7__Fig4__G__stability_performance_curve_jsc__2-T_tandem__Series_2,Time,(h),PCE,(normalized),1.0,187,444.3074795770605,5.505166174360859,449.81264575142137,0.9326446094601828,1.0051984602160724,,,,,,,insufficient_duration_for_selected_window
10.1038_s41560-020-00692-7_Fig4_G_stability_performance_curve_jsc_9c0ca6d235,True,,lab/data_all/x_time_h/10.1038_s41560-020-00692-7/Fig4_G_stability_performance_curve_jsc/accepted/10.1038_s41560-020-00692-7__Fig4__G__stability_performance_curve_jsc__FA$_{0.85}$MA$_{0.1}$Cs$_{0.05}$Sn$_{0.5}$Pb$_{0.5}$I$_3$__Series_1.csv,10.1038/s41560-020-00692-7,Fig4_G_stability_performance_curve_jsc,10.1038_s41560-020-00692-7__Fig4__G__stability_performance_curve_jsc__FA$_{0.85}$MA$_{0.1}$Cs$_{0.05}$Sn$_{0.5}$Pb$_{0.5}$I$_3$__Series_1,Time,(h),PCE,(normalized),1.0,152,360.7012334200868,1.2054163720022115,361.906649792089,0.8600907587042932,1.0084963625231584,,,,,,,insufficient_duration_for_selected_window
10.1002_anie.202410069_Fig4_G_stability_performance_curve_pce_f74682a4f8,True,,lab/data_all/x_time_h/10.1002_anie.202410069/Fig4_G_stability_performance_curve_pce/accepted/10.1002_anie.202410069__Fig4__G__stability_performance_curve_pce__Control__Series_1.csv,10.1002/anie.202410069,Fig4_G_stability_performance_curve_pce,10.1002_anie.202410069__Fig4__G__stability_performance_curve_pce__Control__Series_1,Time (hours),hours,Normalized Power output (%),%,1.0,79,1868.372409710089,322.8844178654167,2191.2568275755057,0.2479827409946884,0.9924034248524916,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
10.1021_acs.jpclett.0c01134_Fig4_G_stability_performance_curve_pce_b579c12408,True,,lab/data_all/x_time_day/10.1021_acs.jpclett.0c01134/Fig4_G_stability_performance_curve_pce/accepted/10.1021_acs.jpclett.0c01134__Fig4__G__stability_performance_curve_pce__3D__Series_2.csv,10.1021/acs.jpclett.0c01134,Fig4_G_stability_performance_curve_pce,10.1021_acs.jpclett.0c01134__Fig4__G__stability_performance_curve_pce__3D__Series_2,Days,(d),Normalized PCE,,24.0,14,616.0856064203621,-0.257240396853696,25.412993203994727,0.4382131075228958,0.9911417327365112,IFO-Slope,True,IFO-Slope,1.0,high,False,classified_strict_topology
