curve_id,status,reason,n_original_points,pce_max_0_200h,pce_min_normalized,max_x_hours,n_unique_t,t_coverage_pct,top_dir,doi,figure_label,series_id,unit_label
x_time_day/10.1039_c7tc01973d/Fig5_D_stability_performance_curve/10.1039_c7tc01973d__Fig5__D__stability_performance_curve__Mesoporous_Pbl__Series_1.csv,included,OK,48,1.0024899874683573,0.8469191188431383,198.2854036219133,29,99.14270181095665,x_time_day,10.1039/c7tc01973d,Fig5_D,Series_1,days
x_time_day/10.1039_c8ee02542h/Fig2_H_stability_performance_curve/10.1039_c8ee02542h__Fig2__H__stability_performance_curve__Control_FA__Series_1.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 100% of window)",44,,,199.30747798468565,7,99.65373899234282,x_time_day,10.1039/c8ee02542h,Fig2_H,Series_1,days
x_time_day/10.1039_c8ee02542h/Fig2_H_stability_performance_curve/10.1039_c8ee02542h__Fig2__H__stability_performance_curve__IDTBR-FABABr__Series_2.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 100% of window)",44,,,199.30747798468565,7,99.65373899234282,x_time_day,10.1039/c8ee02542h,Fig2_H,Series_2,days
x_time_day/10.1039_c8nh00163d/Fig4_A_stability_performance_curve_pce/10.1039_c8nh00163d__Fig4__A__stability_performance_curve_pce__Pristine__Series_1.csv,excluded,Curve max time 188.8h < 200.0h (curve too short),21,,,187.8102905673993,21,93.90514528369965,x_time_day,10.1039/c8nh00163d,Fig4_A,Series_1,days
x_time_day/10.1039_c8nj06146g/Fig6_A_stability_performance_curve_pce/10.1039_c8nj06146g__Fig6__A__stability_performance_curve_pce__Pure_PCBM__Series_2.csv,included,OK,34,0.9963015609459189,0.5803874511990244,198.59061428505169,14,99.29530714252584,x_time_day,10.1039/c8nj06146g,Fig6_A,Series_2,days
x_time_day/10.1039_c8ra03162b/Fig10_A_stability_performance_curve_plot/10.1039_c8ra03162b__Fig10__A__stability_performance_curve_plot__ZnO_NPs_TiO₂__Series_2.csv,included,OK,40,1.262634252761653,0.7392389374340783,194.48030856679202,12,97.24015428339601,x_time_day,10.1039/c8ra03162b,Fig10_A,Series_2,days
x_time_day/10.1039_c8ra03162b/Fig10_A_stability_performance_curve_plot/10.1039_c8ra03162b__Fig10__A__stability_performance_curve_plot__ZnO_NPs__Series_1.csv,included,OK,37,0.9708983693999707,0.22918810375572976,194.48030856679202,12,97.24015428339601,x_time_day,10.1039/c8ra03162b,Fig10_A,Series_1,days
x_time_day/10.1039_c8ra03162b/Fig10_B_stability_performance_curve_plot/10.1039_c8ra03162b__Fig10__B__stability_performance_curve_plot__ZnO_sol-gel_TiO2__Series_2.csv,included,OK,34,1.3117602841791034,0.7238801898754006,185.47439504496828,10,92.73719752248414,x_time_day,10.1039/c8ra03162b,Fig10_B,Series_2,days
x_time_day/10.1039_c8ta00457a/Fig9_D_pce/10.1039_c8ta00457a__Fig9__D__pce__WithoutOTAB__Series_1.csv,excluded,"Too few unique time points (5) in [0,200]h window (data spans 84% of window)",33,,,167.89003425138173,5,83.94501712569087,x_time_day,10.1039/c8ta00457a,Fig9_D,Series_1,days
x_time_day/10.1039_c8ta00457a/Fig9_H_pce/10.1039_c8ta00457a__Fig9__H__pce__WithoutOTAB__Series_2.csv,included,OK,35,0.9957513151747335,0.7336282269892052,188.7737681744655,10,94.38688408723274,x_time_day,10.1039/c8ta00457a,Fig9_H,Series_2,days
x_time_day/10.1039_c8ta00583d/Fig5_whole_stability_performance_curve/10.1039_c8ta00583d__Fig5__whole__stability_performance_curve__MAPbI₃_(IT-4F)__Series_1.csv,included,OK,72,18.372946731453258,0.9734722277415,190.26142459621093,18,95.13071229810546,x_time_day,10.1039/c8ta00583d,Fig5,Series_1,days
x_time_day/10.1039_c8ta00583d/Fig5_whole_stability_performance_curve/10.1039_c8ta00583d__Fig5__whole__stability_performance_curve__MAPbI₃__Series_2.csv,included,OK,72,16.902972345659524,0.9334212549665591,190.26142459621093,18,95.13071229810546,x_time_day,10.1039/c8ta00583d,Fig5,Series_2,days
x_time_day/10.1039_c8ta03608j/Fig4_B_stability_performance_curve_pce/10.1039_c8ta03608j__Fig4__B__stability_performance_curve_pce__PEDOT_PSS__Series_1.csv,included,OK,22,1.0015568339016243,0.24095473769054176,197.6487717568217,19,98.82438587841085,x_time_day,10.1039/c8ta03608j,Fig4_B,Series_1,days
x_time_day/10.1039_c8ta11925b/Fig6_E_stability_performance_curve_pce/10.1039_c8ta11925b__Fig6__E__stability_performance_curve_pce__ABS-0__Series_1.csv,included,OK,66,1.008055241389431,0.928707781334716,194.07755276146239,10,97.03877638073119,x_time_day,10.1039/c8ta11925b,Fig6_E,Series_1,days
x_time_day/10.1039_c8ta12100a/Fig5_C_stability_performance_curve_pce/10.1039_c8ta12100a__Fig5__C__stability_performance_curve_pce__PEDOT_PSS__Series_2.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 91% of window)",48,,,181.73114766247193,7,90.86557383123596,x_time_day,10.1039/c8ta12100a,Fig5_C,Series_2,days
x_time_day/10.1039_c8ta12206g/Fig8_A_pce/10.1039_c8ta12206g__Fig8__A__pce__Control__Series_1.csv,included,OK,37,1.0244817312013388,0.9142035048246963,196.7331578035944,11,98.3665789017972,x_time_day,10.1039/c8ta12206g,Fig8_A,Series_1,days
x_time_day/10.1039_c8tc01345d/Fig5_whole_pce/10.1039_c8tc01345d__Fig5__whole__pce__H2__Series_2.csv,excluded,"Too few unique time points (2) in [0,200]h window (data spans 67% of window)",32,,,133.2457136626374,2,66.6228568313187,x_time_day,10.1039/c8tc01345d,Fig5,Series_2,days
x_time_day/10.1039_c9nr05719f/Fig6_A_stability_performance_curve_pce/10.1039_c9nr05719f__Fig6__A__stability_performance_curve_pce__Spiro-OMeTAD_(LiTFSI_+TBP)__Series_2.csv,included,OK,44,1.002281049384218,0.35840377574780985,196.79232736204756,37,98.39616368102378,x_time_day,10.1039/c9nr05719f,Fig6_A,Series_2,days
x_time_day/10.1039_c9nr05719f/Fig6_A_stability_performance_curve_pce/10.1039_c9nr05719f__Fig6__A__stability_performance_curve_pce__TFB_(LiTFSI_+TBP)__Series_1.csv,included,OK,45,1.0053776389886664,0.480005318986753,196.79232736204756,37,98.39616368102378,x_time_day,10.1039/c9nr05719f,Fig6_A,Series_1,days
x_time_day/10.1039_c9se00003h/Fig4_D_stability_performance_curve/10.1039_c9se00003h__Fig4__D__stability_performance_curve__spiro-OMeTAD__Series_2.csv,included,OK,58,1.0002390050833483,0.9101205715628164,195.1687577261049,17,97.58437886305245,x_time_day,10.1039/c9se00003h,Fig4_D,Series_2,days
x_time_day/10.1039_c9se01133a/Fig6_C_stability_performance_curve_pce/10.1039_c9se01133a__Fig6__C__stability_performance_curve_pce__r-TiO2CL__Series_2.csv,excluded,"Too few unique time points (5) in [0,200]h window (data spans 81% of window)",19,,,162.48388051017466,5,81.24194025508733,x_time_day,10.1039/c9se01133a,Fig6_C,Series_2,days
x_time_day/10.1039_c9ta00118b/Fig6_A_stability_performance_curve_pce/10.1039_c9ta00118b__Fig6__A__stability_performance_curve_pce__C60__Series_1.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 91% of window)",57,,,181.04653937132255,8,90.52326968566128,x_time_day,10.1039/c9ta00118b,Fig6_A,Series_1,days
x_time_day/10.1039_c9ta00551j/Fig5_A_stability_performance_curve_pce/10.1039_c9ta00551j__Fig5__A__stability_performance_curve_pce__Control_device__Series_2.csv,excluded,"Too few unique time points (5) in [0,200]h window (data spans 89% of window)",41,,,177.38912863566918,5,88.69456431783459,x_time_day,10.1039/c9ta00551j,Fig5_A,Series_2,days
x_time_day/10.1039_c9ta01893j/Fig7_D_stability_performance_curve/10.1039_c9ta01893j__Fig7__D__stability_performance_curve__w_o_GA__Series_3.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 90% of window)",48,,,180.90797300178116,7,90.45398650089058,x_time_day,10.1039/c9ta01893j,Fig7_D,Series_3,days
x_time_day/10.1039_c9ta01893j/Fig7_E_stability_performance_curve_pce/10.1039_c9ta01893j__Fig7__E__stability_performance_curve_pce__w_o_GA__Series_1.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 91% of window)",48,,,181.08451486730087,7,90.54225743365043,x_time_day,10.1039/c9ta01893j,Fig7_E,Series_1,days
x_time_day/10.1039_c9ta02772f/Fig3_I_stability_performance_curve_pce/10.1039_c9ta02772f__Fig3__I__stability_performance_curve_pce__MAPbI₃__Series_2.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 99% of window)",47,,,198.84488501679934,8,99.42244250839967,x_time_day,10.1039/c9ta02772f,Fig3_I,Series_2,days
x_time_day/10.1039_c9ta03022k/Fig1_F_stability_performance_curve_pce/10.1039_c9ta03022k__Fig1__F__stability_performance_curve_pce__PTAA__Series_2.csv,included,OK,17,1.0092779836988581,0.7391000175535161,188.77384986920882,10,94.38692493460441,x_time_day,10.1039/c9ta03022k,Fig1_F,Series_2,days
x_time_day/10.1039_c9ta08084h/Fig7_D_stability_performance_curve_pce/10.1039_c9ta08084h__Fig7__D__stability_performance_curve_pce__0—NiOx_PS_MAPbl3__Series_2.csv,included,OK,68,1.0050302639408528,0.977916953225189,196.4700650732955,15,98.23503253664775,x_time_day,10.1039/c9ta08084h,Fig7_D,Series_2,days
x_time_day/10.1039_c9ta08084h/Fig7_D_stability_performance_curve_pce/10.1039_c9ta08084h__Fig7__D__stability_performance_curve_pce__NiOx_MAPbl₃__Series_3.csv,included,OK,68,1.0030412471385708,0.9680019099311188,196.4700650732955,15,98.23503253664775,x_time_day,10.1039/c9ta08084h,Fig7_D,Series_3,days
x_time_day/10.1039_c9ta08177a/Fig6_B_stability_performance_curve/10.1039_c9ta08177a__Fig6__B__stability_performance_curve__withPEVCNT__Series_2.csv,included,OK,38,1.0039954051627793,0.7478429576536135,192.5993276164421,24,96.29966380822106,x_time_day,10.1039/c9ta08177a,Fig6_B,Series_2,days
x_time_day/10.1039_c9ta08177a/Fig6_B_stability_performance_curve/10.1039_c9ta08177a__Fig6__B__stability_performance_curve__without_PEVCNT__Series_1.csv,included,OK,38,1.0072847720840887,0.8203932138299911,192.59932761644208,24,96.29966380822104,x_time_day,10.1039/c9ta08177a,Fig6_B,Series_1,days
x_time_day/10.1039_c9ta11744j/Fig6_A_stability_performance_curve_pce/10.1039_c9ta11744j__Fig6__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv,included,OK,69,1.0001969083505344,0.8048994971651091,195.3021569332181,39,97.65107846660905,x_time_day,10.1039/c9ta11744j,Fig6_A,Series_1,days
x_time_day/10.1039_c9ta13922b/Fig4_E_stability/10.1039_c9ta13922b__Fig4__E__stability__w_o_t-BCA__Series_1.csv,excluded,"Too few unique time points (5) in [0,200]h window (data spans 81% of window)",36,,,162.85500458586836,5,81.42750229293418,x_time_day,10.1039/c9ta13922b,Fig4_E,Series_1,days
x_time_day/10.1039_c9tc00374f/Fig4_F_jv_curve_stability_performance_pce/10.1039_c9tc00374f__Fig4__F__jv_curve_stability_performance_pce__Reference-PSC__Series_1.csv,included,OK,47,1.0031690964418485,0.9709181302227345,199.45215920479936,20,99.72607960239968,x_time_day,10.1039/c9tc00374f,Fig4_F,Series_1,days
x_time_day/10.1039_c9tc02526j/Fig7_whole_stability/10.1039_c9tc02526j__Fig7__whole__stability__NiOX__Series_3.csv,included,OK,74,0.9990668445856622,0.9791874516298104,195.21505044178528,21,97.60752522089264,x_time_day,10.1039/c9tc02526j,Fig7,Series_3,days
x_time_day/10.1039_c9tc03120k/Fig7_D_stability_performance_curve_pce/10.1039_c9tc03120k__Fig7__D__stability_performance_curve_pce__NPB__Series_1.csv,included,OK,73,0.9990344443170375,0.7203645326727297,198.4477932274314,51,99.2238966137157,x_time_day,10.1039/c9tc03120k,Fig7_D,Series_1,days
x_time_day/10.1039_c9tc04269e/Fig4_D_stability_performance_curve_pce/10.1039_c9tc04269e__Fig4__D__stability_performance_curve_pce__SnO2__Series_2.csv,excluded,"Too few unique time points (9) in [0,200]h window (data spans 89% of window)",53,,,178.82702240356792,9,89.41351120178396,x_time_day,10.1039/c9tc04269e,Fig4_D,Series_2,days
x_time_day/10.1039_c9tc05227e/Fig6_A_stability_performance_curve_pce/10.1039_c9tc05227e__Fig6__A__stability_performance_curve_pce__Control__Series_1.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 91% of window)",55,,,182.44628955915795,8,91.22314477957897,x_time_day,10.1039/c9tc05227e,Fig6_A,Series_1,days
x_time_day/10.1039_c9tc05410c/Fig5_F_stability_performance_curve_image/10.1039_c9tc05410c__Fig5__F__stability_performance_curve_image__Z8@MWCNT__Series_2.csv,included,OK,39,15.457632738835818,0.8668591147193949,199.03218588208335,25,99.51609294104168,x_time_day,10.1039/c9tc05410c,Fig5_F,Series_2,days
x_time_day/10.1039_c9tc05410c/Fig5_F_stability_performance_curve_image/10.1039_c9tc05410c__Fig5__F__stability_performance_curve_image__Z8__Series_1.csv,included,OK,38,15.024286782133451,0.48569792859229555,199.03218588208335,25,99.51609294104168,x_time_day,10.1039/c9tc05410c,Fig5_F,Series_1,days
x_time_day/10.1039_d0dt03201h/Fig6_E_stability_performance_curve_pce/10.1039_d0dt03201h__Fig6__E__stability_performance_curve_pce__HTMwithout_BiWg-Zn__Series_2.csv,included,OK,43,17.59610936972641,0.9458049085360747,197.73549550111503,13,98.86774775055751,x_time_day,10.1039/d0dt03201h,Fig6_E,Series_2,days
x_time_day/10.1039_d0dt03201h/Fig6_G_stability_performance_curve_pce/10.1039_d0dt03201h__Fig6__G__stability_performance_curve_pce__Without_BiWg-Zn__Series_1.csv,excluded,Curve max time 167.7h < 200.0h (curve too short),43,,,167.78050704885584,43,83.89025352442792,x_time_day,10.1039/d0dt03201h,Fig6_G,Series_1,days
x_time_day/10.1039_d0ma00967a/Fig6_C_stability_performance_curve/10.1039_d0ma00967a__Fig6__C__stability_performance_curve__MO__Series_1.csv,excluded,"Too few unique time points (6) in [0,200]h window (data spans 91% of window)",49,,,181.4944354815238,6,90.7472177407619,x_time_day,10.1039/d0ma00967a,Fig6_C,Series_1,days
x_time_day/10.1039_d0ma00967a/Fig6_C_stability_performance_curve/10.1039_d0ma00967a__Fig6__C__stability_performance_curve__Rb5__Series_2.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 91% of window)",48,,,181.4944354815238,7,90.7472177407619,x_time_day,10.1039/d0ma00967a,Fig6_C,Series_2,days
x_time_day/10.1039_d0qm00983k/Fig10_B_stability_performance_curve/10.1039_d0qm00983k__Fig10__B__stability_performance_curve__o—Pristine__Series_1.csv,included,OK,55,16.432525557684226,0.8717963738425089,198.25168141669107,16,99.12584070834554,x_time_day,10.1039/d0qm00983k,Fig10_B,Series_1,days
x_time_day/10.1039_d0ra07254k/Fig6_C_stability_performance_curve/10.1039_d0ra07254k__Fig6__C__stability_performance_curve__W_O_DDQ__Series_1.csv,included,OK,45,18.35999051413492,0.8976353009312246,189.28299669425456,14,94.64149834712728,x_time_day,10.1039/d0ra07254k,Fig6_C,Series_1,days
x_time_day/10.1039_d0ra09294k/Fig5_C_stability_performance_curve/10.1039_d0ra09294k__Fig5__C__stability_performance_curve__Cs0.05__Series_1.csv,excluded,Curve max time 95.1h < 200.0h (curve too short),39,,,95.02129208824852,39,47.51064604412426,x_time_day,10.1039/d0ra09294k,Fig5_C,Series_1,days
x_time_day/10.1039_d0ra09294k/Fig5_C_stability_performance_curve/10.1039_d0ra09294k__Fig5__C__stability_performance_curve__Cs0.15__Series_2.csv,excluded,Curve max time 94.6h < 200.0h (curve too short),39,,,95.02129208824853,39,47.510646044124265,x_time_day,10.1039/d0ra09294k,Fig5_C,Series_2,days
x_time_day/10.1039_d0ra09294k/Fig5_C_stability_performance_curve/10.1039_d0ra09294k__Fig5__C__stability_performance_curve__Cs0.25__Series_3.csv,excluded,Curve max time 94.9h < 200.0h (curve too short),37,,,95.02129208824852,37,47.51064604412426,x_time_day,10.1039/d0ra09294k,Fig5_C,Series_3,days
x_time_day/10.1039_d0ta01279c/Fig3_F_stability_performance_curve_pce_eqe/10.1039_d0ta01279c__Fig3__F__stability_performance_curve_pce_eqe__TB(K)__Series_1.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 89% of window)",25,,,178.21264896573936,7,89.10632448286968,x_time_day,10.1039/d0ta01279c,Fig3_F,Series_1,days
x_time_day/10.1039_d0ta01279c/Fig3_F_stability_performance_curve_pce_eqe/10.1039_d0ta01279c__Fig3__F__stability_performance_curve_pce_eqe__TB(Na)__Series_2.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 89% of window)",25,,,178.21264896573936,7,89.10632448286968,x_time_day,10.1039/d0ta01279c,Fig3_F,Series_2,days
x_time_day/10.1039_d0ta02437f/Fig6_A_stability_performance_curve_pce/10.1039_d0ta02437f__Fig6__A__stability_performance_curve_pce__3D__Series_1.csv,excluded,"Too few unique time points (4) in [0,200]h window (data spans 75% of window)",31,,,150.97999069843428,4,75.48999534921714,x_time_day,10.1039/d0ta02437f,Fig6_A,Series_1,days
x_time_day/10.1039_d0ta03951a/Fig7_A_pce/10.1039_d0ta03951a__Fig7__A__pce__PSK_spiro_C__Series_1.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 86% of window)",69,,,171.9705023417722,7,85.9852511708861,x_time_day,10.1039/d0ta03951a,Fig7_A,Series_1,days
x_time_day/10.1039_d0ta06646j/Fig4_G_stability_performance_curve_pce/10.1039_d0ta06646j__Fig4__G__stability_performance_curve_pce__1nmFPPX__Series_2.csv,included,OK,61,1.004505937909906,0.8460093860034724,194.69406390934898,18,97.34703195467449,x_time_day,10.1039/d0ta06646j,Fig4_G,Series_2,days
x_time_day/10.1039_d0ta06646j/Fig4_G_stability_performance_curve_pce/10.1039_d0ta06646j__Fig4__G__stability_performance_curve_pce__5nmPPX__Series_1.csv,included,OK,62,1.0017599499090628,0.988505980514363,194.69406390934893,18,97.34703195467446,x_time_day,10.1039/d0ta06646j,Fig4_G,Series_1,days
x_time_day/10.1039_d0ta06646j/Fig4_G_stability_performance_curve_pce/10.1039_d0ta06646j__Fig4__G__stability_performance_curve_pce__Uncoated__Series_3.csv,included,OK,50,1.004505937909906,0.7589155733868442,194.6940639093489,18,97.34703195467445,x_time_day,10.1039/d0ta06646j,Fig4_G,Series_3,days
x_time_day/10.1039_d0ta10871e/Fig5_F_stability_performance_curve_pce/10.1039_d0ta10871e__Fig5__F__stability_performance_curve_pce__pristine__Series_1.csv,excluded,"Too few unique time points (4) in [0,200]h window (data spans 91% of window)",48,,,182.8229461800285,4,91.41147309001425,x_time_day,10.1039/d0ta10871e,Fig5_F,Series_1,days
x_time_day/10.1039_d0ta12509a/Fig6_E_stability_performance_curve_pce/10.1039_d0ta12509a__Fig6__E__stability_performance_curve_pce__Optimized__Series_2.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 92% of window)",47,,,184.0146660278323,7,92.00733301391615,x_time_day,10.1039/d0ta12509a,Fig6_E,Series_2,days
x_time_day/10.1039_d0ta12509a/Fig6_E_stability_performance_curve_pce/10.1039_d0ta12509a__Fig6__E__stability_performance_curve_pce__Reference__Series_1.csv,excluded,"Too few unique time points (7) in [0,200]h window (data spans 92% of window)",48,,,184.0146660278323,7,92.00733301391615,x_time_day,10.1039/d0ta12509a,Fig6_E,Series_1,days
x_time_day/10.1039_d0tc01464h/Fig5_C_eqe_curve_stability_performance/10.1039_d0tc01464h__Fig5__C__eqe_curve_stability_performance__pristine__Series_1.csv,included,OK,36,1.0209174713334783,0.9836133280447965,181.57379038886455,10,90.78689519443228,x_time_day,10.1039/d0tc01464h,Fig5_C,Series_1,days
x_time_day/10.1039_d0tc01464h/Fig5_C_eqe_curve_stability_performance/10.1039_d0tc01464h__Fig5__C__eqe_curve_stability_performance__with_NH₂GACl__Series_2.csv,included,OK,36,1.0508183408945841,0.9530775023348445,181.57379038886455,10,90.78689519443228,x_time_day,10.1039/d0tc01464h,Fig5_C,Series_2,days
x_time_day/10.1039_d0tc02535f/Fig6_whole_stability/10.1039_d0tc02535f__Fig6__whole__stability__Control__Series_2.csv,included,OK,95,1.0064448745032117,0.7306015116495543,199.53633642621972,88,99.76816821310986,x_time_day,10.1039/d0tc02535f,Fig6,Series_2,days
