curve_id,array_row,n_unique_points_0_200h,n_duplicate_points,max_support_gap_h,endpoint_bracket_time_h,akima_raw_knot_rmse,pchip_raw_knot_rmse,linear_raw_knot_rmse,akima_below_support_normalized,akima_above_support_normalized,pchip_below_support_normalized,pchip_above_support_normalized,linear_below_support_normalized,linear_above_support_normalized,akima_vs_pchip_rmse,pchip_vs_linear_rmse,akima_smoothing_rmse
x_time_day/10.1021_acsaem.1c00767/Fig5_D_stability_performance_curve_pce/accepted/10.1021_acsaem.1c00767__Fig5__D__stability_performance_curve_pce__Control__Series_1.csv,318,30,0,6.7918135730563165,203.75440719168864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011281044327477558,0.00015218961679012405,8.470842686245482e-05
x_time_day/10.1021_acsaem.8b00277/Fig9_A_stability_performance_curve_pce/accepted/10.1021_acsaem.8b00277__Fig9__A__stability_performance_curve_pce__PEDOT_PSS__Series_1.csv,319,13,0,16.473759728856827,214.15887647513847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001709984839283901,0.00026179594690543714,7.201103127520218e-06
x_time_day/10.1021_acsaem.8b00277/Fig9_A_stability_performance_curve_pce/accepted/10.1021_acsaem.8b00277__Fig9__A__stability_performance_curve_pce__WOx@PEDOT_PEDOT_PSS__Series_3.csv,320,13,0,16.473759728856827,214.15887647513847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.222254148838855e-05,0.00011454350171350726,4.743571600898837e-06
x_time_day/10.1021_acsaem.8b01075/Fig6_A_retention/accepted/10.1021_acsaem.8b01075__Fig6__A__retention__VASP_withMAI__Series_2.csv,321,12,0,17.264661981688874,207.1759437802665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005008941001189763,0.0023633488557982343,7.291785014295008e-05
x_time_day/10.1021_acsami.0c05527/Fig7_B_stability_performance_curve_pce/accepted/10.1021_acsami.0c05527__Fig7__B__stability_performance_curve_pce__Sn-based__Series_1.csv,322,28,0,7.406576423367625,207.38413985429304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013098186564264625,0.0001752989958639253,6.784267825099398e-05
x_time_day/10.1021_acsami.0c09046/Fig6_A_stability_performance_curve_pce/accepted/10.1021_acsami.0c09046__Fig6__A__stability_performance_curve_pce__Control_Device__Series_1.csv,323,17,0,12.018166344661537,204.30882785924555,0.0,0.0,0.0,0.0,3.250532227710694e-05,0.0,0.0,0.0,0.0,0.00014154394111982,0.00022139233913358796,1.2080318736841573e-05
x_time_day/10.1021_acsami.0c09046/Fig6_A_stability_performance_curve_pce/accepted/10.1021_acsami.0c09046__Fig6__A__stability_performance_curve_pce__With_0.02Wt%__Series_2.csv,324,16,0,24.036332689323004,204.30882785924553,0.0,0.0,0.0,0.0,0.00035739339735700175,0.0,0.0,0.0,0.0,0.00039422046561977535,0.00016263404718872712,9.755746281959385e-06
x_time_day/10.1021_acsami.0c15042/Fig4_F_stability_performance_curve/accepted/10.1021_acsami.0c15042__Fig4__F__stability_performance_curve__w_o_F8IC__Series_1.csv,325,14,0,14.525436713951024,203.35611399531376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014870409390174415,0.0001570828179388101,9.74719979251517e-06
x_time_day/10.1021_acsami.0c16939/Fig8_D_stability_performance_curve_pce/accepted/10.1021_acsami.0c16939__Fig8__D__stability_performance_curve_pce__Pristine__Series_1.csv,326,30,0,6.876760810636199,206.30282431908435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011023496244228284,0.00012954639933732636,6.334518678517954e-05
x_time_day/10.1021_acsami.0c19784/Fig5_C_diagram/accepted/10.1021_acsami.0c19784__Fig5__C__diagram__Control__Series_1.csv,327,15,0,13.559830287223292,203.3974543083488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002453112859518724,0.00022265559958295218,2.2459874221362703e-05
x_time_day/10.1021_acsami.0c19968/Fig6_F_stability_performance_curve_pce/accepted/10.1021_acsami.0c19968__Fig6__F__stability_performance_curve_pce__HTM_Zn-CBOB-0.6__Series_2.csv,328,20,0,10.023822586365014,200.47645172729943,0.0,0.0,0.0,0.0,0.0002964078034261103,0.0,0.0,0.0,0.0,0.00033309382205734805,0.0002757667692085391,2.898005011393291e-05
x_time_day/10.1021_acsami.0c19968/Fig6_F_stability_performance_curve_pce/accepted/10.1021_acsami.0c19968__Fig6__F__stability_performance_curve_pce__HTM__Series_1.csv,329,20,0,10.023822586365043,200.47645172729938,0.0,0.0,0.0,0.0004983521241401807,0.00035346669127973054,0.0,0.0,0.0,0.0,0.00042603784326573034,0.00028345689423495796,4.039268921606013e-05
x_time_day/10.1021_acsami.0c20126/Fig5_F_stability_performance_curve_pce/accepted/10.1021_acsami.0c20126__Fig5__F__stability_performance_curve_pce__Ref__Series_1.csv,330,16,0,12.506627691864196,200.10604306982648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016759289007442263,0.0001928928614226449,9.369321603627943e-06
x_time_day/10.1021_acsami.0c22817/Fig5_F_stability_performance_curve_pce/accepted/10.1021_acsami.0c22817__Fig5__F__stability_performance_curve_pce__Ambient_stability__Series_2.csv,331,15,0,14.036336050895642,210.54504076343395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002496674599570369,0.0003595266839754626,1.3346105325969765e-05
x_time_day/10.1021_acsami.1c02218/Fig8_F_stability_performance_curve_pce/accepted/10.1021_acsami.1c02218__Fig8__F__stability_performance_curve_pce__W_O_5-TFMAP__Series_1.csv,332,11,0,18.944020522352375,208.38422574587574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031783508980627156,0.0009428663224782149,1.2741286307538742e-05
x_time_day/10.1021_acsami.1c02218/Fig8_F_stability_performance_curve_pce/accepted/10.1021_acsami.1c02218__Fig8__F__stability_performance_curve_pce__With5-TFMAP__Series_2.csv,333,11,0,18.94402052235239,208.38422574587577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014504584338424908,0.00026129187677901737,2.949981483817456e-06
x_time_day/10.1021_acsami.1c02377/Fig8_D_stability_performance_curve/accepted/10.1021_acsami.1c02377__Fig8__D__stability_performance_curve__Cs-0__Series_1.csv,334,40,0,5.122026487378122,204.881059495124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28274461797031e-05,0.0003757105992817797,0.00026326747983442585
x_time_day/10.1021_acsami.1c04601/Fig6_A_stability_performance_curve_pce/accepted/10.1021_acsami.1c04601__Fig6__A__stability_performance_curve_pce__W_O4-ABSA__Series_1.csv,335,17,0,12.392770394198294,210.67709670137026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938811329740005e-05,0.00015344883437257503,9.390921884339464e-06
x_time_day/10.1021_acsami.1c05055/Fig10_D_stability_performance_curve_pce/accepted/10.1021_acsami.1c05055__Fig10__D__stability_performance_curve_pce__Reference__Series_2.csv,336,18,0,11.750914682381136,211.51646428285974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14730177521879e-05,3.8958768694852754e-05,3.71961748488019e-06
x_time_day/10.1021_acsami.1c16519/Fig5_E_stability_performance_curve/accepted/10.1021_acsami.1c16519__Fig5__E__stability_performance_curve__SnO2__Series_1.csv,337,40,0,5.079697054601283,203.18788218405024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.987494542666465e-05,7.554273681770628e-05,8.404578462170556e-05
x_time_day/10.1021_acsami.6b09532/Fig7_D_stability_performance_curve_pce/accepted/10.1021_acsami.6b09532__Fig7__D__stability_performance_curve_pce__FAₓMA₁₋ₓPbI₃__Series_1.csv,338,16,0,12.81815760585198,205.090521693631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002624235017184369,0.0008135000885915452,2.7080396292843445e-05
x_time_day/10.1021_acsami.6b11757/Fig6_A_stability_performance_curve_pce/accepted/10.1021_acsami.6b11757__Fig6__A__stability_performance_curve_pce__a-PEDOT_PSS__Series_2.csv,339,40,0,5.100281442566711,204.01125770266685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010154994642863285,0.00013420344249704278,0.00013443128805870136
x_time_day/10.1021_acsami.6b11757/Fig6_A_stability_performance_curve_pce/accepted/10.1021_acsami.6b11757__Fig6__A__stability_performance_curve_pce__n-PEDOT_PSS__Series_1.csv,340,40,0,5.100281442566711,204.01125770266688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98900479801036e-05,0.0001113519512929622,0.000118155755544738
x_time_day/10.1021_acsami.7b01136/Fig5_D_stability_performance_curve_pce/accepted/10.1021_acsami.7b01136__Fig5__D__stability_performance_curve_pce__Pristine_PVK__Series_1.csv,341,12,0,17.715294405607068,212.58353286728428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009841975218606398,0.0013273658047003862,1.7150230581203596e-05
x_time_day/10.1021_acsami.7b01864/Fig6_B_stability_performance_curve_pce/accepted/10.1021_acsami.7b01864__Fig6__B__stability_performance_curve_pce__I-MAPbl3__Series_2.csv,342,26,0,7.957885996386551,206.90503590604888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932107408198196e-05,9.443288355915192e-05,2.3046786359038153e-05
x_time_day/10.1021_acsami.7b01864/Fig6_B_stability_performance_curve_pce/accepted/10.1021_acsami.7b01864__Fig6__B__stability_performance_curve_pce__N-MAPbl3__Series_1.csv,343,26,0,7.957885996386551,206.90503590604888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.599630521043907e-05,6.841706189269268e-05,2.1509564044957337e-05
x_time_day/10.1021_acsami.7b08488/Fig7_A_stability_performance_curve_pce/accepted/10.1021_acsami.7b08488__Fig7__A__stability_performance_curve_pce__MAPbI₃__Series_1.csv,344,19,0,10.981231296276917,208.64339462926083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022870084208026256,0.0003475791751033088,2.4769537100872844e-05
x_time_day/10.1021_acsami.7b10994/Fig5_A_stability_performance_curve/accepted/10.1021_acsami.7b10994__Fig5__A__stability_performance_curve__WithPCBM__Series_1.csv,345,51,0,3.9403736022561304,200.95905371506146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010634238826434966,0.0001344774943785206,0.00021187791175968537
x_time_day/10.1021_acsami.7b10994/Fig5_A_stability_performance_curve/accepted/10.1021_acsami.7b10994__Fig5__A__stability_performance_curve__Without_PCBM__Series_2.csv,346,51,0,3.9403736022561304,200.95905371506146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.733452506131034e-05,0.00010608368439310917,0.00022411853129192003
x_time_day/10.1021_acsami.7b10994/Fig5_B_stability_performance_curve/accepted/10.1021_acsami.7b10994__Fig5__B__stability_performance_curve__With_PCBM__Series_2.csv,347,51,0,3.967865182266223,202.36112429557676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.171808988148617e-05,0.0001227987266025001,0.00018503732445536618
x_time_day/10.1021_acsami.7b10994/Fig5_B_stability_performance_curve/accepted/10.1021_acsami.7b10994__Fig5__B__stability_performance_curve__WithoutPCBM__Series_1.csv,348,51,0,3.967865182266223,202.36112429557673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.871894481182574e-05,9.818816698501494e-05,0.0001703532039858034
x_time_day/10.1021_acsami.7b16912/Fig5_C_stability_performance_curve_pce/accepted/10.1021_acsami.7b16912__Fig5__C__stability_performance_curve_pce__CH3NH3Pbl3__Series_2.csv,349,16,0,13.031967306882308,208.51147691011647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.609126162581033e-05,0.00010489076725196233,7.692753460619739e-06
x_time_day/10.1021_acsami.8b05956/Fig4_A_stability_performance_curve_pce/accepted/10.1021_acsami.8b05956__Fig4__A__stability_performance_curve_pce__PEDOT_PSS__Series_2.csv,350,49,0,4.1059279963938025,201.19047182329464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012812766487498974,0.00019488899895844236,0.00027615324629398093
x_time_day/10.1021_acsami.8b08658/Fig7_D_stability_performance_curve_pce/accepted/10.1021_acsami.8b08658__Fig7__D__stability_performance_curve_pce__MAPbI₃₋ₓClₓ__Series_2.csv,351,12,0,16.868252373737107,202.41902848484438,0.0,0.0,0.0,0.0,0.00017493236153318182,0.0,0.0,0.0,0.0,0.00031735792621944054,0.0004227935176734836,1.656140862328179e-05
x_time_day/10.1021_acsami.8b18807/Fig9_B_pce/accepted/10.1021_acsami.8b18807__Fig9__B__pce__control__Series_1.csv,352,11,0,19.727111497714645,216.99822647486093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000427838813787717,0.0005368181615842762,9.582676861424925e-06
x_time_day/10.1021_acsami.9b01740/Fig5_E_stability_performance_curve_pce/accepted/10.1021_acsami.9b01740__Fig5__E__stability_performance_curve_pce__w_o_EC__Series_2.csv,353,31,0,6.595635827315988,204.46471064679457,0.0,0.0,0.0,0.0,0.0005539691515427749,0.0,0.0,0.0,0.0,0.0005673929265709486,0.0002652260884280167,9.477407430388589e-05
x_time_day/10.1021_acsami.9b07149/Fig4_D_stability_performance_curve_pce/accepted/10.1021_acsami.9b07149__Fig4__D__stability_performance_curve_pce__PVK_C60-PEG__Series_2.csv,354,13,0,16.24870675531116,211.23318781904499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.819471920891812e-05,0.00012255107302898841,5.357653401871733e-06
x_time_day/10.1021_acsami.9b07149/Fig4_D_stability_performance_curve_pce/accepted/10.1021_acsami.9b07149__Fig4__D__stability_performance_curve_pce__PVK_PCBM__Series_3.csv,355,13,0,16.24870675531116,211.23318781904499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017061584332008078,0.00016489910142504198,8.68159622621457e-06
x_time_day/10.1021_acsami.9b07149/Fig4_D_stability_performance_curve_pce/accepted/10.1021_acsami.9b07149__Fig4__D__stability_performance_curve_pce__PVK__Series_1.csv,356,13,0,16.24870675531116,211.23318781904504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024934873324883387,0.00025863909186319925,1.242463517309502e-05
x_time_day/10.1021_acsami.9b09171/Fig6_H_stability_performance_curve_pce/accepted/10.1021_acsami.9b09171__Fig6__H__stability_performance_curve_pce__Control__Series_1.csv,357,15,0,13.926858136809479,208.90287205214176,0.0,0.0,0.0,0.0,0.0004633553363139266,0.0,0.0,0.0,0.0,0.000618049184471549,0.0002950645209213487,1.1946263176109822e-05
x_time_day/10.1021_acsami.9b09171/Fig6_H_stability_performance_curve_pce/accepted/10.1021_acsami.9b09171__Fig6__H__stability_performance_curve_pce__GAI-DEE__Series_2.csv,358,15,0,13.926858136809479,208.90287205214176,0.0,0.0,0.0,0.0,2.0858974291043726e-05,0.0,0.0,0.0,0.0,0.0002192115552636371,0.0005113975789291234,2.631163462769436e-05
x_time_day/10.1021_acsami.9b12323/Fig4_F_stability_performance_curve_pce/accepted/10.1021_acsami.9b12323__Fig4__F__stability_performance_curve_pce__0%__Series_2.csv,359,15,0,13.424957084920038,201.37435627379978,0.0,0.0,0.0,0.0,0.00038987703333101054,0.0,0.0,0.0,0.0,0.0005124540489795037,0.000887492742527042,2.8811085678810823e-05
x_time_day/10.1021_acsami.9b12961/Fig6_A_stability_performance_curve_pce/accepted/10.1021_acsami.9b12961__Fig6__A__stability_performance_curve_pce__Control_device__Series_1.csv,360,12,0,17.886802011397393,214.64162413676826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013828397629476972,0.0002999493187983705,5.638736279969606e-06
x_time_day/10.1021_acsami.9b12961/Fig6_A_stability_performance_curve_pce/accepted/10.1021_acsami.9b12961__Fig6__A__stability_performance_curve_pce__TFTPA_device__Series_2.csv,361,12,0,17.886802011397393,214.64162413676826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001688742622922023,0.00021569259181482585,6.252624331654452e-06
x_time_day/10.1021_acsami.9b17851/Fig5_A_stability_performance_curve/accepted/10.1021_acsami.9b17851__Fig5__A__stability_performance_curve__Pristine__Series_1.csv,362,20,0,10.224971071470236,204.49942142940347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.638631155499136e-05,0.00014791442009374781,1.8023672630080733e-05
x_time_day/10.1021_acsami.9b20831/Fig5_A_photovoltaic_parameter/accepted/10.1021_acsami.9b20831__Fig5__A__photovoltaic_parameter__Pristine__Series_1.csv,363,17,0,12.138278977788104,206.35074262239726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.224775141743685e-05,0.00010173054169758574,5.650365922891639e-06
x_time_day/10.1021_acsomega.0c04593/Fig10_A_stability_performance_curve/accepted/10.1021_acsomega.0c04593__Fig10__A__stability_performance_curve__Aged__Series_2.csv,364,16,0,24.301559437450962,206.56325521833318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019653716331779957,0.0007461085118532427,2.7379890335923436e-05
x_time_day/10.1021_acssuschemeng.0c02983/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acssuschemeng.0c02983__Fig5__A__stability_performance_curve_pce__w_PTABr__Series_1.csv,365,21,0,9.788169880972589,205.5515675004229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5925531080919265e-05,4.285832049204326e-05,6.0729350392892826e-06
x_time_day/10.1021_acssuschemeng.0c02983/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acssuschemeng.0c02983__Fig5__A__stability_performance_curve_pce__w_o_PTABr__Series_2.csv,366,21,0,9.788169880972589,205.55156750042292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4211721028128597e-05,3.913060999781013e-05,7.591805058870467e-06
x_time_day/10.1021_acssuschemeng.1c02537/Fig6_A_stability_performance_curve/accepted/10.1021_acssuschemeng.1c02537__Fig6__A__stability_performance_curve__0.1MABr__Series_2.csv,367,20,0,10.026636939746396,200.53273879492704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016863290889986547,0.0002781051603804835,2.5566866196123494e-05
x_time_day/10.1021_acssuschemeng.1c02537/Fig6_A_stability_performance_curve/accepted/10.1021_acssuschemeng.1c02537__Fig6__A__stability_performance_curve__o—Control__Series_1.csv,368,20,0,10.026636939746396,200.53273879492698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011315737199889831,0.00019713806882923408,1.948306671508921e-05
x_time_day/10.1021_acssuschemeng.9b00368/Fig7_A_stability_performance_curve/accepted/10.1021_acssuschemeng.9b00368__Fig7__A__stability_performance_curve__MAPbI3__Series_2.csv,369,14,0,14.995525060066655,209.93735084093265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023393256317341945,0.0005401799700128729,2.1637123981831406e-05
x_time_day/10.1021_acssuschemeng.9b02336/Fig6_whole_figure/accepted/10.1021_acssuschemeng.9b02336__Fig6__whole__figure__PEDOT_PSS__Series_2.csv,370,16,0,12.509631578980887,200.1541052636938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012812793905347592,0.00034115721176428886,2.2616820135484307e-05
x_time_day/10.1038_nenergy.2017.102/Fig4_A_pce/accepted/10.1038_nenergy.2017.102__Fig4__A__pce__L-α-phosphatidylcholine__Series_1.csv,371,14,0,15.363050105553228,215.08270147774465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7743962988284715e-05,9.760926701407434e-05,3.1032751510697068e-06
x_time_day/10.1038_s41427-018-0055-0/Fig5_A_stability_performance_curve/accepted/10.1038_s41427-018-0055-0__Fig5__A__stability_performance_curve__W_O_QDs__Series_1.csv,372,13,0,15.968545889231109,207.59109656000436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010866543916786726,0.00020298394295019387,7.3926603349159355e-06
x_time_day/10.1038_s41560-018-0192-2/Fig5_B_statistics_plot_stability_performance_curve_pce/accepted/10.1038_s41560-018-0192-2__Fig5__B__statistics_plot_stability_performance_curve_pce__CsMAFA__Series_1.csv,373,15,1,13.492314542644635,202.38471813966873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7155064197412e-05,0.000145812593970674,8.968525492685737e-06
x_time_day/10.1038_s41598-018-25975-8/Fig6_A_stability_performance_curve/accepted/10.1038_s41598-018-25975-8__Fig6__A__stability_performance_curve__w_o_Cu₂O_60__Series_1.csv,374,18,0,11.413267746707902,205.43881944074127,0.0,0.0,0.0,0.0024632195977493713,0.0004190432448396957,0.0,0.0,0.0,0.0,0.0008777267744497977,0.0011091311492075276,4.176837552916859e-05
x_time_day/10.1038_s41598-024-78155-2/Fig8_C_stability_performance_curve_pce/accepted/10.1038_s41598-024-78155-2__Fig8__C__stability_performance_curve_pce__Control__Series_1.csv,375,42,0,4.80170403096875,201.67156930068617,0.0,0.0,0.0,0.0,0.0002683649395971021,0.0,0.0,0.0,0.0,0.0002520300822332718,0.00011807009908361273,0.00013849467695813686
x_time_day/10.1038_s41598-024-78155-2/Fig8_C_stability_performance_curve_pce/accepted/10.1038_s41598-024-78155-2__Fig8__C__stability_performance_curve_pce__GAI__Series_2.csv,376,42,0,4.801704030968779,201.67156930068614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.921711706088025e-05,8.585891577106994e-05,0.00010492690984943209
x_time_day/10.1038_s41598-024-78155-2/Fig8_D_stability_performance_curve_pce/accepted/10.1038_s41598-024-78155-2__Fig8__D__stability_performance_curve_pce__Control__Series_1.csv,377,57,0,3.5197691782503284,200.62684316026696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.975998699419516e-05,0.0001048759602084772,0.000203214599965099
x_time_day/10.1038_s41598-024-78155-2/Fig8_D_stability_performance_curve_pce/accepted/10.1038_s41598-024-78155-2__Fig8__D__stability_performance_curve_pce__GAI__Series_2.csv,378,57,0,3.5197691782503284,200.62684316026696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.376668655306363e-05,9.348394507000753e-05,0.00018781508154933313
x_time_day/10.1039_C9TA04366G/Fig2_D_stability_performance_curve_eqe/accepted/10.1039_C9TA04366G__Fig2__D__stability_performance_curve_eqe__PCBM__Series_1.csv,379,15,0,14.214981616273931,213.2247242441087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.785742316017435e-05,0.00010453737437915183,8.474535543511634e-06
x_time_day/10.1039_c5ta06008g/Fig4_F_stability_performance_curve_decay/accepted/10.1039_c5ta06008g__Fig4__F__stability_performance_curve_decay__Without_PEI__Series_2.csv,380,16,0,12.792850806851959,204.6856129096308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025102696760269985,0.0008533247418907862,2.304980539082575e-05
x_time_day/10.1039_c6ee02687g/Fig6_D_stability_performance_curve_pce/accepted/10.1039_c6ee02687g__Fig6__D__stability_performance_curve_pce__Without_ALD_AI203__Series_2.csv,381,10,0,21.65559869653606,216.5559869653601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.294236082066728e-05,0.00011747314590522923,1.927412846063202e-06
x_time_day/10.1039_c6ta03164a/Fig7_A_stability_performance_curve_pce/accepted/10.1039_c6ta03164a__Fig7__A__stability_performance_curve_pce__LN-P3HT__Series_2.csv,382,13,0,15.502176942285587,201.52830024971138,0.0,0.0,0.0,0.0003574158143017777,0.0,0.0,0.0,0.0,0.0,0.00016462785014866239,0.00017365098874309447,5.94887552160412e-06
