curve_id,source_file,relative_source,validation_file,doi,record_id,legend,time_factor_to_hours,n_original_points,duration_hours,covers_window,n_points_in_window,maximum_relative_gap,points_first_quarter,points_last_quarter,cluster,bmu_distance,assignment_margin
C31eb30b7a7,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.matt.2019.04.001/Fig5_E_stability_performance_curve_pce/accepted/10.1016_j.matt.2019.04.001__Fig5__E__stability_performance_curve_pce__c-TiO₂__Series_2.csv,x_time_day/10.1016_j.matt.2019.04.001/Fig5_E_stability_performance_curve_pce/accepted/10.1016_j.matt.2019.04.001__Fig5__E__stability_performance_curve_pce__c-TiO₂__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.matt.2019.04.001/Fig5_E_stability_performance_curve_pce/validation_result.json,10.1016/j.matt.2019.04.001,10.1016_j.matt.2019.04.001__Fig5__E__stability_performance_curve_pce,c-TiO₂,24.0,62,4774.74046137929,True,4,0.2609147793103437,1,1,1,0.2307503679652734,0.7847926254191852
C66c1b3ae7c,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.mssp.2019.03.028/Fig5_F_stability_performance_curve_eqe/accepted/10.1016_j.mssp.2019.03.028__Fig5__F__stability_performance_curve_eqe__MAPbl3__Series_2.csv,x_time_day/10.1016_j.mssp.2019.03.028/Fig5_F_stability_performance_curve_eqe/accepted/10.1016_j.mssp.2019.03.028__Fig5__F__stability_performance_curve_eqe__MAPbl3__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.mssp.2019.03.028/Fig5_F_stability_performance_curve_eqe/validation_result.json,10.1016/j.mssp.2019.03.028,10.1016_j.mssp.2019.03.028__Fig5__F__stability_performance_curve_eqe,MAPbl3,24.0,49,498.8947201804463,True,29,0.0346454666791978,8,7,2,0.48902646807869815,0.6421478153122184
Cacc0fed10f,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.mssp.2019.104908/Fig11_A_stability_performance_curve_pce/accepted/10.1016_j.mssp.2019.104908__Fig11__A__stability_performance_curve_pce__PEDOT_PSS__Series_1.csv,x_time_day/10.1016_j.mssp.2019.104908/Fig11_A_stability_performance_curve_pce/accepted/10.1016_j.mssp.2019.104908__Fig11__A__stability_performance_curve_pce__PEDOT_PSS__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.mssp.2019.104908/Fig11_A_stability_performance_curve_pce/validation_result.json,10.1016/j.mssp.2019.104908,10.1016_j.mssp.2019.104908__Fig11__A__stability_performance_curve_pce,PEDOT:PSS,24.0,74,716.8137961704163,True,31,0.0327312235694256,8,8,2,0.4463731430132897,0.2801449280793053
C9871d10f57,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.mssp.2021.105847/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.mssp.2021.105847__Fig6__C__stability_performance_curve_pce__。—W_O_QDs__Series_1.csv,x_time_day/10.1016_j.mssp.2021.105847/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.mssp.2021.105847__Fig6__C__stability_performance_curve_pce__。—W_O_QDs__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.mssp.2021.105847/Fig6_C_stability_performance_curve_pce/validation_result.json,10.1016/j.mssp.2021.105847,10.1016_j.mssp.2021.105847__Fig6__C__stability_performance_curve_pce,。—W/O QDs,24.0,66,332.11739121264725,True,59,0.0170316610878283,15,14,1,0.1767219003672564,0.7522939321620659
C69f13ebc8b,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.mtener.2018.07.004/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.mtener.2018.07.004__Fig5__A__stability_performance_curve_pce__Without_V₂O₅__Series_2.csv,x_time_day/10.1016_j.mtener.2018.07.004/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.mtener.2018.07.004__Fig5__A__stability_performance_curve_pce__Without_V₂O₅__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.mtener.2018.07.004/Fig5_A_stability_performance_curve_pce/validation_result.json,10.1016/j.mtener.2018.07.004,10.1016_j.mtener.2018.07.004__Fig5__A__stability_performance_curve_pce,Without V₂O₅,24.0,67,714.4372588830712,True,28,0.0360826898425796,7,7,3,0.29597070924921104,0.6209714432599064
Ca00910c9fe,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.mtener.2021.100853/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.mtener.2021.100853__Fig5__A__stability_performance_curve_pce__0%_GQDs__Series_1.csv,x_time_day/10.1016_j.mtener.2021.100853/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.mtener.2021.100853__Fig5__A__stability_performance_curve_pce__0%_GQDs__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.mtener.2021.100853/Fig5_A_stability_performance_curve_pce/validation_result.json,10.1016/j.mtener.2021.100853,10.1016_j.mtener.2021.100853__Fig5__A__stability_performance_curve_pce,0% GQDs,24.0,61,1341.9711133176247,True,14,0.0745539507398681,4,3,1,0.1996767855669554,0.8104124305571344
C9905c2be28,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.mtener.2021.100853/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.mtener.2021.100853__Fig5__B__stability_performance_curve_pce__0%GQDs__Series_1.csv,x_time_day/10.1016_j.mtener.2021.100853/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.mtener.2021.100853__Fig5__B__stability_performance_curve_pce__0%GQDs__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.mtener.2021.100853/Fig5_B_stability_performance_curve_pce/validation_result.json,10.1016/j.mtener.2021.100853,10.1016_j.mtener.2021.100853__Fig5__B__stability_performance_curve_pce,0%GQDs,24.0,59,714.8715852730543,True,25,0.0410845738662675,7,6,1,0.029809656723210145,0.9653741541839925
C0abd7d2cbf,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2015.11.024/Fig8_B_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2015.11.024__Fig8__B__stability_performance_curve_pce__Device_with_S0__Series_1.csv,x_time_day/10.1016_j.nanoen.2015.11.024/Fig8_B_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2015.11.024__Fig8__B__stability_performance_curve_pce__Device_with_S0__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2015.11.024/Fig8_B_stability_performance_curve_pce/validation_result.json,10.1016/j.nanoen.2015.11.024,10.1016_j.nanoen.2015.11.024__Fig8__B__stability_performance_curve_pce,Device with S0,24.0,59,335.24459286776346,True,52,0.0192669306245844,13,13,2,0.5658597577106622,0.21224191461447975
C34953464ad,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2016.06.007/Fig7_D_ff/accepted/10.1016_j.nanoen.2016.06.007__Fig7__D__ff__primitive__Series_1.csv,x_time_day/10.1016_j.nanoen.2016.06.007/Fig7_D_ff/accepted/10.1016_j.nanoen.2016.06.007__Fig7__D__ff__primitive__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2016.06.007/Fig7_D_ff/validation_result.json,10.1016/j.nanoen.2016.06.007,10.1016_j.nanoen.2016.06.007__Fig7__D__ff,primitive,24.0,60,668.3703278447015,True,27,0.0377610354714523,7,7,3,0.24071340922146875,0.7056206415973686
C36ddcff90c,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2016.08.006/Fig5_D_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2016.08.006__Fig5__D__stability_performance_curve_pce__MAPbI₃_Spiro-OMeTAD__Series_2.csv,x_time_day/10.1016_j.nanoen.2016.08.006/Fig5_D_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2016.08.006__Fig5__D__stability_performance_curve_pce__MAPbI₃_Spiro-OMeTAD__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2016.08.006/Fig5_D_stability_performance_curve_pce/validation_result.json,10.1016/j.nanoen.2016.08.006,10.1016_j.nanoen.2016.08.006__Fig5__D__stability_performance_curve_pce,MAPbI₃/Spiro-OMeTAD,24.0,73,1373.4133303846388,True,16,0.0635839504807705,4,4,2,0.5253132524305801,0.08689813548028162
C753e8b7a8d,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2016.08.048/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2016.08.048__Fig5__A__stability_performance_curve_pce__W_OPCBDAN__Series_2.csv,x_time_day/10.1016_j.nanoen.2016.08.048/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2016.08.048__Fig5__A__stability_performance_curve_pce__W_OPCBDAN__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2016.08.048/Fig5_A_stability_performance_curve_pce/validation_result.json,10.1016/j.nanoen.2016.08.048,10.1016_j.nanoen.2016.08.048__Fig5__A__stability_performance_curve_pce,W/OPCBDAN,24.0,57,719.6624735322532,True,24,0.0428370519959676,6,6,3,0.3110503350804224,0.5281398608835728
C7bebc56472,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2016.08.048/Figunknown_whole_stability/accepted/10.1016_j.nanoen.2016.08.048__Figunknown__whole__stability__W_OPCBDAN__Series_2.csv,x_time_day/10.1016_j.nanoen.2016.08.048/Figunknown_whole_stability/accepted/10.1016_j.nanoen.2016.08.048__Figunknown__whole__stability__W_OPCBDAN__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2016.08.048/Figunknown_whole_stability/validation_result.json,10.1016/j.nanoen.2016.08.048,10.1016_j.nanoen.2016.08.048__Figunknown__whole__stability,W/OPCBDAN,24.0,58,720.7116826457761,True,24,0.0421468820260688,6,6,1,0.13196135714310167,0.8634716226812763
Ccb2c48c637,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2016.10.036/Fig7_D_xrd_pattern_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2016.10.036__Fig7__D__xrd_pattern_stability_performance_curve_pce__0.025%_DF-C₆₀-MAPbI₃__Series_1.csv,x_time_day/10.1016_j.nanoen.2016.10.036/Fig7_D_xrd_pattern_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2016.10.036__Fig7__D__xrd_pattern_stability_performance_curve_pce__0.025%_DF-C₆₀-MAPbI₃__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2016.10.036/Fig7_D_xrd_pattern_stability_performance_curve_pce/validation_result.json,10.1016/j.nanoen.2016.10.036,10.1016_j.nanoen.2016.10.036__Fig7__D__xrd_pattern_stability_performance_curve_pce,0.025% DF-C₆₀-MAPbI₃,24.0,59,699.480801234645,True,25,0.0402000460479683,7,6,1,0.25639254305798387,0.6082044546360529
C74720ab8b4,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2016.10.036/Fig7_D_xrd_pattern_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2016.10.036__Fig7__D__xrd_pattern_stability_performance_curve_pce__MAPbI₃__Series_2.csv,x_time_day/10.1016_j.nanoen.2016.10.036/Fig7_D_xrd_pattern_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2016.10.036__Fig7__D__xrd_pattern_stability_performance_curve_pce__MAPbI₃__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2016.10.036/Fig7_D_xrd_pattern_stability_performance_curve_pce/validation_result.json,10.1016/j.nanoen.2016.10.036,10.1016_j.nanoen.2016.10.036__Fig7__D__xrd_pattern_stability_performance_curve_pce,MAPbI₃,24.0,43,506.5205802043981,True,25,0.0402000460479681,7,6,2,0.5535928887524671,0.5990847340428721
C7d4cb4c861,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2017.10.006/Fig8_whole_curve/accepted/10.1016_j.nanoen.2017.10.006__Fig8__whole__curve__GUTS-4-MAPbI3__Series_2.csv,x_time_day/10.1016_j.nanoen.2017.10.006/Fig8_whole_curve/accepted/10.1016_j.nanoen.2017.10.006__Fig8__whole__curve__GUTS-4-MAPbI3__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2017.10.006/Fig8_whole_curve/validation_result.json,10.1016/j.nanoen.2017.10.006,10.1016_j.nanoen.2017.10.006__Fig8__whole__curve,GUTS-4-MAPbI3,24.0,90,1395.5422239430127,True,20,0.052267499024083,5,5,1,0.18411197650512165,0.8223852029765817
Ca1787edd74,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2017.10.006/Fig8_whole_curve/accepted/10.1016_j.nanoen.2017.10.006__Fig8__whole__curve__Ref-MAPbI3__Series_1.csv,x_time_day/10.1016_j.nanoen.2017.10.006/Fig8_whole_curve/accepted/10.1016_j.nanoen.2017.10.006__Fig8__whole__curve__Ref-MAPbI3__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2017.10.006/Fig8_whole_curve/validation_result.json,10.1016/j.nanoen.2017.10.006,10.1016_j.nanoen.2017.10.006__Fig8__whole__curve,Ref-MAPbI3,24.0,95,1473.943472479137,True,20,0.0522674990240833,5,5,1,0.27649642255726825,0.7557961157719237
C6fed6f9216,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2017.11.024/Fig9_A_stability_performance_curve/accepted/10.1016_j.nanoen.2017.11.024__Fig9__A__stability_performance_curve__PS-0__Series_2.csv,x_time_day/10.1016_j.nanoen.2017.11.024/Fig9_A_stability_performance_curve/accepted/10.1016_j.nanoen.2017.11.024__Fig9__A__stability_performance_curve__PS-0__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2017.11.024/Fig9_A_stability_performance_curve/validation_result.json,10.1016/j.nanoen.2017.11.024,10.1016_j.nanoen.2017.11.024__Fig9__A__stability_performance_curve,PS-0,24.0,39,701.7756301650222,True,17,0.0615592658039495,5,4,1,0.2769198279942615,0.5385777224925895
C290dac6f78,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2017.12.028/Fig5_B_stability_performance_curve_pattern/accepted/10.1016_j.nanoen.2017.12.028__Fig5__B__stability_performance_curve_pattern__PCDTBT8__Series_3.csv,x_time_day/10.1016_j.nanoen.2017.12.028/Fig5_B_stability_performance_curve_pattern/accepted/10.1016_j.nanoen.2017.12.028__Fig5__B__stability_performance_curve_pattern__PCDTBT8__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2017.12.028/Fig5_B_stability_performance_curve_pattern/validation_result.json,10.1016/j.nanoen.2017.12.028,10.1016_j.nanoen.2017.12.028__Fig5__B__stability_performance_curve_pattern,PCDTBT8,24.0,72,694.3578516711156,True,31,0.0325989601723531,8,7,2,0.24561475320002665,0.7733784799636575
Cade4264225,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2017.12.028/Fig5_B_stability_performance_curve_pattern/accepted/10.1016_j.nanoen.2017.12.028__Fig5__B__stability_performance_curve_pattern__spiro-OMeTAD__Series_1.csv,x_time_day/10.1016_j.nanoen.2017.12.028/Fig5_B_stability_performance_curve_pattern/accepted/10.1016_j.nanoen.2017.12.028__Fig5__B__stability_performance_curve_pattern__spiro-OMeTAD__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2017.12.028/Fig5_B_stability_performance_curve_pattern/validation_result.json,10.1016/j.nanoen.2017.12.028,10.1016_j.nanoen.2017.12.028__Fig5__B__stability_performance_curve_pattern,spiro-OMeTAD,24.0,73,713.9172277745272,True,31,0.0325989601723532,8,7,1,0.19916376371713798,0.7014220313184095
Cd9b41765ad,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2019.03.014/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.03.014__Fig5__C__stability_performance_curve_pce__BAI5min__Series_1.csv,x_time_day/10.1016_j.nanoen.2019.03.014/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.03.014__Fig5__C__stability_performance_curve_pce__BAI5min__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2019.03.014/Fig5_C_stability_performance_curve_pce/validation_result.json,10.1016/j.nanoen.2019.03.014,10.1016_j.nanoen.2019.03.014__Fig5__C__stability_performance_curve_pce,BAI5min,24.0,43,694.1627095380594,True,19,0.0550922785347669,5,5,1,0.09515745758743047,0.896109776780751
Ccf8508c1be,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2019.03.014/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.03.014__Fig5__C__stability_performance_curve_pce__wlo__Series_2.csv,x_time_day/10.1016_j.nanoen.2019.03.014/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.03.014__Fig5__C__stability_performance_curve_pce__wlo__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2019.03.014/Fig5_C_stability_performance_curve_pce/validation_result.json,10.1016/j.nanoen.2019.03.014,10.1016_j.nanoen.2019.03.014__Fig5__C__stability_performance_curve_pce,wlo,24.0,44,710.6903930984894,True,19,0.0550922785347667,5,5,1,0.45504596063271546,0.12983333019138185
Ca85e45056c,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2019.03.081/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.03.081__Fig6__C__stability_performance_curve_pce__o—W_o_MoO3__Series_1.csv,x_time_day/10.1016_j.nanoen.2019.03.081/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.03.081__Fig6__C__stability_performance_curve_pce__o—W_o_MoO3__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2019.03.081/Fig6_C_stability_performance_curve_pce/validation_result.json,10.1016/j.nanoen.2019.03.081,10.1016_j.nanoen.2019.03.081__Fig6__C__stability_performance_curve_pce,o—W/o MoO3,24.0,72,1396.3320739563896,True,16,0.0655554964298778,4,4,1,0.13229916459441163,0.8653232084047946
C58a949b99d,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2019.103866/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.103866__Fig5__C__stability_performance_curve_pce__Control_(PCBM)__Series_3.csv,x_time_day/10.1016_j.nanoen.2019.103866/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.103866__Fig5__C__stability_performance_curve_pce__Control_(PCBM)__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2019.103866/Fig5_C_stability_performance_curve_pce/validation_result.json,10.1016/j.nanoen.2019.103866,10.1016_j.nanoen.2019.103866__Fig5__C__stability_performance_curve_pce,Control (PCBM),24.0,51,825.4229926491745,True,19,0.0550281995099451,5,5,1,0.23424038009024087,0.6254019716712972
C0d9fc6fa89,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2019.104412/Fig3_A_pce/accepted/10.1016_j.nanoen.2019.104412__Fig3__A__pce__Ca-TFSI₂__Series_3.csv,x_time_day/10.1016_j.nanoen.2019.104412/Fig3_A_pce/accepted/10.1016_j.nanoen.2019.104412__Fig3__A__pce__Ca-TFSI₂__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2019.104412/Fig3_A_pce/validation_result.json,10.1016/j.nanoen.2019.104412,10.1016_j.nanoen.2019.104412__Fig3__A__pce,Ca-TFSI₂,24.0,73,4578.126528932525,True,5,0.2119503022653947,2,1,1,0.1127527043658753,0.8823257390593614
C2e4ff27d8c,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2019.104412/Fig3_A_pce/accepted/10.1016_j.nanoen.2019.104412__Fig3__A__pce__Li-TFSI__Series_1.csv,x_time_day/10.1016_j.nanoen.2019.104412/Fig3_A_pce/accepted/10.1016_j.nanoen.2019.104412__Fig3__A__pce__Li-TFSI__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2019.104412/Fig3_A_pce/validation_result.json,10.1016/j.nanoen.2019.104412,10.1016_j.nanoen.2019.104412__Fig3__A__pce,Li-TFSI,24.0,73,4578.126528932525,True,5,0.2119503022653947,2,1,1,0.08534902151724759,0.9043766704747946
C837d7ccb6b,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2019.104412/Fig3_A_pce/accepted/10.1016_j.nanoen.2019.104412__Fig3__A__pce__Mg-TFSI₂__Series_2.csv,x_time_day/10.1016_j.nanoen.2019.104412/Fig3_A_pce/accepted/10.1016_j.nanoen.2019.104412__Fig3__A__pce__Mg-TFSI₂__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1016_j.nanoen.2019.104412/Fig3_A_pce/validation_result.json,10.1016/j.nanoen.2019.104412,10.1016_j.nanoen.2019.104412__Fig3__A__pce,Mg-TFSI₂,24.0,72,4514.541438252906,True,5,0.2119503022653949,2,1,1,0.2494895527088679,0.7740372307896439
