time_hours,node_0_mean,node_0_weight,node_1_mean,node_1_weight,node_2_mean,node_2_weight,node_3_mean,node_3_weight
131.5,0.285822925,0.293063021,0.858012976,0.861908156,0.31507524,0.31137848,0.798435832,0.794168671
131.666667,0.28565137,0.292934255,0.857640185,0.861575235,0.314861654,0.311112389,0.797652738,0.793416334
131.833333,0.285479287,0.292803138,0.857270719,0.861250406,0.314652968,0.310844475,0.796865172,0.792640647
132,0.285307401,0.292654725,0.856904709,0.860913626,0.314443559,0.310578877,0.796066789,0.791850839
132.166667,0.285125844,0.292483564,0.856535876,0.860560765,0.314232973,0.310330422,0.795249959,0.791057023
132.333333,0.284933046,0.292302778,0.856156327,0.860208715,0.314020989,0.310098589,0.794422447,0.79027501
132.5,0.284730919,0.292122558,0.855768922,0.8598735,0.313809268,0.309882512,0.793595803,0.789507232
132.666667,0.284520773,0.291922099,0.855374171,0.859532896,0.313598759,0.30968036,0.792770899,0.788750383
132.833333,0.284308223,0.291692649,0.854972296,0.859168547,0.313387263,0.309472763,0.791946965,0.7879925
133,0.284097554,0.291458704,0.854567142,0.858789286,0.313173806,0.309263043,0.791117799,0.78721866
133.166667,0.283894251,0.29125129,0.85416512,0.858407408,0.312964735,0.309074262,0.790279046,0.78642152
133.333333,0.283700508,0.291057525,0.853774131,0.858042837,0.312773515,0.308912309,0.789430081,0.785594412
133.5,0.283513241,0.290870841,0.853394179,0.857705102,0.312596892,0.308762826,0.788567933,0.784745361
133.666667,0.283334921,0.29070734,0.853019395,0.857374362,0.312417738,0.308606071,0.787686694,0.783909104
133.833333,0.283162446,0.290556037,0.852651513,0.857037036,0.312234816,0.30844082,0.786794005,0.783105474
134,0.282989884,0.290407323,0.852290345,0.856688402,0.312055904,0.308276247,0.78589642,0.782303723
134.166667,0.282814172,0.290257164,0.851933185,0.856335365,0.311885578,0.308123626,0.784990908,0.781478735
134.333333,0.282641944,0.29010439,0.851578328,0.855997986,0.311725193,0.307980012,0.784078011,0.780629604
134.5,0.282476147,0.289940127,0.851222788,0.855681375,0.311566938,0.307829203,0.783158763,0.779759071
134.666667,0.28230666,0.289746673,0.850866621,0.855372722,0.311400745,0.307657516,0.782227521,0.778865648
134.833333,0.282127762,0.289518112,0.850506751,0.855048301,0.311231112,0.307467348,0.781283547,0.777944935
135,0.281942851,0.289270421,0.850145258,0.854706586,0.311065633,0.307273911,0.780333102,0.777001987
135.166667,0.281754919,0.289023771,0.849792677,0.854369732,0.310903886,0.307089514,0.779374116,0.776044367
135.333333,0.281559927,0.288783598,0.849453026,0.854046233,0.310744024,0.306908569,0.778408159,0.775072569
135.5,0.281360425,0.288544506,0.849119814,0.853722752,0.310589612,0.306726506,0.777440236,0.774088876
135.666667,0.281162945,0.288306833,0.848786141,0.853389686,0.310456506,0.30654071,0.776470154,0.773098324
135.833333,0.280975098,0.288077799,0.848456282,0.853062598,0.310348023,0.30635439,0.775499213,0.772117041
136,0.280796167,0.287864196,0.848128682,0.852743737,0.310245007,0.306163623,0.774527885,0.771161619
136.166667,0.280619946,0.287665818,0.847788497,0.852424955,0.310125364,0.30594791,0.773548337,0.770222767
136.333333,0.280446175,0.287481395,0.847429477,0.852107449,0.309991598,0.305712674,0.772553852,0.769269466
136.5,0.28027355,0.287304665,0.847064717,0.851790595,0.309855123,0.305482513,0.771546477,0.768293771
136.666667,0.280098815,0.287126669,0.846706226,0.851476282,0.309717017,0.305276546,0.770528315,0.767301146
136.833333,0.279925998,0.286940916,0.846360846,0.851165734,0.309583761,0.305101538,0.769501915,0.766292088
137,0.279758806,0.286742165,0.846031439,0.850846323,0.309460338,0.304950715,0.768476676,0.765285864
137.166667,0.279597132,0.286530908,0.845703238,0.85050518,0.309347907,0.304830777,0.767452592,0.764275949
137.333333,0.279440229,0.28631953,0.845366878,0.85014888,0.309243983,0.304731472,0.766427413,0.763239313
137.5,0.279283559,0.28611501,0.845026403,0.849782457,0.309137257,0.304629145,0.765395487,0.762176405
137.666667,0.279126009,0.285917276,0.844679683,0.849396288,0.309018076,0.304500471,0.76434785,0.761098609
137.833333,0.278965554,0.285734347,0.844333352,0.849004224,0.308886672,0.304345863,0.763290472,0.760014119
138,0.278806465,0.285557249,0.843990668,0.848622876,0.308752631,0.30418022,0.762224442,0.75891416
138.166667,0.278656243,0.285381854,0.843640761,0.848244815,0.308622793,0.304005075,0.761150753,0.757791033
138.333333,0.278516713,0.285222929,0.843277945,0.847861932,0.308495072,0.303815583,0.760076491,0.756652668
138.5,0.278381166,0.28507532,0.842906989,0.847469972,0.308370021,0.30361603,0.759000392,0.755513312
138.666667,0.278244496,0.284923779,0.84253559,0.847061661,0.308239732,0.303414165,0.757913719,0.754382977
138.833333,0.278108406,0.284755518,0.842176692,0.8466475,0.308092093,0.303204969,0.756816747,0.753262437
139,0.277976484,0.284579951,0.841830554,0.846250097,0.307932472,0.302988971,0.755712531,0.752133728
139.166667,0.277852139,0.284430661,0.841483214,0.845886905,0.30777227,0.302777934,0.754601051,0.750967316
139.333333,0.277736512,0.284313696,0.841131158,0.84554751,0.30761615,0.302580925,0.753488753,0.749772051
139.5,0.277624126,0.284208994,0.840776942,0.845210377,0.307464128,0.302396113,0.752375689,0.748565766
139.666667,0.277503713,0.284084169,0.840419818,0.844862464,0.307310462,0.302198941,0.751253362,0.747347143
139.833333,0.277374345,0.283936677,0.840056731,0.844506791,0.307155468,0.301979023,0.750123611,0.746117361
140,0.277249559,0.28380106,0.839688639,0.844152869,0.307002834,0.301752017,0.7489895,0.744879612
140.166667,0.27713933,0.283694247,0.839322274,0.843804949,0.306861994,0.301532697,0.747845902,0.743647057
140.333333,0.277039203,0.283605224,0.838957107,0.843461732,0.306732582,0.301334453,0.746696386,0.742454806
140.5,0.276942002,0.283509997,0.838592058,0.84312685,0.30659931,0.301149455,0.745542677,0.741299224
140.666667,0.276841642,0.283398446,0.838229812,0.842816325,0.306448405,0.300955098,0.74437958,0.740139221
140.833333,0.276741482,0.283273674,0.837869962,0.842533203,0.306282303,0.300747212,0.743205931,0.73895812
141,0.276650061,0.283146456,0.837511939,0.842263545,0.306113287,0.300538348,0.742025814,0.737762383
141.166667,0.276568705,0.283030297,0.837154588,0.841996532,0.305952898,0.300333618,0.740846034,0.736574033
141.333333,0.276493338,0.28293501,0.836802854,0.841739729,0.305802496,0.30013843,0.739665645,0.735405815
141.5,0.276416996,0.282851585,0.836455985,0.841486506,0.305654104,0.299958346,0.738480019,0.734242797
141.666667,0.276334639,0.282764924,0.836103735,0.841216485,0.305492722,0.299774148,0.737292723,0.733076485
141.833333,0.276243825,0.2826624,0.835747994,0.840929357,0.305307825,0.299578266,0.736109355,0.731914392
142,0.276150713,0.282551658,0.83539126,0.840637896,0.305112841,0.299388209,0.734924063,0.730764125
142.166667,0.276062479,0.282451412,0.83502794,0.840356442,0.304923242,0.299206025,0.733731504,0.729614949
142.333333,0.275974735,0.282359212,0.834651488,0.840077733,0.304738689,0.299014698,0.73253398,0.728447094
142.5,0.27588219,0.282272166,0.834266423,0.839797123,0.304558071,0.298823721,0.731332727,0.727275375
142.666667,0.275779522,0.282192392,0.833881404,0.83952862,0.304384553,0.298661502,0.730122173,0.726108371
142.833333,0.275671091,0.282127176,0.833504976,0.839282984,0.304225604,0.298537649,0.728901387,0.724954361
143,0.275567246,0.28207336,0.833140124,0.839060281,0.304071807,0.298429386,0.727669692,0.723805995
143.166667,0.275468001,0.282006228,0.832774928,0.838842346,0.303910781,0.298316855,0.726420483,0.722645606
143.333333,0.275370592,0.281915774,0.832404507,0.838612738,0.303742627,0.298196627,0.725157913,0.721466711
143.5,0.275272831,0.281812209,0.832029003,0.838360814,0.303573494,0.298078491,0.723883753,0.720263441
143.666667,0.275171623,0.281710468,0.831649504,0.838092715,0.303409838,0.297972819,0.722595712,0.719048138
143.833333,0.275070704,0.281628401,0.831269328,0.837830814,0.303253537,0.297879388,0.721298093,0.717837495
144,0.274975275,0.281568089,0.830893409,0.837586738,0.303103308,0.297798753,0.719993643,0.716640708
144.166667,0.274884114,0.281521899,0.830529685,0.837355018,0.302958225,0.29773998,0.718673128,0.715445393
144.333333,0.274821194,0.281482985,0.830157755,0.837022979,0.302797982,0.297632711,0.717361086,0.714202387
144.5,0.274761535,0.281448972,0.829785683,0.836686556,0.3026384,0.29752971,0.716041166,0.712953941
144.666667,0.274705138,0.281419861,0.82941347,0.836345747,0.30247948,0.297430978,0.714713368,0.711700055
144.833333,0.274652002,0.281395652,0.829041115,0.836000553,0.30232122,0.297336513,0.713377691,0.710440727
145,0.274602128,0.281376344,0.828668619,0.835650975,0.302163621,0.297246318,0.712034136,0.709175958
145.166667,0.274555515,0.281361938,0.828295982,0.835297012,0.302006683,0.29716039,0.710682702,0.707905748
145.333333,0.274512164,0.281352434,0.827923204,0.834938663,0.301850406,0.297078731,0.70932339,0.706630098
145.5,0.274472074,0.281347831,0.827550284,0.83457593,0.301694789,0.29700134,0.707956199,0.705349006
145.666667,0.274435246,0.281348129,0.827177224,0.834208812,0.301539834,0.296928217,0.70658113,0.704062473
145.833333,0.27440168,0.281353329,0.826804021,0.83383731,0.30138554,0.296859362,0.705198182,0.7027705
146,0.274371375,0.281363431,0.826430678,0.833461422,0.301231907,0.296794776,0.703807356,0.701473086
146.166667,0.274344331,0.281378435,0.826057193,0.833081149,0.301078934,0.296734458,0.702408651,0.70017023
146.333333,0.274320549,0.28139834,0.825683567,0.832696492,0.300926623,0.296678409,0.701002068,0.698861934
146.5,0.274300029,0.281423146,0.8253098,0.832307449,0.300774972,0.296626627,0.699587606,0.697548197
146.666667,0.27428277,0.281452855,0.824935892,0.831914022,0.300623983,0.296579114,0.698165266,0.696229019
146.833333,0.274268773,0.281487464,0.824561842,0.83151621,0.300473654,0.29653587,0.696735048,0.6949044
147,0.274258037,0.281526976,0.824187651,0.831114013,0.300323986,0.296496893,0.695296951,0.69357434
147.166667,0.274250563,0.281571389,0.823813318,0.830707431,0.300174979,0.296462185,0.693850975,0.692238839
147.333333,0.274246351,0.281620703,0.823438845,0.830296464,0.300026634,0.296431745,0.692397121,0.690897897
147.5,0.2742454,0.28167492,0.82306423,0.829881113,0.299878949,0.296405573,0.690935389,0.689551515
147.666667,0.27424771,0.281734037,0.822689474,0.829461376,0.299731925,0.29638367,0.689465778,0.688199691
147.833333,0.274253282,0.281798057,0.822314576,0.829037255,0.299585562,0.296366035,0.687988288,0.686842427
148,0.274262116,0.281866978,0.821939537,0.828608748,0.299439859,0.296352668,0.68650292,0.685479721
148.166667,0.274274211,0.2819408,0.821564357,0.828175857,0.299294818,0.29634357,0.685009674,0.684111575
148.333333,0.274289568,0.282019525,0.821189036,0.827738581,0.299150438,0.29633874,0.683508549,0.682737987
148.5,0.274308186,0.28210315,0.820813574,0.82729692,0.299006719,0.296338178,0.681999546,0.681358959
148.666667,0.274330066,0.282191678,0.82043797,0.826850874,0.29886366,0.296341884,0.680482664,0.67997449
148.833333,0.274355207,0.282285107,0.820062225,0.826400443,0.298721263,0.296349859,0.678957904,0.67858458
149,0.27438361,0.282383437,0.819686338,0.825945628,0.298579526,0.296362102,0.677425265,0.677189229
149.166667,0.274415275,0.282486669,0.819310311,0.825486427,0.298438451,0.296378613,0.675884748,0.675788437
149.333333,0.274450201,0.282594803,0.818934142,0.825022842,0.298298036,0.296399393,0.674336352,0.674382204
149.5,0.274488388,0.282707838,0.818557831,0.824554871,0.298158283,0.296424441,0.672780078,0.67297053
149.666667,0.274529838,0.282825775,0.81818138,0.824082516,0.29801919,0.296453757,0.671215925,0.671553415
149.833333,0.274574548,0.282948614,0.817804787,0.823605776,0.297880758,0.296487342,0.669643894,0.67013086
150,0.274622521,0.283076354,0.817428053,0.823124651,0.297742987,0.296525194,0.668063984,0.668702863
